t_tm, tm1, tm2, tm3
4.599997, 4.314725, -7.502462, 1.930423
4.619997, 4.260853, -7.474274, 1.947848
4.639997, 4.209085, -7.447532, 1.965183
4.659997, 4.159924, -7.422351, 1.982852
4.679996, 4.108637, -7.395551, 1.996823
4.699996, 4.060415, -7.372521, 2.012032
4.719996, 4.015891, -7.351019, 2.029092
4.739996, 3.954201, -7.324203, 2.041099
4.759996, 3.890033, -7.287096, 2.064029
4.779996, 3.857407, -7.280863, 2.079664
4.799996, 3.799620, -7.259513, 2.093133
4.819996, 3.739620, -7.315874, 2.129590
4.839996, 3.651589, -7.197903, 2.144046
4.859996, 3.611727, -7.087906, 2.140218
4.879996, 3.607024, -7.157723, 2.160049
4.899996, 3.564851, -7.143871, 2.174447
4.919996, 3.505126, -7.104887, 2.187910
4.939996, 3.451524, -7.085744, 2.201867
4.959996, 3.431263, -7.077809, 2.206281
4.979996, 3.385139, -7.038259, 2.220383
4.999996, 3.353144, -7.008568, 2.227644
5.019996, 3.325711, -7.000645, 2.240754
5.039996, 3.287504, -6.981691, 2.251322
5.059996, 3.253321, -6.965346, 2.262179
5.079996, 3.220147, -6.948642, 2.267728
5.099996, 3.192742, -6.933713, 2.278097
5.119996, 3.158107, -6.908539, 2.286096
5.139996, 3.130413, -6.898899, 2.297223
5.159996, 3.093457, -6.878739, 2.307920
5.179996, 3.061704, -6.864512, 2.316409
5.199996, 3.029718, -6.850417, 2.324377
5.219996, 3.004584, -6.836956, 2.335848
5.239996, 2.972151, -6.821827, 2.343535
5.259996, 2.944111, -6.808963, 2.354127
5.279996, 2.916683, -6.793742, 2.363169
5.299996, 2.891315, -6.784797, 2.372455
5.319996, 2.858107, -6.766640, 2.381575
5.339996, 2.834949, -6.755270, 2.390120
5.359996, 2.812143, -6.743627, 2.398473
5.379996, 2.788123, -6.731194, 2.405227
5.399996, 2.763082, -6.714865, 2.411680
5.419996, 2.734059, -6.697022, 2.416197
5.439996, 2.707166, -6.671263, 2.422607
5.459996, 2.678331, -6.649595, 2.428068
5.479996, 2.649357, -6.622761, 2.431331
5.499996, 2.627599, -6.612434, 2.438513
5.519996, 2.594969, -6.575125, 2.439930
5.539996, 2.544253, -6.505270, 2.438226
5.559996, 2.464214, -6.391802, 2.432077
5.579996, 2.304860, -6.162400, 2.420845
5.599996, 2.070342, -5.797078, 2.385719
5.619996, 1.843294, -5.425958, 2.343722
5.639996, 1.599904, -4.985601, 2.276733
5.659996, 1.408552, -4.588921, 2.194743
5.679996, 1.185655, -4.130679, 2.101701
5.699996, 0.916305, -3.604134, 1.991279
5.719995, 0.694874, -3.157047, 1.884685
5.739995, 0.508537, -2.768241, 1.777808
5.759995, 0.363996, -2.402991, 1.650346
5.779995, 0.234315, -2.075399, 1.514545
5.799995, 0.153644, -1.793914, 1.380292
5.819995, 0.132598, -1.610099, 1.254860
5.839995, 0.127466, -1.453938, 1.139568
5.859995, 0.108489, -1.286199, 1.032734
5.879995, 0.073690, -1.131413, 0.946793
5.899995, 0.035796, -0.981539, 0.841914
5.919995, 0.027669, -0.838275, 0.732137
5.939995, 0.063334, -0.738852, 0.614623
5.959995, 0.107216, -0.661563, 0.502156
5.979995, 0.136951, -0.574551, 0.399204
5.999995, 0.208385, -0.541633, 0.291818
6.019995, 0.285741, -0.556490, 0.219612
6.039995, 0.346808, -0.553391, 0.146424
6.059995, 0.393945, -0.559893, 0.080594
6.079995, 0.438843, -0.561129, 0.028827
6.099995, 0.475277, -0.560924, -0.016458
6.119995, 0.508787, -0.581188, -0.054336
6.139995, 0.541612, -0.610402, -0.079209
6.159995, 0.554460, -0.637548, -0.095816
6.179995, 0.573126, -0.678689, -0.101555
6.199995, 0.570294, -0.711978, -0.091778
6.219995, 0.559612, -0.727374, -0.085091
6.239995, 0.568407, -0.766565, -0.073106
6.259995, 0.583180, -0.812648, -0.056313
6.279995, 0.590929, -0.887206, -0.025249
6.299995, 0.586136, -0.941249, 0.009152
6.319995, 0.575834, -0.985629, 0.040104
6.339995, 0.578410, -1.037555, 0.062817
6.359995, 0.599794, -1.064494, 0.069240
6.379995, 0.616261, -1.020551, 0.039977
6.399995, 0.594470, -0.896904, -0.004124
6.419995, 0.536124, -0.720514, -0.047327
6.439995, 0.490552, -0.582981, -0.075968
6.459995, 0.463734, -0.503279, -0.091046
6.479995, 0.463539, -0.478139, -0.091851
6.499995, 0.463078, -0.455729, -0.090049
6.519995, 0.462101, -0.449899, -0.085924
6.539995, 0.470499, -0.465169, -0.075123
6.559995, 0.492254, -0.502031, -0.062833
6.579995, 0.513727, -0.537318, -0.054265
6.599995, 0.523970, -0.544045, -0.048708
6.619995, 0.516205, -0.517077, -0.050548
6.639995, 0.497523, -0.468248, -0.052410
6.659995, 0.483570, -0.437496, -0.045166
6.679995, 0.476620, -0.432496, -0.035492
6.699995, 0.475038, -0.439232, -0.027774
6.719995, 0.488314, -0.459405, -0.015772
6.739995, 0.499465, -0.478553, -0.009554
6.759995, 0.501907, -0.490469, -0.005882
6.779994, 0.498176, -0.484014, -0.005776
6.799994, 0.490213, -0.480777, -0.006354
6.819994, 0.489830, -0.483404, 0.000600
6.839994, 0.477299, -0.481650, 0.004937
6.859994, 0.458016, -0.458595, 0.008011
6.879994, 0.427104, -0.420078, 0.005638
6.899994, 0.406253, -0.398336, 0.002526
6.919994, 0.391634, -0.389952, 0.004496
6.939994, 0.375596, -0.388963, 0.009980
6.959994, 0.365047, -0.384570, 0.009371
6.979994, 0.346219, -0.367907, 0.008117
6.999994, 0.326648, -0.340051, 0.002731
7.019994, 0.309875, -0.313776, -0.000774
7.039994, 0.292160, -0.288229, -0.002396
7.059994, 0.275627, -0.275340, -0.004139
7.079994, 0.270010, -0.273974, -0.001925
7.099994, 0.269993, -0.278254, -0.002695
7.119994, 0.270809, -0.285840, -0.005034
7.139994, 0.267677, -0.285727, -0.008149
7.159994, 0.264282, -0.276890, -0.012412
7.179994, 0.261051, -0.265283, -0.017985
7.199994, 0.255406, -0.251302, -0.025810
7.219994, 0.257466, -0.255939, -0.030099
7.239994, 0.261780, -0.263282, -0.031348
7.259994, 0.259406, -0.250918, -0.039234
7.279994, 0.252872, -0.240315, -0.039366
7.299994, 0.242346, -0.216276, -0.049096
7.319994, 0.234643, -0.194835, -0.054084
7.339994, 0.235675, -0.187843, -0.060588
7.359994, 0.239697, -0.181820, -0.066598
7.379994, 0.233569, -0.158786, -0.075601
7.399994, 0.231548, -0.140330, -0.084253
7.419994, 0.240310, -0.132692, -0.093802
7.439994, 0.251601, -0.133694, -0.102371
7.459994, 0.261946, -0.128993, -0.110591
7.479994, 0.279426, -0.151745, -0.097045
7.499994, 0.271828, -0.143817, -0.108658
7.519994, 0.271073, -0.145528, -0.106230
7.539994, 0.248594, -0.090538, -0.089004
7.559994, 0.215085, 0.011956, -0.070379
7.579994, 0.256891, -0.060703, -0.004562
7.599994, 0.267102, -0.184745, 0.008542
7.619994, 0.226451, -0.229606, 0.032706
7.639994, 0.190881, -0.243144, 0.039295
7.659994, 0.134798, -0.228140, 0.042208
7.679994, 0.045280, -0.219997, 0.039531
7.699994, -0.095971, -0.175958, 0.095579
7.719994, -0.178636, -0.084686, 0.152928
7.739994, -0.251516, 0.077827, 0.178823
7.759994, -0.334399, 0.124296, 0.187447
7.779994, -0.394008, -0.014880, 0.172847
7.799994, -0.399913, -0.143459, 0.195560
7.819993, -0.444935, -0.066565, 0.190346
7.839993, -0.530871, 0.100028, 0.211590
7.859993, -0.570393, 0.134373, 0.198169
7.879993, -0.601162, 0.029553, 0.173038
7.899993, -0.636397, -0.062467, 0.170957
