t_g, g1, g2, g3
9.480027, -4.060505, 5.839430, 6.289520
9.500028, -3.860398, 5.783530, 6.305514
9.520028, -3.991921, 5.690030, 6.188410
9.540029, -4.079757, 5.802493, 6.089201
9.560029, -3.923176, 5.752604, 6.155282
9.580029, -3.806992, 5.818771, 6.302457
9.600030, -3.904220, 5.908071, 6.282102
9.620030, -3.882773, 5.956973, 6.214083
9.640031, -3.695485, 5.942914, 6.270585
9.660031, -4.007481, 5.787792, 6.339183
9.680032, -3.872167, 5.939401, 6.213707
9.700032, -3.939984, 6.038004, 6.278416
9.720033, -4.103366, 5.769059, 6.397378
9.740033, -3.921965, 5.568277, 6.251751
9.760034, -4.085088, 5.693788, 6.393098
9.780034, -3.949685, 5.848831, 6.072773
9.800035, -3.847918, 5.771277, 6.164489
9.820035, -3.908859, 5.789302, 6.223637
9.840035, -3.983787, 5.916749, 6.152107
9.860036, -3.798586, 5.914478, 6.147655
9.880036, -3.995707, 5.641643, 6.166612
9.900037, -3.976130, 5.922141, 6.256072
9.920037, -3.803300, 5.672979, 6.231210
9.940038, -4.002031, 5.726810, 6.124539
9.960038, -3.860234, 5.681012, 6.247230
9.980039, -3.979285, 5.877964, 6.188890
10.000039, -3.823033, 5.648925, 6.235694
10.020040, -3.994016, 5.786594, 6.060458
10.040040, -4.177159, 5.812020, 6.315073
10.060040, -3.849934, 5.815403, 6.093892
10.080041, -3.943771, 5.765168, 6.101977
10.100041, -3.995274, 5.812917, 6.102149
10.120042, -3.969089, 5.776946, 6.302936
10.140042, -3.770625, 5.754679, 6.343365
10.160043, -4.069966, 5.833979, 6.299935
10.180043, -3.809676, 6.015626, 6.241547
10.200044, -4.031334, 5.914312, 6.085792
10.220044, -4.041243, 5.840127, 6.339431
10.240045, -3.982139, 5.886333, 6.243850
10.260045, -3.899844, 5.939654, 6.434351
10.280046, -3.800399, 5.929238, 6.197164
10.300046, -3.815606, 5.826933, 6.211614
10.320046, -3.924250, 5.888350, 6.260964
10.340047, -3.858086, 5.830352, 6.331676
10.360047, -3.902393, 6.045009, 6.453817
10.380048, -4.035370, 5.941366, 6.088824
10.400048, -3.923901, 5.717131, 6.110874
10.420049, -3.823975, 5.889401, 6.400033
10.440049, -3.818088, 5.848539, 6.368708
10.460050, -4.060698, 5.983027, 6.082415
10.480050, -4.018048, 5.968920, 6.138433
10.500051, -3.781443, 5.858697, 6.152432
10.520051, -3.941849, 5.911064, 6.301839
10.540051, -3.893524, 5.677161, 6.321334
10.560052, -3.946973, 5.618488, 6.142497
10.580052, -3.846110, 5.892225, 6.143690
10.600053, -3.817353, 5.899369, 6.244604
10.620053, -3.953872, 5.897130, 6.183955
10.640054, -4.018002, 5.851008, 6.199716
10.660054, -3.876415, 5.773755, 6.267689
10.680055, -4.014530, 5.567798, 6.184860
10.700055, -4.083468, 5.829845, 6.338482
10.720056, -3.926576, 5.654286, 6.280930
10.740056, -4.014299, 5.672935, 6.376054
10.760056, -3.838899, 5.807971, 6.280571
10.780057, -3.928672, 5.699367, 6.194223
10.800057, -3.952487, 5.962931, 6.360164
10.820058, -3.919502, 5.900123, 6.045158
10.840058, -4.205750, 5.852237, 6.103204
10.860059, -3.974834, 5.814651, 6.264335
10.880059, -4.051001, 5.862641, 6.233250
10.900060, -3.921974, 5.790004, 6.100018
10.920060, -4.080510, 5.855431, 6.219425
10.940061, -3.597071, 5.998065, 6.227992
10.960061, -4.073587, 6.071413, 6.216286
10.980062, -3.970868, 6.022154, 6.108987
11.000062, -4.131072, 5.869112, 6.212095
11.020062, -3.934657, 5.850722, 6.120643
11.040063, -3.854408, 5.738716, 6.376563
11.060063, -3.925186, 5.922838, 6.328060
11.080064, -3.993564, 5.745528, 6.391131
11.100064, -4.051717, 5.756325, 6.207854
11.120065, -3.805759, 5.913464, 6.375082
11.140065, -3.874569, 5.618682, 6.153268
11.160066, -3.859578, 5.716078, 6.359618
11.180066, -4.093297, 5.708335, 6.290053
11.200067, -3.965029, 5.719544, 6.194353
11.220067, -3.974057, 5.737146, 6.285086
11.240067, -4.017879, 5.903967, 6.094465
11.260068, -3.928639, 5.749149, 6.422018
11.280068, -3.977165, 5.921209, 6.181814
11.300069, -3.888071, 5.821489, 6.341455
11.320069, -3.830686, 5.774888, 6.057630
11.340070, -3.755644, 5.859493, 6.120459
11.360070, -3.982336, 5.680336, 6.321944
11.380071, -4.025965, 5.879498, 6.138978
11.400071, -4.120843, 5.861577, 6.184593
11.420072, -3.949299, 5.874163, 6.263941
11.440072, -3.983726, 5.795743, 6.150336
11.460073, -3.883432, 5.910746, 6.261699
11.480073, -3.939447, 5.851460, 6.120769
11.500073, -3.864518, 5.993589, 6.165773
11.520074, -3.908214, 5.790831, 6.028304
11.540074, -3.916074, 5.740639, 6.302495
11.560075, -3.952610, 5.788250, 6.250019
11.580075, -3.735285, 5.759451, 6.165369
11.600076, -3.777723, 5.874090, 6.166910
11.620076, -3.810675, 5.859136, 6.214317
11.640077, -4.057213, 6.003360, 6.269022
11.660077, -3.970294, 5.899182, 6.146748
11.680078, -3.904262, 5.959039, 5.976310
11.700078, -4.149623, 5.925905, 6.185074
11.720078, -3.976502, 5.782901, 6.286753
11.740079, -3.872393, 5.815587, 6.249002
11.760079, -4.004786, 6.014543, 6.259100
11.780080, -4.135113, 5.752892, 6.417745
11.800080, -3.922785, 5.737891, 6.203968
11.820081, -3.968260, 5.666891, 6.197576
11.840081, -3.961139, 5.926287, 6.095796
11.860082, -3.852354, 5.965242, 6.250667
11.880082, -3.985045, 5.762216, 6.230203
11.900083, -4.162390, 6.039870, 6.129365
11.920083, -3.957654, 5.699636, 6.330731
11.940084, -3.995170, 5.900178, 6.119247
11.960084, -3.860317, 5.872338, 6.220204
11.980084, -3.838070, 5.943331, 6.074754
12.000085, -3.751251, 5.804221, 6.055933
12.020085, -3.981818, 5.605554, 6.186232
12.040086, -3.799170, 5.682927, 6.510699
12.060086, -4.058984, 5.893082, 6.409276
12.080087, -3.987616, 5.800143, 6.307723
12.100087, -3.839705, 5.628960, 6.274671
