t_ur, ur1, ur2, ur3
7.219994, 402.815094, 401.694489, 401.365204
7.239994, 403.016663, 401.686798, 401.375305
7.259994, 402.611053, 401.894135, 401.369904
7.279994, 403.020264, 401.489471, 401.569885
7.299994, 403.018738, 401.897552, 401.980713
7.319994, 403.017853, 401.686859, 401.781830
7.339994, 402.815430, 401.486359, 401.369537
7.359994, 402.611237, 401.491608, 401.362610
7.379994, 402.405151, 401.483307, 401.577118
7.399994, 402.610107, 401.484589, 401.371185
7.419994, 402.406525, 401.080658, 402.182800
7.439994, 402.406433, 401.282257, 401.369385
7.459994, 402.405457, 401.280731, 401.984802
7.479994, 402.610077, 401.078796, 401.573395
7.499994, 403.019897, 401.690582, 401.366882
7.519994, 403.018311, 401.281036, 401.779358
7.539994, 402.610321, 401.486725, 401.778992
7.559994, 402.815308, 402.099487, 402.186279
7.579994, 402.610840, 401.897064, 401.776245
7.599994, 403.018921, 401.485199, 402.188263
7.619994, 402.610168, 401.895050, 401.573303
7.639994, 403.019318, 401.489563, 402.183685
7.659994, 402.610016, 401.076233, 401.575623
7.679994, 402.406738, 396.784698, 401.573486
7.699994, 400.975983, 396.174561, 401.773621
7.719994, 402.814423, 401.689270, 401.575470
7.739994, 403.019043, 401.690277, 401.982697
7.759994, 402.610718, 401.489197, 401.570068
7.779994, 402.609863, 401.486420, 401.369965
7.799994, 402.201965, 402.302551, 401.574707
7.819993, 402.815491, 401.691895, 401.367157
7.839993, 402.814392, 401.282257, 401.573608
7.859993, 402.814423, 401.281006, 401.370697
7.879993, 403.019501, 401.487457, 401.571381
7.899993, 402.814789, 401.078400, 401.571960
7.919993, 402.610199, 401.485657, 401.778717
7.939993, 402.201996, 401.487366, 401.572632
7.959993, 402.406342, 402.100739, 401.572540
7.979993, 402.814148, 402.508453, 401.982422
7.999993, 402.815002, 401.486511, 401.777710
8.019994, 403.019623, 401.282196, 401.572632
8.039994, 402.610138, 400.872925, 401.983093
