t_uk, uk1, uk2, uk3
5.619996, -0.462449, 0.634305, -0.235063
5.639996, -0.535653, 0.837545, -0.344138
5.659996, -0.545787, 0.989478, -0.453741
5.679996, -0.589222, 1.163586, -0.573957
5.699996, -0.667297, 1.363755, -0.707496
5.719995, -0.709423, 1.489082, -0.809908
5.739995, -0.734275, 1.564675, -0.912190
5.759995, -0.711200, 1.599714, -1.040908
5.779995, -0.672222, 1.605900, -1.160699
5.799995, -0.599433, 1.592834, -1.252762
5.819995, -0.518508, 1.519318, -1.318905
5.839995, -0.441700, 1.438945, -1.338857
5.859995, -0.395079, 1.383586, -1.315665
5.879995, -0.387098, 1.326931, -1.293806
5.899995, -0.381584, 1.252797, -1.304099
5.919995, -0.338084, 1.178406, -1.342366
5.939995, -0.261555, 1.080192, -1.386671
5.959995, -0.207878, 0.979623, -1.409700
5.979995, -0.178147, 0.892855, -1.426721
5.999995, -0.139593, 0.788003, -1.429322
6.019995, -0.109271, 0.656845, -1.391114
6.039995, -0.105815, 0.552583, -1.355070
6.059995, -0.126088, 0.457392, -1.305886
6.079995, -0.161115, 0.372867, -1.256831
6.099995, -0.195432, 0.296821, -1.205282
6.119995, -0.231792, 0.216365, -1.133744
6.139995, -0.271584, 0.142458, -1.058576
6.159995, -0.320599, 0.071327, -0.984964
6.179995, -0.358583, -0.000456, -0.903853
6.199995, -0.411872, -0.052879, -0.802912
6.219995, -0.450834, -0.089539, -0.711856
6.239995, -0.444825, -0.136338, -0.638645
6.259995, -0.421381, -0.180162, -0.558194
6.279995, -0.428565, -0.232322, -0.455259
6.299995, -0.432090, -0.269109, -0.370129
6.319995, -0.424207, -0.301026, -0.309322
6.339995, -0.385360, -0.336025, -0.269325
6.359995, -0.307431, -0.357235, -0.278153
6.379995, -0.221682, -0.345427, -0.341717
6.399995, -0.175765, -0.278261, -0.430152
6.419995, -0.178980, -0.179150, -0.498188
6.439995, -0.193321, -0.101434, -0.515943
6.459995, -0.192543, -0.057936, -0.490255
6.479995, -0.177549, -0.048598, -0.434663
6.499995, -0.162098, -0.038901, -0.374729
6.519995, -0.148321, -0.036765, -0.316946
6.539995, -0.130590, -0.049266, -0.259374
6.559995, -0.098566, -0.073948, -0.213069
6.579995, -0.065460, -0.094606, -0.170424
6.599995, -0.040408, -0.096157, -0.142796
6.619995, -0.023412, -0.072913, -0.128120
6.639995, -0.016073, -0.038703, -0.114906
6.659995, -0.010212, -0.012291, -0.085190
6.679995, 0.000360, -0.002382, -0.041450
6.699995, 0.018760, -0.002677, -0.007173
6.719995, 0.043623, -0.012935, 0.015514
6.739995, 0.067758, -0.024637, 0.025563
6.759995, 0.082509, -0.029098, 0.025371
6.779994, 0.088063, -0.024926, 0.016743
6.799994, 0.087707, -0.021500, 0.011808
6.819994, 0.085132, -0.021931, 0.015407
6.839994, 0.074214, -0.017764, 0.019582
6.859994, 0.055506, -0.002950, 0.014412
6.879994, 0.033321, 0.018471, -0.003977
6.899994, 0.018405, 0.025682, -0.019278
6.919994, 0.004241, 0.021333, -0.024466
6.939994, -0.010255, 0.015516, -0.025632
6.959994, -0.018544, 0.011720, -0.032891
6.979994, -0.026958, 0.013127, -0.042012
6.999994, -0.034293, 0.021530, -0.055317
7.019994, -0.037995, 0.029371, -0.065218
7.039994, -0.038602, 0.036743, -0.074734
7.059994, -0.039383, 0.036173, -0.079126
7.079994, -0.038666, 0.028148, -0.078800
7.099994, -0.033745, 0.014324, -0.080612
7.119994, -0.027569, -0.001342, -0.082227
7.139994, -0.025407, -0.009056, -0.087336
7.159994, -0.025563, -0.010418, -0.097562
7.179994, -0.027731, -0.011627, -0.107273
7.199994, -0.026717, -0.013752, -0.115330
7.219994, -0.020394, -0.025676, -0.118641
7.239994, -0.018431, -0.037332, -0.117028
7.259994, -0.019850, -0.037949, -0.124452
7.279994, -0.024667, -0.032315, -0.131565
7.299994, -0.031528, -0.025186, -0.135339
7.319994, -0.035641, -0.017995, -0.138797
7.339994, -0.032050, -0.021029, -0.137892
7.359994, -0.026915, -0.022902, -0.135928
7.379994, -0.025637, -0.014333, -0.144642
