t, ur1, ur2, ur3
12.100087, -3.151190, -2.941962, 0.303778
12.120088, -4.189508, -0.399813, 0.291904
12.140088, -2.675469, -0.423139, -0.235017
12.160089, -2.668079, 0.601819, 0.795855
12.180089, -2.131392, 0.112993, -0.200617
12.200089, -2.625068, 3.194901, -1.200663
12.220090, -4.182096, 1.639305, -1.210828
12.240090, -2.675780, 5.188634, -1.228782
12.260091, -3.179353, 5.705302, 0.304954
12.280091, -3.138252, 4.209772, -1.198865
12.300092, -3.119520, 4.228281, -3.737185
12.320092, -0.599299, 4.196500, -6.313289
12.340093, -0.132611, 4.664076, -5.325073
12.360093, 0.381239, 7.736686, -6.346202
12.380094, 0.423739, 6.249445, -4.787188
12.400094, -0.575930, 5.250509, -5.792250
12.420094, -0.089711, 3.178367, -5.809072
12.440095, 0.397551, 7.239193, -5.316240
12.460095, 0.399015, 8.266070, -2.760853
12.480096, -0.085294, 5.231001, -3.762574
12.500096, 0.444445, 5.763049, -3.239837
12.520097, -0.080545, 4.215343, -2.234798
12.540097, -0.614834, 5.724965, -1.740878
12.560098, 0.405341, 5.213379, -2.251354
12.580098, 0.431418, 4.727061, -2.745540
12.600099, -0.068161, 4.737980, -2.229760
12.620099, -0.085805, 5.232444, -3.776667
12.640100, 0.410423, 4.702693, -3.278697
12.660100, 0.922153, 4.702737, -3.280895
12.680100, 0.420654, 5.739235, -3.272372
12.700101, 0.426091, 2.683515, -3.775535
12.720101, -0.095548, 2.675415, -2.247293
12.740102, 0.402344, 2.153065, -4.300837
12.760102, -0.106733, 3.173973, -3.279186
12.780103, 0.928056, 2.674261, -0.205966
12.800103, 0.940906, 3.198297, -0.702749
12.820104, 0.944967, 3.200028, -1.200952
12.840104, -0.090199, 0.121915, -1.710739
12.860105, -0.615079, 1.135065, -1.205235
12.880105, -0.098610, 1.143410, -3.249824
12.900105, 0.930852, 0.641013, 0.832208
12.920106, 0.414751, -0.389183, -0.207342
12.940106, -0.097723, 0.625167, -1.238725
12.960107, 1.438332, 0.624567, 2.335550
12.980107, 0.423739, -2.946467, 0.299250
13.000108, 0.421919, -1.922031, 1.324785
13.020108, -0.107466, -4.999833, 3.356546
13.040109, 0.396286, -6.533636, 4.370973
13.060109, -0.101607, -7.025003, 5.910823
13.080110, 0.418834, -9.054645, 5.404908
13.100110, -0.104536, -8.556563, 4.879828
13.120111, 0.906928, -7.039517, 4.356680
13.140111, -0.110839, -6.530173, 5.891715
13.160111, -0.614945, -8.057940, 4.367244
13.180112, 0.408337, -12.143466, 3.863204
13.200112, 0.397573, -11.127641, 5.389483
13.220113, -0.128460, -11.135985, 5.890494
13.240113, -0.630680, -11.637939, 4.876677
13.260114, -3.180441, -10.104226, 4.879807
13.280114, -5.226728, -11.135942, 4.366223
13.300115, -4.715453, -9.613568, 3.338569
13.320115, -5.734141, -10.636474, 5.374170
13.340116, -8.284568, -10.118474, 4.863073
13.360116, -7.774646, -10.626487, 8.437103
13.380116, -7.776488, -11.651899, 8.431399
13.400117, -7.771118, -11.137917, 7.414220
13.420117, -8.285211, -10.627929, 4.860787
13.440118, -7.272781, -10.127418, 4.859411
13.460118, -7.794310, -11.158268, 4.345251
13.480119, -5.238513, -10.645728, 4.348180
13.500119, -4.718138, -10.121737, 4.359676
13.520120, -7.778219, -10.624268, 4.374968
13.540120, -4.723443, -8.590408, 2.329624
13.560121, -4.738068, -8.097088, 0.787777
13.580121, -5.247212, -7.587234, 0.794435
13.600121, -5.225130, -6.545620, 2.860185
13.620122, -4.701360, -7.558183, 2.360029
13.640122, -4.708640, -8.077647, 2.866111
13.660123, -5.230523, -4.506224, -0.717552
13.680123, -4.722178, -6.039649, -0.207697
13.700124, -4.715986, -6.038673, -1.226097
13.720124, -2.150479, -5.009709, -1.220615
13.740125, -2.657426, -1.940340, -0.196822
13.760125, -2.660466, -2.966507, -1.218595
13.780126, -3.689297, -2.971878, -0.200573
13.800126, -2.155694, -2.456808, -2.758412
13.820127, -2.148925, -3.471035, -0.207719
13.840127, -2.150146, -3.469149, -0.214488
13.860127, -2.145441, -2.441961, -0.725164
13.880128, -2.648194, -3.459784, 0.811435
13.900128, -1.626443, -2.950506, 0.302268
13.920129, -2.146484, -3.978915, 0.810081
13.940129, -2.146950, 0.623879, 0.299783
13.960130, -2.139338, 0.119917, -0.717263
13.980130, -2.651589, -0.399281, -0.208052
14.000131, -2.149480, 0.611518, -0.215198
14.020131, -2.664150, 2.144787, -0.728315
14.040132, -1.635076, 3.685758, -0.210471
14.060132, -2.136342, 3.181208, -0.197200
14.080132, -1.621583, 2.670266, -1.208320
14.100133, -1.631436, 3.682118, -1.213580
14.120133, -2.661110, 4.698387, 0.312122
14.140134, -2.651412, 5.218906, -0.196179
14.160134, -2.127442, 5.231112, -0.192450
14.180135, -2.124801, 5.740256, -1.214467
14.200135, 0.421320, 7.263340, -3.771452
14.220136, 0.412221, 9.810115, -4.282971
14.240136, 0.415128, 7.770175, -4.271075
14.260137, 0.936645, 8.288840, -3.750901
14.280137, 0.432971, 7.783292, -1.192895
14.300138, 0.436500, 7.279185, -5.281418
14.320138, 0.432483, 6.765869, -5.290473
14.340138, 0.419411, 8.288907, -2.751421
14.360139, -0.609441, 7.775236, -2.761830
14.380139, -0.085317, 8.296387, -3.269110
14.400140, 0.439074, 4.730257, -2.750911
14.420140, 0.945589, 4.216829, -4.286810
14.440141, -0.096902, 4.715876, -4.299216
14.460141, 0.913897, 5.218062, -3.795931
14.480142, 0.415550, 5.739213, -1.744851
14.500142, 0.947276, 5.755348, -2.241012
14.520143, -0.072644, 6.266179, -4.280907
14.540143, -0.097013, 5.219993, -1.738304
14.560143, 0.398483, 5.718418, -0.213090
14.580144, -0.096058, 4.206265, 3.378295
14.600144, 0.440317, 3.212412, 0.331808
14.620145, 0.435390, 2.698185, -1.204170
14.640145, -0.109618, 3.178545, 0.305375
14.660146, -0.126929, 2.651513, 0.803001
14.680146, -0.098744, 1.655661, -1.732733
14.700147, 0.436056, 4.232875, -2.228761
14.720147, 0.428666, 2.177389, -0.702482
14.740148, 0.401945, 2.664030, -1.740856
14.760148, -1.145085, 3.674972, -1.752374
14.780149, -1.123712, 5.224476, -2.766446
14.800149, -2.124624, 1.152243, -1.734220
14.820149, -5.197854, 1.143188, -1.745650
14.840150, -5.220536, 1.118309, -0.241608
14.860150, -4.206220, -0.933992, 0.251734
14.880151, -5.723466, 1.127320, 4.856637
14.900151, -7.745063, 0.130392, 4.876633
14.920152, -7.237716, 0.120871, 4.877742
14.940152, -7.262351, 0.603306, 4.350622
14.960153, -7.778907, 0.086561, 5.375169
14.980153, -7.250189, -0.402321, 5.392857
15.000154, -7.746194, -5.490379, 1.831554
15.020154, -8.278087, -4.484164, 1.815353
15.040154, -6.784854, -5.542001, 0.248161
15.060155, -3.728912, -6.062797, 0.234268
15.080155, -8.297750, -7.562599, 2.807209
15.100156, -8.272228, -5.998126, 4.359921
15.120156, -7.774069, -7.549616, 1.790364
15.140157, -8.313064, -5.030061, 2.794803
15.160157, -7.807359, -5.549502, 1.263376
15.180158, -7.785832, -6.546774, 1.287700
15.200158, -5.221379, -5.508645, 0.789774
15.220159, -5.748123, -6.542091, -0.237259
15.240159, -4.743683, -5.541180, -0.244316
15.260159, -5.256444, -1.457229, -0.753105
15.280160, -5.237381, -2.459827, -0.225585
15.300160, -5.223133, -3.981578, 0.812145
15.320161, -4.714632, -2.967506, -1.229781
15.340161, -3.704122, -1.958739, 0.293968
15.360162, -1.663328, -0.936033, -3.284334
15.380162, -2.675558, 0.613360, -6.846513
15.400163, -3.186589, -0.413107, -6.841298
15.420163, -2.176201, -1.453900, -4.809359
15.440164, -2.176245, 2.634157, -5.837324
15.460164, -2.158158, 2.653976, -5.826849
15.480165, -1.124090, 2.663453, -5.304721
15.500165, -3.177289, 4.184361, -6.331044
15.520165, -2.161664, 4.683651, -7.866622
15.540166, 0.912920, 7.752044, -9.394732
15.560166, -0.610706, 8.269133, -7.854016
15.580167, 0.414995, 11.341032, -8.864260
15.600167, 0.922974, 12.359232, -9.369741
15.620168, 0.924483, 9.291926, -12.940598
15.640168, -0.093328, 10.315619, -10.892736
15.660169, 0.921731, 9.292481, -11.415640
15.680169, 0.405407, 10.313800, -6.316574
15.700170, 0.415239, 10.835128, -8.357800
15.720170, 0.436833, 10.341208, -9.368522
15.740170, -0.069870, 10.339277, -7.327051
15.760171, 0.426114, 9.811091, -7.341587
15.780171, 0.421120, 10.833263, -6.328203
15.800172, 0.940839, 10.850819, -7.351552
15.820172, -0.070713, 10.354791, -5.303501
15.840173, -0.074664, 7.797673, -6.840255
15.860173, 0.417569, 10.845404, -5.837302
15.880174, 0.413108, 7.770952, -5.846068
15.900174, 2.981234, 8.294078, -1.750066
15.920175, 3.508865, 7.294854, -2.758967
15.940175, 0.436744, 6.274945, -3.771807
15.960176, -0.099520, 9.319247, -3.779885
15.980176, 2.950851, 7.255328, -1.745006
16.000175, 3.994129, 7.779097, -3.260654
16.020176, 2.996214, 4.738180, -3.748437
16.040176, 2.986227, 6.270196, -3.242078
16.060177, 2.962303, 5.739347, -3.773827
16.080177, 2.949608, 4.703181, -4.299327
16.100178, 2.963746, 4.714655, -0.722967
16.120178, 3.497036, 4.225041, -1.737638
16.140179, 0.436101, 1.676856, -3.265115
16.160179, -0.092574, 3.193925, 0.302490
16.180180, 0.399015, 3.171598, -0.224764
16.200180, 0.925903, 2.668468, -1.748823
16.220181, -0.072200, 2.691416, 0.314586
16.240181, -0.072400, 2.695566, -0.189654
16.260181, -0.091442, 2.168911, 0.313343
16.280182, 0.408758, 0.113304, 0.817161
16.300182, 0.417769, 1.146606, 3.378828
16.320183, 0.937999, -0.884345, 2.873057
16.340183, 0.934758, -0.375556, 1.847534
16.360184, 0.411000, 0.123601, 2.856789
16.380184, -0.108420, 0.621083, 2.335994
16.400185, 0.411510, 0.115745, 2.341098
16.420185, 1.443237, -3.450018, 5.926536
16.440186, 0.931940, -4.977640, 5.927646
16.460186, 0.417747, -9.065053, 5.414828
16.480186, 0.406361, -8.049661, 4.893411
16.500187, 1.417426, -8.056363, 4.367755
16.520187, -1.132035, -4.987738, 7.429623
16.540188, -2.142889, -6.515526, 4.369286
16.560188, -5.205467, -7.543801, 4.884179
16.580189, -4.708307, -7.563199, 3.332977
16.600189, -4.715697, -8.080666, 4.341789
16.620190, -7.777665, -8.584927, 5.872584
16.640190, -6.748102, -12.661820, 6.385124
16.660191, -7.261019, -10.620317, 8.423121
16.680191, -7.274046, -10.631813, 9.946915
16.700191, -6.763216, -11.144753, 5.866237
16.720192, -7.778286, -11.141623, 4.856304
16.740192, -8.302211, -11.156870, 4.344541
16.760193, -7.804918, -7.081663, 4.856126
16.780193, -8.312420, -7.590718, 4.356303
16.800194, -7.781793, -7.574739, 1.822988
16.820194, -8.288762, -8.596534, 1.319458
16.840195, -5.237603, -9.120604, 2.334351
16.860195, -5.242685, -8.096755, 1.312867
16.880196, -4.724286, -8.591718, 1.834417
16.900196, -4.714987, -7.557672, 1.839500
16.920197, -5.226617, -8.582597, -2.763294
16.940197, -4.722866, -8.596157, -0.217107
16.960197, -4.727415, -4.515035, -0.225097
16.980198, -4.716185, -5.524691, 5.404175
17.000198, -5.209173, -5.510553, -0.710494
17.020199, -5.204601, -6.018721, -1.213691
17.040199, -5.225241, -5.018231, 0.810569
17.060200, -2.164771, -5.534988, 0.798274
17.080200, -2.153297, -1.942493, 0.802424
17.100201, -2.653231, -2.441206, -0.720104
17.120201, -2.661510, -4.494218, -0.721036
17.140202, -2.679464, -2.468704, -1.244761
17.160202, -2.169055, -2.977626, -0.224653
17.180202, -2.145663, -1.933993, -0.717773
17.200203, -2.642334, -2.432351, 1.852816
17.220203, -2.656938, -2.959916, 0.312078
17.240204, -2.166613, -2.466840, -0.213312
17.260204, -3.184591, 1.120351, -2.766823
17.280205, -2.143444, 1.137462, -2.250644
17.300205, -2.649081, -1.421054, -1.229603
17.320206, -2.655051, -0.412175, -3.788319
17.340206, -2.149280, 2.649670, -3.278675
17.360207, -2.654629, 1.125922, -2.249734
17.380207, 0.935735, 5.224321, -2.747226
17.400208, -1.110330, 4.198853, -3.256038
17.420208, -0.099986, 4.187157, -5.299662
17.440208, -0.106600, 4.694681, -5.303323
17.460209, 0.417724, 5.731135, -5.296044
17.480209, 0.429953, 6.254905, -5.290695
17.500210, -0.081033, 5.741100, -5.802170
17.520210, -0.088490, 5.218218, -4.278132
17.540211, -0.608753, 8.276191, -5.822011
17.560211, 0.414418, 7.259078, -4.294556
17.580212, 0.934359, 6.250555, -4.798995
17.600212, 2.987736, 4.727150, -2.744031
17.620213, 2.468694, 5.742853, -3.256282
17.640213, 2.463634, 5.230025, -2.743476
17.660213, 2.462613, 5.230069, -3.252287
17.680214, 3.486095, 4.210549, -2.232600
17.700214, 2.977239, 6.258633, -3.767146
17.720215, 2.468650, 5.238325, -4.277378
17.740215, 3.486272, 5.231445, -3.771984
17.760216, 3.477728, 5.731801, -3.271041
17.780216, 2.968673, 5.224654, -3.272283
17.800217, 2.983231, 5.241343, -4.796665
17.820217, 2.984541, 3.198496, -2.754040
17.840218, 2.966719, 2.668979, -2.255593
17.860218, 3.467563, 2.660656, -2.771218
17.880219, 2.967296, 3.187444, -3.782881
17.900219, 2.985384, 2.184669, -0.189720
17.920219, 2.986649, 3.203557, -0.698887
17.940220, 2.984629, 3.197697, -0.698155
17.960220, 2.973666, 2.677035, -0.704302
17.980221, 0.414329, 3.697410, -1.218706
18.000221, 0.417036, 3.698475, -1.732644
18.020222, -0.090532, 3.186423, -2.245517
18.040222, 0.934758, 0.120183, -2.248469
18.060223, 0.422918, -0.900324, 2.346891
18.080223, 0.934492, 0.129016, 0.302313
18.100224, 0.930386, 0.636308, 1.319192
18.120224, 0.410822, 0.622614, 2.335217
18.140224, -0.102650, -0.406027, 2.338058
18.160225, 0.411155, 1.133201, 3.877053
18.180225, 0.417946, -2.939432, 1.333684
18.200226, 0.412642, -2.939898, 0.818914
18.220226, 0.398660, -5.508201, 0.801692
18.240227, -3.186611, -5.005426, 4.877010
18.260227, -3.685258, -3.971081, 3.343541
18.280228, -2.641469, -4.980303, 3.856191
18.300228, -4.687556, -8.056386, 3.846515
18.320229, -4.708640, -8.585903, 4.851665
18.340229, -4.726194, -8.593893, 4.840436
18.360229, -5.744860, -8.075405, 4.334132
18.380230, -4.708751, -9.086692, 4.345606
18.400230, -5.216452, -8.065729, 5.883725
18.420231, -4.718183, -7.568037, 4.859744
18.440231, -5.238069, -7.577668, 5.375146
18.460232, -5.232875, -7.572830, 5.385999
18.480232, -4.708662, -7.558383, 3.869840
18.500233, -5.215231, -8.063865, 1.326782
18.520233, -4.720801, -8.081509, -0.213734
18.540234, -5.254004, -8.106809, 1.808629
18.560234, -4.226615, -5.546151, 2.317107
18.580235, -4.709239, -6.538718, 0.801270
18.600235, -5.203114, -8.566351, 2.350197
18.620235, -4.705288, -8.068459, 3.362427
18.640236, -5.235317, -7.576892, 2.326783
18.660236, -5.236138, -5.533590, 2.328470
18.680237, -4.713322, -3.990322, 2.336304
18.700237, -4.701183, -5.005937, 2.856479
18.720238, -4.695812, -5.006336, 0.818581
18.740238, -4.700450, -6.542269, 0.309659
18.760239, -5.228326, -4.508000, -1.234131
18.780239, -5.236804, -1.953856, 1.313022
18.800240, -6.244595, -1.431418, 0.295877
18.820240, -2.648060, -2.957497, 0.305043
18.840240, -2.138739, -1.947331, 0.298540
18.860241, -5.222600, -2.469370, -0.729114
18.880241, -4.719315, -2.465841, 0.802380
18.900242, -3.684259, -3.469504, -0.212602
18.920242, -2.135232, -1.918768, -0.208230
18.940243, -2.140048, -3.967086, 0.295855
18.960243, -2.152099, -0.400834, -1.755259
18.980244, -2.665349, 0.107800, -0.733464
19.000244, -2.661953, -0.403875, -2.261119
19.020245, -2.661754, 0.615757, -0.726939
19.040245, -2.152277, 0.616067, -0.215398
19.060246, -3.173850, 0.615113, -0.725785
19.080246, -3.681174, 2.661699, -1.232200
19.100246, -2.656982, 2.660390, -0.716997
19.120247, -1.633167, 5.213069, -0.201727
19.140247, -2.140980, 4.192972, -0.703170
19.160248, -2.132902, 5.221902, -0.686725
19.180248, -2.131104, 4.710327, 0.339021
19.200249, -0.080234, 4.715299, -7.318084
19.220249, -0.599810, 3.685447, -5.793115
19.240250, -0.620671, 4.179523, -5.816751
19.260250, 0.394133, 4.689865, -6.852950
19.280251, -0.094793, 5.224676, -3.265514
19.300251, 0.442137, 5.758588, -2.740790
19.320251, 1.461258, 5.751619, -1.720549
19.340252, 0.416038, 4.706754, -3.261475
19.360252, 0.410068, 5.726163, -3.262097
19.380253, 0.418213, 5.738126, -3.262319
19.400253, 0.426025, 4.723422, -3.262319
19.420254, 0.432217, 4.726728, -2.240790
19.440254, 0.424804, 5.741743, -2.248668
19.460255, -0.099853, 4.707420, -2.257834
19.480255, 0.408781, 5.216109, -2.259898
19.500256, 0.417303, 4.716342, -3.277166
19.520256, -0.600675, 2.677634, -3.277033
19.540257, 0.931629, 3.187444, -2.769376
19.560257, 0.928744, 3.183294, -3.794466
19.580257, 0.409047, 2.155640, -1.238858
19.600258, 0.408581, 3.180009, 0.810969
19.620258, 0.422607, 3.195500, 0.316272
19.640259, -0.080279, 2.183293, -1.205945
19.660259, 0.418590, 4.213966, -1.723678
19.680260, 0.915672, 3.173906, -0.714866
19.700260, 0.400525, 4.699009, -0.209051
19.720261, 0.929920, 3.185158, 1.337102
19.740261, 0.438364, 2.695367, -0.691297
19.760262, 0.441316, 2.698784, -1.709852
19.780262, -0.090710, 2.678122, -1.723190
19.800262, 0.914518, 2.659857, -0.205589
19.820263, -0.101030, 1.643744, 0.818648
19.840263, 0.939708, 0.129083, -1.218129
19.860264, -0.596370, 0.126642, -0.715776
19.880264, 0.405163, 0.621460, -0.219548
19.900265, -0.113280, -0.914684, -1.244428
19.920265, 0.910523, -0.400013, 0.802313
19.940266, 0.405030, 0.118119, 0.296076
19.960266, 0.407160, -2.949840, 0.294834
19.980267, 0.915561, -1.934969, 0.286622
20.000267, -0.112437, -5.514237, 1.300749
20.020267, 0.402921, -4.481545, 1.302458
20.040268, -2.150190, -8.053101, 2.836949
20.060268, -2.152165, -7.036743, 1.296266
20.080269, -5.225907, -8.070545, 3.324920
20.100269, -4.716252, -8.585859, 4.846583
20.120270, -4.706775, -8.576982, 7.402413
20.140270, -5.208773, -8.055942, 4.341922
20.160271, -7.770030, -8.063066, 4.853396
20.180271, -7.278352, -8.086480, 4.845606
20.200272, -5.241531, -7.586013, 4.334221
20.220272, -4.720224, -7.574073, 4.859744
20.240273, -7.777776, -8.073009, 1.299285
20.260273, -5.224841, -7.562821, 2.330756
20.280273, -5.240222, -5.537318, 1.817439
20.300274, -5.757222, -5.034322, 2.332509
20.320274, -4.210215, -4.000997, -0.208563
20.340275, -5.729325, -4.499522, -0.196933
20.360275, -4.709039, -5.010863, -0.198132
20.380276, -5.230700, -6.555030, -0.719638
20.400276, -5.232476, -2.467861, -0.726873
20.420277, -5.230212, -1.955654, 0.286200
20.440277, -5.222178, -2.972100, 0.284336
20.460278, -5.211770, -1.939785, -0.735373
20.480278, -4.193503, -2.965376, -0.231355
20.500278, -4.719359, -1.958739, -0.755879
20.520279, -4.217649, -2.988545, -0.251684
20.540279, -2.164705, -2.466085, -0.242363
20.560280, -3.168434, -3.466863, -2.265957
20.580280, -2.151877, -1.418635, -1.744518
20.600281, -2.174448, -1.950305, -0.219326
20.620281, -2.689873, 0.085273, -4.814575
20.640282, -2.156271, -0.920276, -5.818882
20.660282, -2.139515, 2.155640, -6.833663
20.680283, -3.171741, 5.208475, -5.312578
20.700283, 0.909591, 3.661989, -5.321189
20.720284, 0.923995, 6.227984, -5.816640
20.740284, 1.446699, 3.180409, -7.330291
20.760284, -0.613347, 6.237705, -3.756272
20.780285, 0.398949, 6.743187, -7.847070
20.800285, 0.411333, 6.237793, -7.330335
20.820286, 2.978016, 7.265759, -7.842431
20.840286, 2.979747, 7.779430, -6.821213
20.860287, 0.928012, 7.776611, -6.825030
20.880287, 0.412221, 7.776123, -4.785191
20.900288, 2.979902, 9.828735, -5.294734
20.920288, 3.504870, 7.281671, -5.287211
20.940289, 3.500410, 10.343938, -4.776047
20.960289, 2.464122, 11.865845, -5.803834
20.980289, 2.976928, 10.845448, -5.286079
21.000290, 2.983564, 10.340299, -5.280553
21.020290, 2.480479, 10.857166, -5.279155
21.040291, 2.997879, 8.818691, -6.812580
21.060291, 2.477371, 8.300626, -7.334507
21.080292, 2.970648, 7.778298, -6.843850
21.100292, 2.960927, 8.284002, -5.328691
21.120293, 3.487426, 8.299183, -1.749844
21.140293, 2.994727, 8.316205, -3.784146
21.160294, 0.442958, 6.270884, -3.270730
21.180294, -0.087336, 6.249933, -4.307672
21.200294, 0.402722, 5.208097, -2.792146
21.220295, 0.921620, 5.218107, 1.302170
21.240295, -0.077527, 3.203246, -0.207209
21.260296, 0.441094, 2.703267, 0.320267
21.280296, -0.087580, 3.704134, -1.220260
21.300297, 0.400081, 2.656218, -0.211980
21.320297, 0.404586, 1.639993, -0.720237
21.340298, 0.941572, 4.226262, 0.828701
21.360298, -0.077571, 2.190683, -1.214068
21.380299, 0.921642, 3.185869, -2.249911
21.400299, 0.396574, 0.610230, -1.237992
21.420300, 0.923640, -2.439764, -0.712181
21.440300, 1.452669, 0.654373, -2.232112
21.460300, 0.416948, 0.136274, -0.713712
21.480301, -0.120293, -0.406826, -1.246670
21.500301, -0.122246, -0.419388, -1.766955
21.520302, -0.100497, -0.911421, -0.739212
21.540302, 0.425670, -1.910734, 0.288131
21.560303, 0.413952, -1.406384, 2.324098
21.580303, 0.394266, -5.003939, 3.847625
21.600304, -0.119095, -6.028708, 5.894045
21.620304, 0.915339, -7.030884, 2.328048
21.640305, 0.925082, -8.548819, 1.314842
21.660305, 0.914318, -7.538985, 1.306919
21.680305, 0.377199, -7.570522, 4.353063
21.700306, -0.135207, -6.554209, 3.839857
21.720306, -2.660289, -7.546598, 4.885821
21.740307, -2.644820, -7.532749, 2.854659
21.760307, -1.123446, -8.058428, 1.313045
21.780308, -5.238490, -8.598132, 1.804101
21.800308, -5.252738, -8.101171, 2.808852
21.820309, -5.227327, -6.544422, 0.256084
21.840309, -8.781760, -7.545044, 4.355282
21.860310, -7.766701, -7.049349, 4.346694
21.880310, -7.269453, -7.070055, 4.334531
21.900311, -6.765191, -5.540137, 4.844408
21.920311, -9.308703, -3.989457, 3.329448
21.940311, -8.276556, -8.578513, 1.303635
21.960312, -5.735117, -5.015879, 2.835129
21.980312, -4.734428, -5.546285, 1.290629
22.000313, -5.248100, -5.032879, 1.808806
22.020313, -4.717517, -4.500632, 0.290351
22.040314, -4.704489, -6.019786, -0.212469
22.060314, -5.228880, -3.479380, -0.222456
22.080315, -4.739067, -2.482664, -0.239522
22.100315, -2.687720, 0.073844, -1.255836
22.120316, -2.152143, -0.925359, -1.741744
22.140316, -2.137984, -1.419389, -1.212204
22.160316, -2.150900, -2.445268, -0.191385
22.180317, -3.189540, -0.409578, -0.202371
22.200317, -3.187321, -0.407603, -5.825251
22.220318, -2.151322, 0.616023, -6.848489
22.240318, -2.660400, 1.632958, -5.325206
22.260319, -2.668345, 3.159369, -6.357188
22.280319, -3.697420, 3.155685, -6.362359
22.300320, -2.166946, 4.687668, -4.833173
22.320320, -2.158735, 5.716865, -5.850951
22.340321, -1.122536, 5.728095, -5.833463
22.360321, -2.143821, 4.701872, -7.356035
22.380322, -1.642622, 9.287333, -4.801614
22.400322, 0.917847, 8.776102, -8.882103
22.420322, -0.083075, 9.817217, -8.860708
22.440323, -0.596747, 10.328691, -6.303102
22.460323, 0.413907, 13.388750, -9.375490
22.480324, 0.927124, 12.877009, -7.840900
22.500324, 0.421253, 13.390370, -9.877710
22.520325, 3.492597, 14.415639, -10.896176
22.540325, 2.464677, 13.899781, -10.386543
22.560326, 2.974864, 12.370040, -11.919636
22.580326, 2.979436, 14.422985, -11.410847
22.600327, 2.468006, 13.404819, -8.351942
22.620327, 2.980146, 12.896162, -8.358911
22.640327, 2.992264, 13.415826, -7.846226
22.660328, 2.484784, 13.418223, -5.807940
22.680328, 2.992264, 12.393721, -6.836171
22.700329, 3.498967, 14.435813, -5.818615
22.720329, 2.472001, 12.901333, -6.332509
22.740330, 3.494817, 12.900046, -5.310425
22.760330, 2.989046, 13.413096, -5.818593
22.780331, 2.481078, 10.861382, -4.789319
22.800331, 2.984319, 10.345625, -7.348822
22.820332, 2.460926, 10.847534, -5.828868
22.840332, 2.965898, 10.334262, -5.326094
22.860332, 2.978637, 8.304708, -4.809448
22.880333, 2.475796, 8.315894, -5.827448
22.900333, 2.468760, 8.819290, -4.299993
22.920334, 2.959773, 7.776012, -4.315928
22.940334, 2.959950, 7.774592, -3.805718
22.960335, 3.482588, 5.230535, -3.797951
22.980335, 2.977439, 5.749289, -2.771706
23.000336, 2.967474, 5.745428, -4.817438
23.020336, 0.403898, 5.228538, -2.772593
23.040337, -0.114545, 5.216775, -2.777321
23.060337, 2.968451, 2.671176, -2.769620
23.080338, 2.470758, 3.194257, -3.785678
23.100338, 0.408670, 3.182917, -3.798905
23.120338, 0.389384, 3.166116, -3.812865
23.140339, 0.387120, 3.164008, -2.793056
23.160339, 0.402478, 3.176037, -3.296430
23.180340, 0.419256, 2.678455, -3.288063
23.200340, -0.098389, 3.182761, -2.266934
23.220341, 0.389162, 3.672553, -2.273725
23.240341, 0.388296, 3.159369, -3.799327
23.260342, 0.405363, 2.661943, -7.357278
23.280342, -0.101695, 2.151911, -6.333441
23.300343, -0.118118, 4.692151, -5.327070
23.320343, 0.390404, 2.643567, -6.355834
23.340343, 0.407760, 0.617177, -6.341897
23.360344, 0.407582, 3.176569, -5.830112
23.380344, 0.391292, 2.652644, -5.842739
23.400345, 0.389872, 3.160945, -5.848976
23.420345, 0.398971, 3.170289, -6.355901
23.440346, 0.402145, 2.659081, -6.867353
23.460346, 0.404275, 1.636708, -5.843516
23.480347, 0.402877, 2.146452, -6.352194
23.500347, 0.395731, 5.207476, -6.353770
23.520348, 0.399260, 2.655330, -6.347467
23.540348, -0.108020, 3.168180, -5.833684
23.560349, -0.102472, 3.175260, -4.807539
23.580349, 0.410134, 4.197233, -5.319902
23.600349, -0.106755, 3.169889, -6.347223
23.620350, 0.403210, 3.168846, -5.837413
23.640350, 1.938399, 3.173130, -5.325628
23.660351, 3.477040, 3.691994, -6.340942
23.680351, 3.470737, 4.199585, -5.829623
23.700352, 3.461305, 4.190774, -7.874944
23.720352, 2.955601, 3.171021, -4.799505
23.740353, 3.477572, 2.670088, -5.811447
23.760353, 3.481922, 2.676680, -5.300793
23.780354, 3.474710, 3.183205, -6.840987
23.800354, 3.469760, 2.156217, -5.314109
23.820354, 2.959152, 2.665006, -6.340720
23.840355, 3.476352, 4.713212, -6.342429
23.860355, 3.477706, 5.736151, -5.319902
23.880356, 3.477373, 5.222146, -6.339722
23.900356, 3.478305, 7.262407, -6.337391
23.920357, 3.482100, 4.198320, -5.820524
23.940357, 2.973444, 4.713390, -5.815464
23.960358, 3.476441, 5.222900, -5.311846
23.980358, 2.964633, 4.712347, -5.314753
24.000359, 3.485917, 5.744029, -5.308716
24.020359, 2.975574, 5.744540, -6.335882
24.040359, 2.966919, 5.225675, -6.858009
24.060360, 2.963368, 4.708241, -6.354857
24.080360, 2.966098, 5.220726, -7.376941
24.100361, 3.479259, 5.226230, -6.354258
24.120361, 3.983232, 4.711792, -5.848976
24.140362, 3.467785, 5.219638, -7.382156
24.160362, 3.469982, 5.219727, -5.842650
24.180363, 2.964966, 5.223633, -6.345736
24.200363, 3.479858, 5.736151, -5.830755
24.220364, 2.449186, 3.683672, -4.809803
24.240364, 3.466853, 5.213801, -6.851552
