t_tm, tm1, tm2, tm3
3.759997, -0.009093, -0.068982, 0.047694
3.779997, -0.009869, -0.068397, 0.047814
3.799997, -0.010394, -0.066137, 0.046759
3.819997, -0.010762, -0.064680, 0.046095
3.839997, -0.008954, -0.064821, 0.045068
3.859997, -0.008853, -0.063523, 0.044214
3.879997, -0.009528, -0.060730, 0.042925
3.899997, -0.010981, -0.060131, 0.043455
3.919997, -0.011562, -0.059485, 0.043418
3.939997, -0.011726, -0.060948, 0.044411
3.959997, -0.011612, -0.059608, 0.043523
3.979997, -0.012686, -0.058637, 0.043592
3.999997, -0.012052, -0.058022, 0.042826
4.019997, -0.011879, -0.056309, 0.041675
4.039997, -0.010751, -0.056784, 0.041270
4.059997, -0.009880, -0.055623, 0.040026
4.079997, -0.007693, -0.055124, 0.038375
4.099997, -0.007931, -0.052724, 0.037057
4.119997, -0.007424, -0.052054, 0.036336
4.139997, -0.007684, -0.051239, 0.035998
4.159997, -0.007411, -0.050021, 0.035087
4.179997, -0.006804, -0.050513, 0.035014
4.199997, -0.008409, -0.049249, 0.035230
4.219997, -0.009084, -0.049233, 0.035636
4.239997, -0.009272, -0.048776, 0.035473
4.259997, -0.010298, -0.045616, 0.034177
4.279997, -0.009590, -0.043696, 0.032569
4.299997, -0.008322, -0.042787, 0.031233
4.319997, -0.008842, -0.042312, 0.031264
4.339997, -0.008811, -0.042063, 0.031093
4.359997, -0.007891, -0.040917, 0.029827
4.379997, -0.008713, -0.038066, 0.028593
4.399997, -0.006324, -0.036770, 0.026332
4.419997, -0.006136, -0.037811, 0.026851
4.439997, -0.007410, -0.037614, 0.027515
4.459997, -0.007548, -0.037801, 0.027714
4.479997, -0.006525, -0.037640, 0.026986
4.499997, -0.008343, -0.035199, 0.026616
4.519997, -0.008584, -0.033590, 0.025782
4.539997, -0.009008, -0.031730, 0.024908
4.559997, -0.009610, -0.030693, 0.024646
4.579997, -0.008489, -0.029051, 0.022954
4.599997, -0.008074, -0.028624, 0.022438
4.619997, -0.008084, -0.028452, 0.022339
4.639997, -0.008386, -0.029866, 0.023388
4.659997, -0.007420, -0.029327, 0.022465
4.679996, -0.007499, -0.030977, 0.023520
4.699996, -0.006829, -0.031318, 0.023316
4.719996, -0.005208, -0.032441, 0.023003
4.739996, -0.003481, -0.033571, 0.022629
4.759996, -0.002860, -0.032929, 0.021855
4.779996, -0.003738, -0.032628, 0.022212
4.799996, -0.003348, -0.032901, 0.022139
4.819996, -0.004673, -0.031046, 0.021823
4.839996, -0.002778, -0.031977, 0.021224
4.859996, -0.004463, -0.030134, 0.021136
4.879996, -0.003705, -0.030465, 0.020872
4.899996, -0.004150, -0.029450, 0.020526
4.919996, -0.003585, -0.028175, 0.019401
4.939996, -0.004503, -0.025975, 0.018624
4.959996, -0.005181, -0.026041, 0.019081
4.979996, -0.005113, -0.025254, 0.018559
4.999996, -0.005748, -0.024208, 0.018311
5.019996, -0.004553, -0.024521, 0.017767
5.039996, -0.004566, -0.024040, 0.017481
5.059996, -0.003973, -0.022858, 0.016395
5.079996, -0.002175, -0.022900, 0.015314
5.099996, 0.000185, -0.024234, 0.014675
5.119996, -0.000161, -0.022485, 0.013820
5.139996, 0.001292, -0.021422, 0.012277
5.159996, 0.000933, -0.020464, 0.011913
5.179996, -0.000135, -0.021565, 0.013243
5.199996, -0.000553, -0.021568, 0.013502
5.219996, -0.001302, -0.019982, 0.012995
5.239996, -0.002813, -0.020213, 0.014066
5.259996, -0.001429, -0.021871, 0.014226
5.279996, -0.000388, -0.022151, 0.013757
5.299996, -0.000889, -0.022209, 0.014100
5.319996, -0.002542, -0.020964, 0.014358
5.339996, -0.002641, -0.021547, 0.014775
5.359996, -0.004246, -0.020024, 0.014834
5.379996, -0.003829, -0.022199, 0.015904
5.399996, -0.004025, -0.022662, 0.016307
5.419996, -0.005556, -0.020210, 0.015753
5.439996, -0.006062, -0.018214, 0.014847
5.459996, -0.007076, -0.017576, 0.015082
5.479996, -0.009642, -0.016111, 0.015768
5.499996, -0.008488, -0.015289, 0.014556
5.519996, -0.008400, -0.014719, 0.014154
5.539996, -0.008363, -0.016230, 0.015053
5.559996, -0.009671, -0.015017, 0.015118
5.579996, -0.008924, -0.013769, 0.013896
5.599996, -0.006172, -0.014118, 0.012415
5.619996, -0.005704, -0.014572, 0.012404
5.639996, -0.004931, -0.014495, 0.011882
5.659996, -0.004862, -0.012615, 0.010691
5.679996, -0.002137, -0.012561, 0.008981
5.699996, -0.002233, -0.013336, 0.009513
5.719995, -0.003023, -0.011945, 0.009151
5.739995, -0.002871, -0.009175, 0.007366
5.759995, -0.001361, -0.010074, 0.006986
5.779995, -0.002367, -0.011327, 0.008370
5.799995, -0.003601, -0.010805, 0.008811
5.819995, -0.003497, -0.011588, 0.009224
5.839995, -0.004101, -0.012616, 0.010224
5.859995, -0.003530, -0.013425, 0.010366
5.879995, -0.004149, -0.013755, 0.010948
5.899995, -0.003274, -0.015746, 0.011625
5.919995, -0.001578, -0.015412, 0.010377
5.939995, 0.000343, -0.014318, 0.008527
5.959995, 0.003219, -0.013913, 0.006508
5.979995, 0.003500, -0.015219, 0.007133
