t_uk, uk1, uk2, uk3
5.039996, -0.002160, -0.000657, -0.001216
5.059996, -0.002815, 0.000614, -0.000965
5.079996, -0.002304, -0.000152, -0.001688
5.099996, -0.001524, -0.001858, -0.001965
5.119996, -0.001785, -0.000759, -0.001820
5.139996, -0.002190, -0.000870, -0.002261
5.159996, -0.001727, 0.000158, -0.001670
5.179996, -0.000612, -0.001753, -0.001027
5.199996, -0.001985, -0.001024, -0.001189
5.219996, -0.001792, -0.000297, -0.002280
5.239996, -0.002363, -0.001134, -0.001268
5.259996, -0.002572, 0.000473, -0.002626
5.279996, -0.001909, 0.000009, -0.002248
5.299996, -0.001957, -0.001104, -0.002191
5.319996, -0.002141, -0.000250, -0.000413
5.339996, -0.000724, -0.000412, -0.001412
5.359996, -0.002341, -0.000481, -0.002025
5.379996, -0.001966, -0.000608, -0.000808
5.399996, -0.001206, 0.000660, -0.001155
5.419996, -0.001644, 0.000104, -0.002520
5.439996, -0.001643, 0.000910, -0.001072
5.459996, -0.001385, 0.000487, -0.001040
5.479996, -0.001496, 0.000231, -0.002615
5.499996, -0.001906, 0.000073, -0.002854
5.519996, -0.001812, -0.000888, -0.002010
5.539996, -0.001700, -0.000806, -0.001401
5.559996, -0.002141, 0.000876, -0.001630
5.579996, -0.001974, -0.000410, -0.001921
5.599996, -0.001293, -0.001106, -0.001888
5.619996, -0.001338, -0.001411, -0.000904
5.639996, -0.001472, -0.001612, -0.001160
5.659996, -0.001893, -0.001274, -0.000418
5.679996, -0.002211, -0.000528, -0.002464
5.699996, -0.001651, -0.000786, -0.002428
5.719995, -0.000951, -0.000442, -0.001108
5.739995, -0.002388, -0.000007, -0.001572
5.759995, -0.002202, -0.001352, -0.000653
5.779995, -0.001746, -0.000763, -0.000650
5.799995, -0.001745, -0.000837, -0.001501
5.819995, -0.001225, -0.001018, -0.001706
5.839995, -0.001854, 0.000096, -0.000547
5.859995, -0.001948, -0.001518, -0.001602
5.879995, -0.000848, 0.000985, -0.001809
5.899995, -0.001655, -0.000667, -0.002069
5.919995, -0.000951, -0.001380, -0.001448
5.939995, -0.002677, -0.000132, -0.001617
5.959995, -0.002035, 0.000502, -0.000959
5.979995, -0.001628, -0.000476, -0.002236
5.999995, -0.001110, 0.000028, -0.003391
6.019995, -0.001386, -0.000990, -0.001607
6.039995, -0.001499, -0.001043, -0.001621
6.059995, -0.001405, -0.000912, -0.002653
6.079995, -0.002639, -0.000005, -0.001442
6.099995, -0.001844, -0.000099, -0.000969
6.119995, -0.001919, 0.000418, -0.002002
6.139995, -0.001969, -0.000044, -0.001299
6.159995, -0.001266, -0.000339, -0.002256
6.179995, -0.001188, -0.001184, -0.001866
6.199995, -0.001785, -0.000149, -0.001140
6.219995, -0.001656, -0.000909, -0.002031
6.239995, -0.001318, -0.000515, -0.002244
6.259995, -0.002071, -0.000567, -0.003147
6.279995, -0.001953, -0.000693, -0.001526
6.299995, -0.001491, 0.000362, -0.000851
6.319995, -0.001060, 0.000707, -0.000280
6.339995, -0.000991, -0.000527, -0.001745
6.359995, -0.002465, -0.000765, -0.001938
6.379995, -0.001437, -0.000138, -0.001957
6.399995, -0.001950, -0.000926, -0.001136
6.419995, -0.002561, -0.000739, -0.001601
6.439995, -0.002097, -0.001925, -0.000841
6.459995, -0.001647, -0.000320, -0.001483
6.479995, -0.001966, -0.000310, -0.002297
6.499995, -0.001807, -0.000067, -0.002479
6.519995, -0.001718, -0.000405, -0.000849
6.539995, -0.001314, 0.000447, -0.000868
6.559995, -0.002197, -0.000491, -0.001037
6.579995, -0.001814, 0.000136, -0.001661
6.599995, -0.000551, 0.000038, -0.001361
6.619995, -0.001639, 0.000000, -0.001201
6.639995, -0.001443, -0.000098, -0.001997
6.659995, -0.001259, -0.000829, -0.000386
6.679995, -0.002281, -0.000993, -0.001783
6.699995, -0.001818, 0.000197, -0.002435
6.719995, -0.001998, -0.000913, -0.001748
6.739995, -0.001489, -0.001022, -0.001381
6.759995, -0.001093, -0.000501, -0.001003
6.779994, -0.001439, 0.000522, -0.001397
6.799994, -0.002242, 0.000070, -0.001934
6.819994, -0.001626, 0.000174, -0.001874
6.839994, -0.001817, -0.001158, -0.000739
6.859994, -0.002378, -0.000871, -0.003008
6.879994, -0.002640, 0.000712, -0.000500
6.899994, -0.002437, -0.001034, -0.000769
6.919994, -0.002343, -0.000492, -0.001354
6.939994, -0.001420, 0.000166, -0.001804
6.959994, -0.002231, -0.000369, -0.001702
6.979994, -0.001262, -0.001223, -0.001933
6.999994, -0.001831, 0.000187, -0.001050
7.019994, -0.001965, -0.000227, -0.001274
7.039994, -0.002248, 0.000469, -0.001431
7.059994, -0.002346, -0.000680, -0.001832
7.079994, -0.002179, -0.000596, -0.001324
7.099994, -0.002666, -0.000278, -0.000429
7.119994, -0.001808, 0.000162, -0.001835
