t, x1_compfilter, x1_phiobs, x1_fullobs
24.240364, 0.027142, 0.001800, 0.001556
24.260365, 0.027440, 0.002541, 0.001390
24.280365, 0.027554, 0.003090, 0.001064
24.300365, 0.027680, 0.003358, 0.000475
24.320366, 0.027588, 0.002555, 0.000795
24.340366, 0.027680, 0.002800, 0.000693
24.360367, 0.027802, 0.002409, 0.001251
24.380367, 0.027958, 0.002730, 0.001618
24.400368, 0.028047, 0.003174, 0.001547
24.420368, 0.028262, 0.003452, 0.001575
24.440369, 0.028697, 0.003400, 0.002601
24.460369, 0.029210, 0.004094, 0.003250
24.480370, 0.029657, 0.005061, 0.003346
24.500370, 0.029656, 0.005233, 0.003934
24.520370, 0.029920, 0.005837, 0.004051
24.540371, 0.029734, 0.005179, 0.004895
24.560371, 0.029380, 0.005625, 0.005120
24.580372, 0.029325, 0.006075, 0.004789
24.600372, 0.028983, 0.005580, 0.004739
24.620373, 0.028600, 0.005823, 0.004140
24.640373, 0.027979, 0.004884, 0.004039
24.660374, 0.027140, 0.004560, 0.003772
24.680374, 0.026537, 0.004035, 0.003550
24.700375, 0.025689, 0.004257, 0.002439
24.720375, 0.024688, 0.002648, 0.002682
24.740376, 0.023703, 0.002447, 0.002380
24.760376, 0.022962, 0.002056, 0.001737
24.780376, 0.022119, 0.001569, 0.000939
24.800377, 0.021736, 0.001085, 0.000064
24.820377, 0.020940, 0.000661, -0.001011
24.840378, 0.020069, -0.000988, -0.000829
24.860378, 0.019365, -0.000676, -0.001893
24.880379, 0.018634, -0.001428, -0.002689
24.900379, 0.018147, -0.001441, -0.003970
24.920380, 0.017375, -0.002139, -0.004918
24.940380, 0.016567, -0.002332, -0.006121
24.960381, 0.016038, -0.003125, -0.006935
24.980381, 0.015728, -0.003917, -0.007297
25.000381, 0.015595, -0.004587, -0.007335
25.020382, 0.015648, -0.004387, -0.007971
25.040382, 0.015402, -0.004603, -0.008363
25.060383, 0.015284, -0.004997, -0.008248
25.080383, 0.015325, -0.004738, -0.008682
25.100384, 0.015358, -0.004920, -0.008754
25.120384, 0.015982, -0.004842, -0.008612
25.140385, 0.016104, -0.004664, -0.008505
25.160385, 0.016455, -0.004798, -0.007977
25.180386, 0.016881, -0.004583, -0.007805
25.200386, 0.017224, -0.004632, -0.007184
25.220387, 0.017581, -0.004310, -0.006683
25.240387, 0.017772, -0.004256, -0.005818
25.260387, 0.018187, -0.003669, -0.005077
25.280388, 0.018830, -0.003062, -0.004565
25.300388, 0.019179, -0.002600, -0.004442
25.320389, 0.019589, -0.002934, -0.004168
25.340389, 0.019666, -0.003406, -0.003625
25.360390, 0.019898, -0.003396, -0.003311
25.380390, 0.020337, -0.003423, -0.002986
25.400391, 0.020919, -0.003988, -0.002304
25.420391, 0.021168, -0.003814, -0.002173
25.440392, 0.021541, -0.004227, -0.001271
25.460392, 0.022170, -0.004253, 0.000032
25.480392, 0.023063, -0.002400, -0.000342
25.500393, 0.024022, -0.001579, -0.000637
25.520393, 0.024787, -0.000960, -0.000904
25.540394, 0.025010, -0.000684, -0.001042
25.560394, 0.025526, -0.000462, -0.000979
25.580395, 0.026040, 0.000006, -0.000993
25.600395, 0.026731, 0.000360, -0.000937
25.620396, 0.027210, 0.000578, -0.000923
25.640396, 0.027545, 0.000653, -0.000530
25.660397, 0.027804, 0.000805, 0.000017
25.680397, 0.027913, 0.000789, 0.000812
25.700397, 0.028613, 0.001078, 0.001758
25.720398, 0.029158, 0.001728, 0.002250
25.740398, 0.029405, 0.001782, 0.002565
25.760399, 0.029437, 0.001854, 0.002803
25.780399, 0.029519, 0.001770, 0.002964
25.800400, 0.029644, 0.002463, 0.002423
25.820400, 0.029823, 0.002759, 0.002102
25.840401, 0.030131, 0.002989, 0.002563
25.860401, 0.030502, 0.003136, 0.003807
25.880402, 0.031108, 0.004347, 0.004161
25.900402, 0.031151, 0.005057, 0.004604
25.920403, 0.031269, 0.005369, 0.005218
25.940403, 0.031636, 0.006155, 0.005149
25.960403, 0.031205, 0.006681, 0.004557
25.980404, 0.030724, 0.005207, 0.005644
26.000404, 0.030409, 0.005987, 0.005242
26.020405, 0.030084, 0.005495, 0.005078
26.040405, 0.029469, 0.004993, 0.005158
26.060406, 0.028639, 0.005113, 0.004543
26.080406, 0.027700, 0.003385, 0.005474
26.100407, 0.027000, 0.004392, 0.004483
26.120407, 0.026454, 0.003760, 0.003688
26.140408, 0.025579, 0.003297, 0.002968
26.160408, 0.024518, 0.002813, 0.001977
26.180408, 0.023666, 0.002398, 0.000664
26.200409, 0.022668, 0.001636, -0.000581
26.220409, 0.021689, 0.001010, -0.002011
26.240410, 0.020628, 0.000114, -0.003181
26.260410, 0.019623, -0.000988, -0.003900
26.280411, 0.018851, -0.001587, -0.004738
26.300411, 0.018324, -0.002817, -0.004890
26.320412, 0.017847, -0.003102, -0.005444
26.340412, 0.017333, -0.003343, -0.006166
26.360413, 0.016880, -0.003821, -0.006582
26.380413, 0.016525, -0.004313, -0.006740
26.400414, 0.016044, -0.004991, -0.006295
26.420414, 0.016090, -0.004109, -0.007191
26.440414, 0.016116, -0.004944, -0.006990
26.460415, 0.016233, -0.004106, -0.007810
26.480415, 0.016236, -0.004311, -0.008143
26.500416, 0.016527, -0.004787, -0.007977
26.520416, 0.016623, -0.004658, -0.008040
26.540417, 0.016899, -0.004899, -0.007620
26.560417, 0.017444, -0.004041, -0.007799
26.580418, 0.017592, -0.004093, -0.007604
26.600418, 0.018063, -0.003984, -0.007229
26.620419, 0.018154, -0.004088, -0.007018
26.640419, 0.018342, -0.004072, -0.006569
26.660419, 0.018872, -0.003928, -0.005852
26.680420, 0.019456, -0.003910, -0.004824
26.700420, 0.019982, -0.002936, -0.004650
26.720421, 0.020462, -0.003286, -0.003844
26.740421, 0.020792, -0.002798, -0.003538
26.760422, 0.020939, -0.002815, -0.003258
26.780422, 0.021221, -0.003055, -0.003080
26.800423, 0.021240, -0.003417, -0.003140
26.820423, 0.021472, -0.004175, -0.002783
26.840424, 0.022030, -0.003867, -0.002687
26.860424, 0.022361, -0.004386, -0.001819
26.880424, 0.023334, -0.004141, -0.000800
26.900425, 0.023863, -0.002569, -0.001118
26.920425, 0.024639, -0.001880, -0.001393
26.940426, 0.025432, -0.001356, -0.001596
26.960426, 0.025686, -0.001300, -0.001476
26.980427, 0.025948, -0.000943, -0.001239
27.000427, 0.026487, -0.000340, -0.001218
27.020428, 0.027245, 0.000155, -0.001299
27.040428, 0.027472, 0.000274, -0.001024
27.060429, 0.027869, 0.000545, -0.000543
27.080429, 0.027987, 0.000918, -0.000071
27.100430, 0.028465, 0.001590, 0.000042
27.120430, 0.028775, 0.001736, 0.000143
27.140430, 0.029124, 0.001247, 0.001084
27.160431, 0.029467, 0.001865, 0.001680
27.180431, 0.029645, 0.002209, 0.002377
27.200432, 0.029991, 0.002798, 0.002705
27.220432, 0.030280, 0.003141, 0.002960
27.240433, 0.030489, 0.003670, 0.003247
27.260433, 0.030533, 0.003736, 0.004390
27.280434, 0.031008, 0.004798, 0.004720
27.300434, 0.031049, 0.005637, 0.004520
27.320435, 0.031021, 0.006452, 0.003979
27.340435, 0.030557, 0.006619, 0.003681
27.360435, 0.030295, 0.005941, 0.004152
27.380436, 0.029992, 0.005735, 0.004667
27.400436, 0.029302, 0.005461, 0.005023
27.420437, 0.028972, 0.005370, 0.005133
27.440437, 0.028246, 0.006082, 0.004088
27.460438, 0.027778, 0.004691, 0.004407
27.480438, 0.027097, 0.004412, 0.004504
27.500439, 0.026188, 0.003710, 0.004710
27.520439, 0.025455, 0.004067, 0.003800
27.540440, 0.024591, 0.003403, 0.003090
27.560440, 0.023767, 0.003051, 0.002134
27.580441, 0.022907, 0.002591, 0.000781
27.600441, 0.022098, 0.001432, -0.000050
27.620441, 0.021008, 0.000877, -0.001256
27.640442, 0.019958, -0.000010, -0.002202
27.660442, 0.019125, -0.000707, -0.003210
27.680443, 0.018392, -0.001678, -0.003910
27.700443, 0.017768, -0.002423, -0.004364
27.720444, 0.017409, -0.003079, -0.004775
27.740444, 0.017181, -0.003308, -0.005376
27.760445, 0.016783, -0.003823, -0.005698
27.780445, 0.016497, -0.004140, -0.005911
27.800446, 0.016225, -0.004551, -0.005874
27.820446, 0.015826, -0.004210, -0.006356
27.840446, 0.015900, -0.004448, -0.006595
27.860447, 0.016065, -0.004651, -0.006601
27.880447, 0.015913, -0.004021, -0.007278
27.900448, 0.016104, -0.004282, -0.007562
27.920448, 0.016213, -0.004283, -0.007762
27.940449, 0.016650, -0.004548, -0.007532
27.960449, 0.016783, -0.004164, -0.007683
27.980450, 0.017150, -0.003886, -0.008080
28.000450, 0.017377, -0.003773, -0.008139
28.020451, 0.017461, -0.004348, -0.007385
28.040451, 0.017627, -0.003982, -0.006655
28.060452, 0.018106, -0.003687, -0.005650
28.080452, 0.018493, -0.003632, -0.004483
28.100452, 0.018826, -0.002480, -0.004422
28.120453, 0.019256, -0.002210, -0.004385
28.140453, 0.019549, -0.002319, -0.004101
28.160454, 0.019847, -0.002297, -0.003823
28.180454, 0.020043, -0.002264, -0.003466
28.200455, 0.020209, -0.002392, -0.003127
28.220455, 0.020437, -0.002742, -0.002875
28.240456, 0.020408, -0.002982, -0.002748
28.260456, 0.020607, -0.002985, -0.002531
28.280457, 0.020959, -0.003469, -0.001877
28.300457, 0.021466, -0.003546, -0.001260
28.320457, 0.021769, -0.002936, -0.001463
28.340458, 0.021922, -0.002305, -0.002056
28.360458, 0.022357, -0.001749, -0.002691
28.380459, 0.022510, -0.001383, -0.003283
28.400459, 0.022608, -0.001336, -0.003528
28.420460, 0.023130, -0.001312, -0.003404
28.440460, 0.023515, -0.001060, -0.003253
28.460461, 0.024102, -0.000921, -0.002955
28.480461, 0.024352, -0.000861, -0.002371
28.500462, 0.024964, -0.000235, -0.001931
28.520462, 0.025622, -0.000113, -0.001126
28.540462, 0.026203, 0.000472, -0.000245
28.560463, 0.026761, 0.001045, 0.000573
28.580463, 0.027492, 0.001491, 0.001156
28.600464, 0.028060, 0.002165, 0.001427
28.620464, 0.028368, 0.001988, 0.002508
28.640465, 0.028667, 0.002286, 0.003478
28.660465, 0.029119, 0.003079, 0.003935
28.680466, 0.029582, 0.003843, 0.004237
28.700466, 0.029755, 0.004898, 0.004204
28.720467, 0.029931, 0.005150, 0.004439
28.740467, 0.030250, 0.005821, 0.004293
28.760468, 0.030191, 0.005994, 0.004476
28.780468, 0.029958, 0.006608, 0.004076
28.800468, 0.029485, 0.007046, 0.003299
28.820469, 0.029208, 0.006506, 0.003275
28.840469, 0.028968, 0.005709, 0.003951
28.860470, 0.028467, 0.005416, 0.004330
28.880470, 0.028228, 0.005677, 0.004093
28.900471, 0.027608, 0.005864, 0.003378
28.920471, 0.026863, 0.005098, 0.003262
28.940472, 0.025947, 0.004968, 0.002815
28.960472, 0.024826, 0.003707, 0.003331
28.980473, 0.023893, 0.003636, 0.003218
29.000473, 0.022897, 0.003113, 0.002954
29.020473, 0.022190, 0.002569, 0.002551
29.040474, 0.021126, 0.001675, 0.002371
29.060474, 0.020566, 0.001453, 0.001505
29.080475, 0.020050, 0.001160, 0.000243
29.100475, 0.018998, 0.000648, -0.001018
29.120476, 0.018010, 0.000056, -0.002240
29.140476, 0.017150, -0.001022, -0.002908
29.160477, 0.016243, -0.001693, -0.003626
29.180477, 0.015766, -0.002539, -0.004200
29.200478, 0.015286, -0.002554, -0.005278
29.220478, 0.014998, -0.002892, -0.006161
29.240479, 0.014780, -0.003891, -0.006375
29.260479, 0.014385, -0.004155, -0.006596
29.280479, 0.014080, -0.003839, -0.007451
29.300480, 0.014008, -0.004267, -0.007823
29.320480, 0.013931, -0.004615, -0.007937
29.340481, 0.013931, -0.004849, -0.007932
29.360481, 0.013981, -0.004324, -0.008552
29.380482, 0.013984, -0.004949, -0.008205
29.400482, 0.013955, -0.004853, -0.007928
29.420483, 0.014365, -0.004475, -0.008034
29.440483, 0.014724, -0.004294, -0.008005
29.460484, 0.014999, -0.003992, -0.007840
29.480484, 0.015289, -0.004263, -0.007474
29.500484, 0.015637, -0.004170, -0.007080
29.520485, 0.015899, -0.004162, -0.006474
29.540485, 0.016376, -0.004277, -0.005793
29.560486, 0.016893, -0.003633, -0.005742
29.580486, 0.017150, -0.003619, -0.005333
29.600487, 0.017361, -0.003671, -0.004667
29.620487, 0.017705, -0.003737, -0.004198
29.640488, 0.018325, -0.004000, -0.003715
29.660488, 0.018940, -0.004031, -0.003236
29.680489, 0.019663, -0.004248, -0.002414
29.700489, 0.020396, -0.004066, -0.002002
29.720490, 0.021122, -0.004379, -0.000886
29.740490, 0.021988, -0.004157, 0.000436
29.760490, 0.022814, -0.002338, 0.000179
29.780491, 0.023577, -0.001586, -0.000134
29.800491, 0.023967, -0.001574, 0.000381
29.820492, 0.024587, -0.000670, 0.000429
29.840492, 0.025230, -0.000196, 0.000242
29.860493, 0.025682, 0.000435, -0.000050
29.880493, 0.026075, 0.000515, -0.000061
29.900494, 0.026635, 0.000062, 0.000881
29.920494, 0.027203, 0.000368, 0.001598
29.940495, 0.027478, 0.000552, 0.002220
29.960495, 0.027902, 0.001426, 0.002614
29.980495, 0.028428, 0.002157, 0.002974
30.000496, 0.028736, 0.002393, 0.003567
30.020496, 0.028668, 0.003066, 0.003492
30.040497, 0.028807, 0.003622, 0.003007
30.060497, 0.028782, 0.004365, 0.002509
30.080498, 0.028750, 0.004154, 0.003230
30.100498, 0.028786, 0.004723, 0.003430
30.120499, 0.028648, 0.005605, 0.003100
