t, tm1, tm2, tm3
9.760034, 0.013571, -0.000827, 0.008952
9.780034, -0.001589, -0.017219, 0.002123
9.800035, -0.000988, -0.026412, 0.003449
9.820035, -0.000701, -0.012534, 0.004850
9.840035, 0.012312, -0.003021, 0.012056
9.860036, 0.009901, -0.008065, 0.013531
9.880036, -0.007138, -0.013168, 0.008460
9.900037, -0.010296, -0.022538, 0.006307
9.920037, -0.007249, -0.017006, 0.013493
9.940038, 0.004448, -0.009628, 0.015139
9.960038, 0.005499, -0.010274, 0.003738
9.980039, 0.005698, -0.015388, -0.004591
10.000039, 0.005534, -0.012440, 0.005471
10.020040, -0.001057, -0.007278, 0.004158
10.040040, -0.008210, -0.010928, 0.006164
10.060040, -0.006470, -0.012382, -0.000951
10.080041, 0.001763, -0.000047, 0.001065
10.100041, 0.003543, 0.000258, -0.000749
10.120042, -0.005711, -0.014421, 0.001084
10.140042, -0.011242, -0.024395, 0.007525
10.160043, -0.011575, -0.019171, 0.019359
10.180043, -0.003245, -0.005429, 0.012847
10.200044, -0.003055, -0.011991, 0.008644
10.220044, -0.009823, -0.015171, 0.014641
10.240045, -0.001470, -0.013591, 0.004707
10.260045, 0.001624, -0.018191, 0.002995
10.280046, 0.006587, -0.012535, 0.009369
10.300046, 0.002315, -0.008416, -0.001859
10.320046, -0.000160, 0.001158, -0.010034
10.340047, -0.008309, -0.003461, -0.003544
10.360047, 0.004721, 0.006214, -0.017914
10.380048, 0.014441, 0.011966, -0.023972
10.400048, 0.003804, -0.001360, -0.015982
10.420049, -0.000905, -0.004742, -0.007934
10.440049, -0.004094, 0.002878, -0.003720
10.460050, 0.000368, -0.003380, 0.005338
10.480050, -0.002378, -0.003772, 0.004357
10.500051, -0.010026, -0.007701, 0.009571
10.520051, -0.012076, -0.009787, 0.019286
10.540051, -0.010046, 0.002767, 0.008630
10.560052, -0.004504, 0.000440, 0.000204
10.580052, -0.007113, -0.000534, 0.005659
10.600053, 0.001921, -0.002988, -0.001502
10.620053, 0.013919, -0.000567, 0.000564
10.640054, 0.005895, 0.007676, -0.008542
10.660054, -0.000204, 0.004043, -0.008349
10.680055, -0.002892, 0.006490, -0.007981
10.700055, -0.008017, 0.006310, 0.000390
10.720056, 0.000854, 0.007914, -0.006970
10.740056, 0.003900, 0.002113, -0.008309
10.760056, 0.002263, -0.007494, 0.001698
10.780057, -0.006031, -0.003128, 0.007993
10.800057, -0.001006, -0.000385, 0.005620
10.820058, 0.003229, 0.007099, -0.000691
10.840058, 0.001350, 0.009127, -0.003845
10.860059, -0.000887, 0.009217, -0.005086
10.880059, -0.001191, 0.002053, -0.008189
10.900060, 0.000574, -0.002656, -0.002478
10.920060, 0.004027, 0.005646, -0.005240
10.940061, 0.009544, 0.016804, -0.001695
10.960061, 0.009658, 0.012049, -0.013634
10.980062, -0.003278, 0.005538, -0.017799
11.000062, -0.004419, 0.001447, -0.005325
11.020062, 0.001404, 0.004287, 0.003243
11.040063, 0.002947, 0.003549, 0.008561
11.060063, -0.002800, -0.002375, 0.009564
11.080064, -0.008504, 0.003014, 0.008152
11.100064, -0.011181, -0.006124, 0.010100
11.120065, -0.006530, 0.000306, 0.011390
11.140065, 0.000237, -0.005283, 0.019860
11.160066, 0.006363, -0.001895, 0.000714
11.180066, 0.002286, -0.002555, -0.004110
11.200067, -0.003338, -0.003282, -0.003617
11.220067, 0.003757, -0.000915, 0.007174
11.240067, 0.007169, 0.004254, -0.001086
11.260068, 0.003115, 0.000864, -0.002425
11.280068, -0.000048, -0.005543, -0.005256
11.300069, -0.001533, -0.001213, 0.007506
11.320069, -0.005181, -0.004189, 0.006509
11.340070, 0.007336, -0.003558, 0.002339
11.360070, 0.008443, -0.005361, 0.000327
11.380071, -0.001331, -0.006318, 0.006320
11.400071, -0.006852, -0.010879, 0.009605
11.420072, -0.009459, -0.012264, 0.009124
11.440072, -0.000963, -0.006604, 0.011302
11.460073, 0.000141, -0.006446, 0.018485
11.480073, -0.001749, -0.008698, 0.019903
11.500073, -0.006068, -0.009138, 0.008644
11.520074, -0.008148, -0.013151, 0.000263
11.540074, 0.003580, -0.002966, 0.000055
11.560075, 0.006843, 0.007069, -0.004783
11.580075, 0.003395, -0.002841, 0.000161
11.600076, -0.004747, -0.018569, -0.002883
11.620076, -0.000526, -0.007496, 0.001631
11.640077, -0.009180, -0.003583, 0.005080
11.660077, -0.006502, -0.003784, 0.008995
11.680078, -0.002080, -0.011180, 0.014542
