t, ur1, ur2, ur3
11.760079, -15.924084, -15.701206, 19.708935
11.780080, -15.937533, -18.777323, 21.229195
11.800080, -15.950139, -16.747503, 21.726665
11.820081, -14.929476, -18.287441, 21.215124
11.840081, -15.943903, -18.279985, 22.761127
11.860082, -15.936446, -17.755472, 20.217369
11.880082, -15.942393, -18.781982, 19.197727
11.900083, -15.961746, -20.847700, 21.233145
11.920083, -15.973021, -18.302711, 21.227419
11.940084, -16.470381, -19.310791, 19.709356
11.960084, -15.944857, -19.299761, 21.257557
11.980084, -15.947054, -16.239801, 17.681286
12.000085, -15.958994, -16.767876, 16.656029
12.020085, -14.433980, -16.270229, 15.632036
12.040086, -15.963011, -16.266434, 17.680996
12.060086, -15.943592, -14.200517, 15.648481
12.080087, -15.931497, -16.229704, 18.206514
