t_ur, ur1, ur2, ur3
9.000016, 0.352493, 0.463391, -0.494097
9.020017, 0.132232, 0.247168, -0.474806
9.040017, 2.381162, 0.241965, -1.284673
9.060018, 2.390013, 0.654489, -1.093673
9.080018, 2.389403, 0.253670, -1.516427
9.100019, 1.567954, 0.258721, -1.918429
9.120019, 1.566691, 0.249519, -1.500390
9.140019, 1.366300, 0.650423, -1.700975
9.160020, 1.367867, 0.653904, -1.502913
9.180020, 1.569351, 0.457301, -1.507262
9.200021, 1.567437, 0.252498, -1.301253
9.220021, 1.568737, 0.248158, -0.478877
9.240022, 1.570178, 0.245945, -0.682675
9.260022, 1.773382, 0.453145, -0.275548
9.280023, 1.364238, 0.252668, 0.742437
9.300023, 0.751534, 0.047936, 0.741832
9.320024, 0.547860, 0.454189, 0.949640
9.340024, 0.548202, 0.248207, 0.337912
9.360024, 0.343116, 0.454078, 0.131887
9.380025, 0.547847, 0.251815, 0.538713
9.400025, 0.345089, 0.659189, -0.277449
9.420026, 0.548592, 0.452816, 0.336364
9.440026, 0.343162, 0.657386, 0.337797
9.460027, 0.343170, 0.453720, 0.745125
9.480027, 0.139352, 0.453392, 0.334468
9.500028, 0.547905, -0.158820, 0.743365
9.520028, 0.548176, 0.863728, 0.746109
9.540029, 0.547042, 0.659455, 0.948618
9.560029, 0.342600, 0.454053, 0.744229
9.580029, 0.344525, 0.249852, 0.335423
9.600030, 0.547121, 0.454598, 0.744390
9.620030, 0.549026, 0.249113, 0.743486
9.640031, 0.343284, 0.250445, 0.745222
9.660031, 0.547629, 0.044411, 0.949578
9.680032, 0.548351, 0.863070, 0.335227
9.700032, 0.343512, 0.455498, 1.358047
9.720033, 0.752337, 0.045053, 0.335618
9.740033, 0.343387, 0.658786, 0.541186
9.760034, 0.547931, 0.044786, 0.744741
9.780034, 0.344146, 0.453134, 0.541276
9.800035, 0.139836, 0.044432, 0.745986
9.820035, 0.549322, 0.657659, 0.540681
9.840035, 0.548167, 0.248845, 0.745312
9.860036, 0.344179, 0.249624, 0.540668
9.880036, 0.343784, 0.454582, 0.743798
9.900037, 0.344809, 0.045761, 0.948724
9.920037, 0.343053, 0.250231, 0.745336
9.940038, 0.139705, 0.046869, -0.890665
9.960038, 0.343665, 0.454868, 0.743895
9.980039, 0.344239, -0.363919, 0.744512
10.000039, 0.139984, 0.453933, 0.539605
10.020040, 0.343801, 0.044912, 0.745124
10.040040, 0.141438, 0.657746, 0.336054
10.060040, 0.139719, 0.659227, 0.131318
10.080041, 0.343911, 0.454784, 0.745762
10.100041, 0.347220, 0.227076, 0.342387
10.120042, 0.345191, 0.247859, 0.751867
10.140042, 0.746186, -2.392147, 0.321541
10.160043, 0.350378, 0.059419, 0.734429
10.180043, 0.347438, 0.650054, 0.541073
10.200044, 0.549015, -0.169796, 0.554639
10.220044, 0.135109, 0.454916, 0.954675
10.240045, 0.548179, 0.256024, 0.941855
10.260045, 0.348706, 1.885722, 0.740216
10.280046, 0.141900, 2.289184, 0.748108
10.300046, 0.544264, 2.290918, 0.546787
10.320046, 0.545796, 1.479187, 0.540056
10.340047, 0.345887, 1.272585, 0.740136
10.360047, 0.549138, 1.271108, 0.538436
10.380048, 0.341128, 1.270299, 0.748169
10.400048, 0.137818, 4.335736, 0.747749
10.420049, 0.141012, 1.270232, 0.744250
10.440049, 0.548808, 1.271253, 0.742604
10.460050, 0.139036, 1.680684, 1.561895
10.480050, 0.343162, 1.474278, 0.950491
10.500051, 0.140740, 1.269072, 0.747020
10.520051, 0.344724, 0.658097, 0.334937
10.540051, 0.753072, 0.046511, 0.539372
10.560052, 0.343849, 0.046093, 0.540345
10.580052, 0.140143, 0.249494, 0.949396
10.600053, 0.138947, 1.066978, 0.337121
10.620053, 0.751380, 0.455880, 0.539717
10.640054, 0.548424, 0.251072, 0.539567
