t, tm1, tm2, tm3
12.120088, -0.001853, 0.017019, -0.007425
12.140088, -0.006958, 0.005848, -0.012169
12.160089, -0.003976, 0.005012, -0.013446
12.180089, 0.012435, 0.013469, -0.009740
12.200089, 0.020546, 0.026209, -0.011806
12.220090, 0.005398, 0.010793, -0.002449
12.240090, -0.011244, -0.004091, -0.007871
12.260091, -0.010976, -0.003942, -0.008176
12.280091, 0.014295, 0.012802, -0.002719
12.300092, 0.029089, 0.027494, -0.002273
12.320092, 0.015447, 0.009417, -0.001361
12.340093, -0.010973, -0.018258, -0.000516
12.360093, -0.013282, -0.012525, -0.002778
12.380094, 0.008436, 0.009985, -0.003930
12.400094, 0.022144, 0.026568, -0.002425
12.420094, 0.010869, 0.003028, 0.004595
12.440095, -0.004009, -0.010140, -0.002500
12.460095, -0.009884, -0.012739, -0.003198
12.480096, 0.004792, -0.000336, 0.006312
12.500096, 0.014878, 0.014764, 0.000458
12.520097, 0.007896, 0.004094, 0.001754
12.540097, -0.007146, -0.007882, 0.000609
12.560098, -0.007736, -0.010979, 0.002761
12.580098, 0.007554, 0.002560, 0.003117
12.600099, 0.013317, 0.007796, 0.002581
12.620099, 0.005103, 0.000712, 0.003729
12.640100, -0.000549, -0.011165, 0.002389
12.660100, 0.001117, -0.013427, 0.001852
12.680100, 0.004693, -0.002491, -0.000130
12.700101, 0.009259, 0.000459, 0.006387
12.720101, 0.001575, -0.001983, 0.003941
12.740102, -0.003091, -0.006331, 0.006474
12.760102, -0.004659, -0.008043, 0.005444
12.780103, 0.001521, -0.006125, -0.000222
12.800103, 0.008790, 0.003577, -0.001181
12.820104, 0.011324, 0.003608, 0.001846
12.840104, 0.003494, -0.008334, 0.014690
12.860105, -0.010756, -0.014751, 0.018501
12.880105, -0.007653, -0.008257, 0.020413
12.900105, -0.007110, -0.007279, 0.012309
12.920106, -0.006827, -0.010267, 0.012692
12.940106, -0.004761, -0.010535, 0.009481
12.960107, -0.002463, -0.015714, 0.000558
12.980107, 0.006722, -0.014524, 0.010660
13.000108, 0.003449, -0.011577, 0.007548
13.020108, -0.008699, -0.022559, 0.012278
13.040109, -0.014105, -0.025868, 0.013426
13.060109, -0.009998, -0.012646, 0.010379
13.080110, -0.002689, -0.002517, 0.010325
13.100110, -0.008801, -0.005574, 0.008362
13.120111, -0.011042, -0.009974, 0.000999
13.140111, -0.009574, -0.010746, -0.001358
13.160111, -0.002594, -0.007984, 0.003854
13.180112, 0.003335, -0.010022, 0.009206
13.200112, -0.004731, -0.009078, 0.002875
13.220113, -0.015293, -0.008325, 0.000715
13.240113, -0.010043, 0.001325, 0.001522
13.260114, -0.011627, 0.004557, 0.004118
13.280114, -0.012897, -0.002527, 0.011463
13.300115, -0.008968, -0.008525, 0.008577
13.320115, -0.005957, -0.010029, 0.005200
13.340116, -0.005145, -0.000974, 0.006533
13.360116, -0.007561, -0.001023, -0.000508
13.380116, -0.004643, -0.002722, -0.001989
13.400117, 0.001970, 0.001736, -0.004157
13.420117, 0.003792, 0.006816, -0.003102
13.440118, 0.001124, 0.001472, -0.006060
13.460118, -0.003728, -0.004316, -0.001696
13.480119, 0.000737, -0.002956, -0.008800
13.500119, 0.006276, 0.006917, -0.012128
13.520120, 0.004435, 0.014593, -0.004336
13.540120, 0.001844, 0.012022, -0.009794
13.560121, -0.004461, 0.004903, -0.008540
13.580121, -0.006321, 0.001745, -0.004307
13.600121, 0.000348, 0.007841, -0.004277
13.620122, 0.008499, 0.009294, -0.000689
13.640122, 0.004553, 0.003411, -0.000069
13.660123, -0.003263, 0.010802, -0.001032
13.680123, -0.006646, 0.005596, 0.003523
13.700124, -0.002615, 0.005289, 0.006138
13.720124, 0.005606, 0.006717, 0.000341
13.740125, 0.003518, 0.011687, -0.005413
13.760125, 0.002239, 0.005709, 0.001102
13.780126, -0.005709, 0.001246, 0.003947
13.800126, -0.003653, 0.004110, 0.004905
13.820127, -0.001952, 0.005200, 0.001843
13.840127, -0.003126, 0.007350, 0.000466
13.860127, -0.000460, 0.013773, -0.002676
13.880128, 0.003288, 0.010524, -0.000561
13.900128, 0.005507, 0.008741, -0.002152
13.920129, -0.000468, 0.004218, 0.000722
13.940129, -0.004793, 0.014422, -0.007447
13.960130, 0.000351, 0.018927, -0.005480
13.980130, 0.000515, 0.010504, -0.002931
14.000131, -0.003037, 0.004681, -0.005899
14.020131, -0.007542, 0.007829, -0.006534
14.040132, -0.004219, 0.014029, -0.012371
14.060132, 0.001207, 0.016392, -0.009406
14.080132, 0.004446, 0.011457, -0.003347
14.100133, -0.002275, 0.005767, -0.003354
14.120133, -0.012123, 0.001306, -0.002870
14.140134, -0.006957, 0.007908, -0.004093
14.160134, 0.001129, 0.013963, -0.006237
14.180135, 0.004883, 0.011824, -0.005318
14.200135, 0.005707, 0.008286, -0.008893
14.220136, -0.001181, 0.007116, -0.011236
14.240136, -0.000728, 0.003215, -0.002513
14.260137, 0.002702, 0.001658, -0.000244
14.280137, 0.002872, -0.002689, 0.001562
14.300138, 0.007963, 0.002485, 0.008610
14.320138, 0.006582, 0.001920, 0.007567
14.340138, -0.004390, -0.003179, 0.000553
14.360139, -0.010306, -0.004901, 0.003487
14.380139, -0.001156, -0.000237, 0.001506
14.400140, 0.010993, -0.000404, 0.004985
14.420140, 0.012785, 0.000432, 0.004758
14.440141, -0.001327, -0.001648, 0.005026
14.460141, -0.007959, -0.006544, 0.002055
14.480142, -0.003809, -0.003370, -0.000200
14.500142, 0.010478, 0.004279, -0.001220
14.520143, 0.014983, 0.009711, -0.000487
14.540143, -0.000053, -0.008646, 0.000521
14.560143, -0.011787, -0.019222, 0.000360
14.580144, -0.008403, -0.011899, 0.000290
14.600144, 0.009027, 0.006263, 0.003750
14.620145, 0.008850, 0.008380, 0.004386
14.640145, -0.014200, -0.008057, 0.004238
14.660146, -0.026107, -0.019546, 0.007265
14.680146, -0.008327, -0.004916, 0.012377
14.700147, 0.004166, 0.012675, 0.005123
14.720147, 0.001700, 0.001139, 0.006992
14.740148, -0.013051, -0.009184, 0.008037
14.760148, -0.026711, -0.014710, 0.012233
14.780149, -0.013875, -0.002457, 0.008317
14.800149, -0.000242, -0.001067, 0.015558
14.820149, -0.005862, -0.002546, 0.018518
14.840150, -0.016260, -0.015750, 0.012402
14.860150, -0.014059, -0.020616, 0.007500
14.880151, -0.011177, -0.009010, -0.003512
14.900151, 0.000635, 0.008084, -0.001068
14.920152, 0.002641, 0.000560, -0.001847
14.940152, -0.006591, -0.013811, -0.003527
14.960153, -0.011111, -0.022627, 0.001063
14.980153, -0.000474, -0.011266, 0.000771
15.000154, 0.015273, 0.003435, 0.011160
15.020154, 0.003315, 0.000318, 0.007510
15.040154, -0.013132, -0.016642, 0.005752
15.060155, -0.013865, -0.024631, -0.000067
15.080155, -0.004324, -0.004788, 0.004466
15.100156, 0.007377, 0.020009, -0.005754
15.120156, 0.010331, 0.013453, -0.006415
15.140157, -0.005746, -0.005801, -0.009748
15.160157, -0.004574, -0.012019, -0.006452
15.180158, 0.007841, 0.002478, -0.005579
15.200158, 0.015241, 0.015222, -0.013274
15.220159, 0.006704, 0.012247, -0.009502
15.240159, -0.002751, 0.000693, -0.011030
15.260159, -0.007933, 0.003862, -0.015086
15.280160, 0.000712, 0.012546, -0.012754
15.300160, 0.007812, 0.015618, -0.010114
15.320161, 0.008762, 0.013337, -0.009153
15.340161, 0.001446, 0.005185, -0.014373
15.360162, 0.004484, 0.012149, -0.017305
15.380162, 0.006416, 0.027623, -0.010959
15.400163, 0.003861, 0.020147, -0.002964
15.420163, -0.002801, 0.001521, -0.002276
15.440164, -0.005183, 0.009326, -0.010024
15.460164, 0.003326, 0.021505, -0.011034
15.480165, 0.010104, 0.024031, -0.012127
15.500165, 0.001898, 0.020800, -0.008184
15.520165, 0.000646, 0.011952, -0.005801
15.540166, 0.009108, 0.013114, -0.013507
15.560166, 0.010401, 0.013870, -0.011652
15.580167, 0.009630, 0.018165, -0.013142
15.600167, 0.005556, 0.012799, -0.009459
15.620168, 0.008972, 0.002611, 0.008804
15.640168, 0.006931, 0.002720, 0.007205
15.660169, 0.003993, 0.002036, 0.006783
15.680169, -0.008469, -0.002061, 0.000733
15.700170, -0.002601, 0.005930, 0.002237
15.720170, 0.010584, 0.012657, 0.005228
15.740170, 0.010388, 0.001565, 0.008253
15.760171, 0.004391, -0.012693, 0.009944
15.780171, -0.002203, -0.015986, 0.009539
15.800172, 0.003944, -0.002820, 0.006227
15.820172, 0.006627, 0.004983, 0.004591
15.840173, 0.009159, 0.004058, 0.008916
15.860173, -0.002395, -0.002236, -0.000560
15.880174, -0.000412, -0.013393, 0.004884
15.900174, 0.006802, -0.013553, -0.005989
15.920175, 0.021069, 0.005957, -0.011073
15.940175, 0.013409, 0.011300, -0.000835
15.960176, -0.005554, 0.004162, -0.002325
15.980176, -0.011275, -0.015799, -0.003962
16.000175, 0.003677, -0.012110, -0.002377
16.020176, 0.016911, -0.002750, 0.007589
16.040176, 0.007203, 0.001873, 0.003580
16.060177, -0.006402, -0.007036, 0.004691
16.080177, -0.013268, -0.016378, 0.008131
16.100178, -0.009216, -0.014356, 0.002570
16.120178, 0.007184, -0.000281, -0.000908
16.140179, 0.009658, 0.004980, 0.010381
16.160179, -0.005115, -0.001764, 0.003114
16.180180, -0.014084, -0.014894, 0.003613
16.200180, -0.000868, -0.013121, 0.005707
16.220181, 0.009563, -0.002649, 0.004862
16.240181, 0.009551, 0.001292, 0.005702
16.260181, -0.002191, -0.006973, 0.007042
16.280182, -0.007484, -0.019534, 0.012001
16.300182, -0.007636, -0.015484, 0.008319
16.320183, -0.001531, -0.009872, 0.011340
16.340183, -0.002205, -0.006249, 0.009275
16.360184, -0.011634, -0.011223, 0.007278
16.380184, -0.015241, -0.017244, 0.007102
16.400185, -0.008383, -0.015846, 0.006700
16.420185, -0.002608, -0.016275, 0.005319
16.440186, -0.003685, -0.012705, 0.008369
16.460186, -0.003276, -0.014621, 0.016425
16.480186, -0.010591, -0.012633, 0.013081
16.500187, -0.015428, -0.012317, 0.008710
16.520187, -0.019303, -0.004073, -0.000423
16.540188, -0.008035, 0.000805, 0.006040
16.560188, -0.007319, -0.005162, 0.013919
16.580189, -0.008525, -0.014325, 0.011674
16.600189, -0.010577, -0.017096, 0.007318
16.620190, -0.011144, -0.008110, 0.006348
16.640190, -0.001038, -0.004603, 0.006508
16.660191, -0.002404, 0.000237, -0.004840
16.680191, -0.008341, -0.003622, -0.010431
16.700191, 0.000483, 0.002993, -0.009619
16.720192, 0.007753, 0.009794, -0.009851
16.740192, 0.003000, 0.003562, -0.008812
16.760193, -0.008155, 0.000148, -0.014946
16.780193, -0.006198, 0.002029, -0.011509
16.800194, 0.007631, 0.010169, -0.006953
16.820194, 0.010321, 0.005412, 0.000007
16.840195, 0.004407, -0.007540, -0.003180
16.860195, -0.001680, -0.005138, -0.000774
16.880196, -0.001820, 0.003033, 0.000873
16.900196, 0.000041, 0.012136, -0.000884
16.920197, 0.003832, 0.013453, 0.007847
16.940197, -0.001198, 0.001910, 0.004254
16.960197, -0.006789, 0.002586, -0.002943
16.980198, -0.007788, 0.001432, -0.006150
17.000198, 0.007554, 0.013356, 0.003765
17.020199, 0.010374, 0.012892, 0.007400
17.040199, -0.004382, -0.001387, 0.004664
17.060200, -0.001857, -0.006124, -0.002623
17.080200, 0.001061, 0.009018, -0.011151
17.100201, 0.008449, 0.018675, -0.008641
17.120201, 0.005394, 0.010934, -0.003761
17.140202, -0.005653, 0.002679, -0.005324
17.160202, -0.007419, 0.002553, -0.006497
17.180202, 0.005072, 0.015993, -0.008040
17.200203, 0.009321, 0.018286, -0.007246
17.220203, 0.003354, 0.008562, -0.002636
17.240204, -0.008835, -0.001585, -0.001625
17.260204, -0.011063, 0.013713, -0.003209
17.280205, 0.000400, 0.022261, -0.007761
17.300205, 0.006070, 0.013700, -0.003548
17.320206, 0.007337, 0.007308, -0.001409
17.340206, 0.002475, 0.007862, -0.008033
17.360207, 0.003784, 0.010414, -0.004851
17.380207, 0.013406, 0.017427, -0.016943
17.400208, 0.010167, 0.012266, -0.007112
17.420208, 0.005142, 0.002319, -0.000731
17.440208, -0.001220, -0.000316, 0.000817
17.460209, 0.004059, 0.005893, -0.000022
17.480209, 0.010056, 0.013005, -0.001335
17.500210, 0.010605, 0.010457, 0.001816
17.520210, 0.005814, -0.004024, 0.004228
17.540211, 0.000299, -0.001462, -0.000207
17.560211, 0.001295, -0.001873, -0.003437
17.580212, 0.007944, 0.006769, -0.003925
17.600212, 0.013996, 0.004089, -0.005043
17.620213, 0.007929, 0.001814, -0.003495
17.640213, 0.002922, -0.001169, -0.000659
17.660213, 0.000864, -0.001895, 0.002336
17.680214, 0.001649, -0.004009, 0.001441
17.700214, 0.001639, 0.004059, -0.000608
17.720215, 0.003202, 0.004415, 0.002923
17.740215, 0.002236, -0.001598, 0.000624
17.760216, -0.003084, -0.009629, 0.000231
17.780216, -0.003071, -0.008207, 0.002252
17.800217, 0.007076, 0.006240, 0.000491
17.820217, 0.008474, 0.004253, -0.000587
17.840218, -0.000956, -0.008155, 0.000781
17.860218, -0.006769, -0.014674, 0.003196
17.880219, -0.002986, -0.002319, 0.004390
17.900219, 0.001928, 0.002777, 0.003452
17.920219, 0.003170, 0.002047, 0.002626
17.940220, 0.002184, -0.003696, 0.004739
17.960220, -0.003804, -0.008689, 0.005813
17.980221, -0.011552, -0.006123, 0.010494
18.000221, -0.009574, -0.005543, 0.010753
18.020222, -0.005883, -0.006448, 0.012156
18.040222, 0.001864, -0.010825, 0.013459
18.060223, -0.002244, -0.013234, 0.008321
18.080223, -0.000296, -0.002018, 0.004932
18.100224, -0.003259, -0.002889, 0.001193
18.120224, -0.007705, -0.012424, 0.001268
18.140224, -0.007823, -0.019339, 0.005827
18.160225, -0.009507, -0.016789, 0.001838
18.180225, -0.002727, -0.008545, 0.012431
18.200226, -0.006615, -0.005552, 0.012150
18.220226, -0.012524, -0.014709, 0.015408
18.240227, -0.026823, -0.019877, 0.015854
18.260227, -0.019213, -0.007563, 0.013121
18.280228, -0.000621, -0.001757, 0.006434
18.300228, 0.005015, -0.006932, 0.009069
18.320229, -0.003205, -0.013396, 0.003315
18.340229, -0.012253, -0.011346, -0.000852
18.360229, -0.011494, -0.002902, -0.000918
18.380230, 0.000903, 0.002783, -0.003716
18.400230, 0.003174, 0.004287, -0.009194
18.420231, -0.000493, 0.000630, -0.011028
18.440231, -0.006755, -0.005460, -0.008270
18.460232, -0.005153, -0.004800, -0.005418
18.480232, 0.003983, 0.006076, -0.004944
18.500233, 0.007427, 0.011300, 0.001776
18.520233, 0.000264, 0.003831, 0.003437
18.540234, -0.014765, -0.013257, 0.003130
18.560234, -0.014178, -0.009276, -0.003566
18.580235, 0.002156, 0.007493, 0.000077
18.600235, 0.010484, 0.013093, 0.002853
18.620235, 0.003362, 0.007435, -0.001735
18.640236, -0.006744, -0.001170, -0.000057
18.660236, -0.010056, 0.000900, -0.002462
18.680237, -0.004446, 0.007511, -0.005961
18.700237, 0.003649, 0.007580, -0.004389
18.720238, 0.010066, 0.005557, 0.000048
18.740238, 0.008471, 0.000627, 0.005796
18.760239, -0.003659, 0.001155, 0.005692
18.780239, -0.016436, 0.002393, -0.000791
18.800240, -0.009373, 0.011680, 0.000017
18.820240, 0.010431, 0.007154, -0.004084
18.840240, 0.014391, -0.001282, -0.008182
18.860241, 0.000808, -0.004683, 0.001497
18.880241, -0.009609, -0.006806, 0.003421
18.900242, -0.001817, 0.003359, 0.004253
18.920242, 0.008083, 0.015539, -0.004141
18.940243, 0.007068, 0.009823, -0.001676
18.960243, 0.000340, 0.012821, -0.006863
18.980244, -0.003117, 0.012400, -0.008201
19.000244, 0.001065, 0.010959, -0.003953
19.020245, -0.000643, 0.008516, -0.007051
19.040245, -0.002091, 0.008307, -0.008274
19.060246, -0.001856, 0.010508, -0.007070
19.080246, -0.001662, 0.015462, -0.008905
19.100246, 0.001014, 0.012768, -0.010821
19.120247, 0.001584, 0.011430, -0.016430
19.140247, 0.003059, 0.009320, -0.009785
19.160248, 0.004591, 0.010648, -0.006701
19.180248, 0.003725, 0.005037, -0.003539
19.200249, 0.017779, 0.012218, 0.003154
19.220249, 0.010225, 0.003337, 0.006264
19.240250, -0.002793, -0.005745, 0.005570
19.260250, -0.007409, -0.005999, 0.004629
19.280251, -0.001587, 0.003943, 0.000129
19.300251, 0.014233, 0.017468, -0.005552
19.320251, 0.014735, 0.009218, -0.007724
19.340252, 0.001923, -0.006670, 0.003160
19.360252, -0.004264, -0.007185, 0.003357
19.380253, -0.001061, 0.000024, 0.002349
19.400253, 0.004307, 0.002695, 0.003013
19.420254, 0.008605, 0.004111, -0.000475
19.440254, 0.005022, 0.002046, -0.003538
19.460255, -0.001790, -0.004827, -0.001130
19.480255, -0.003025, -0.007350, -0.001921
19.500256, 0.002420, -0.000768, -0.000071
19.520256, 0.004883, 0.000039, 0.004976
19.540257, 0.007173, 0.000318, -0.001892
19.560257, 0.008795, 0.000313, -0.002745
19.580257, 0.000752, -0.006071, -0.001533
19.600258, -0.004905, -0.008038, -0.001931
19.620258, 0.002164, 0.001791, -0.000816
19.640259, 0.007030, 0.008123, 0.004617
19.660259, -0.000062, 0.004583, 0.000806
19.680260, -0.007277, -0.010206, 0.002085
19.700260, -0.011473, -0.014536, 0.000654
19.720261, -0.002027, -0.007912, 0.000505
19.740261, 0.009629, 0.005843, 0.004545
19.760262, 0.012411, 0.008879, 0.005635
19.780262, -0.000734, -0.003298, 0.008841
19.800262, -0.010461, -0.016649, 0.006149
19.820263, -0.009398, -0.016677, 0.009753
19.840263, 0.006835, -0.004187, 0.008764
19.860264, 0.003871, -0.003719, 0.008674
19.880264, -0.007209, -0.011494, 0.004757
19.900265, -0.011210, -0.013020, 0.010410
19.920265, -0.012607, -0.011685, 0.005083
19.940266, -0.011110, -0.005500, 0.005723
19.960266, -0.007213, -0.011773, 0.011555
19.980267, -0.006156, -0.013812, 0.006068
20.000267, -0.008872, -0.018053, 0.011370
20.020267, -0.007135, -0.006240, 0.005083
20.040268, -0.009530, -0.005680, 0.013781
20.060268, -0.008050, -0.004971, 0.011482
20.080269, -0.014363, -0.010385, 0.012428
20.100269, -0.012014, -0.013155, 0.005839
20.120270, -0.006063, -0.007214, -0.002588
20.140270, 0.005096, 0.009052, -0.006122
20.160271, 0.001116, 0.010128, -0.005299
20.180271, -0.005751, -0.002125, -0.006939
20.200272, -0.004610, -0.008707, -0.011003
20.220272, 0.002050, -0.001022, -0.013763
20.240273, 0.006977, 0.014732, -0.004651
20.260273, 0.006994, 0.013038, -0.010078
20.280273, -0.003441, 0.003388, -0.008961
20.300274, -0.010564, -0.004237, -0.004310
20.320274, -0.000004, 0.003643, -0.004491
20.340275, 0.005070, 0.009764, 0.000455
20.360275, 0.003913, 0.006436, 0.001717
20.380276, -0.002173, -0.003346, 0.008349
20.400276, -0.007213, 0.001177, 0.000904
20.420277, -0.006747, 0.001889, -0.003365
20.440277, -0.000737, 0.001433, -0.001886
20.460278, 0.006928, 0.011481, -0.005906
20.480278, 0.008561, 0.008575, -0.009348
20.500278, 0.002096, 0.004504, -0.012445
20.520279, -0.000694, -0.000102, -0.013966
20.540279, 0.006260, 0.006358, -0.019226
20.560280, 0.018321, 0.022008, -0.014771
20.580280, 0.010597, 0.027075, -0.017732
20.600281, -0.006033, 0.011636, -0.013714
20.620281, -0.008365, 0.010386, -0.005578
20.640282, 0.005227, 0.014784, -0.000404
20.660282, 0.014421, 0.023553, -0.005315
20.680283, 0.003834, 0.018165, -0.010196
20.700283, 0.008277, 0.002551, -0.013841
20.720284, 0.014925, 0.009292, -0.015584
20.740284, 0.022875, 0.016157, -0.006351
20.760284, 0.000432, 0.010537, -0.006254
20.780285, -0.004089, 0.008695, 0.000747
20.800285, 0.001457, 0.005957, 0.004199
20.820286, 0.012419, 0.007826, -0.003212
20.840286, 0.010605, 0.005711, -0.002935
20.860287, 0.000929, 0.004275, 0.003570
20.880287, -0.006756, 0.003717, 0.002505
20.900288, 0.003083, 0.008482, -0.006183
20.920288, 0.014953, 0.006723, -0.002415
20.940289, 0.008668, 0.005362, -0.005668
20.960289, -0.002018, 0.002660, -0.003358
20.980289, -0.002016, -0.001077, 0.000325
21.000290, -0.000468, -0.003353, 0.005673
21.020290, 0.002244, -0.002516, 0.007414
21.040291, 0.009705, -0.002110, 0.011696
21.060291, 0.005064, -0.005096, 0.013114
21.080292, -0.005045, -0.010774, 0.010869
21.100292, -0.012542, -0.012246, 0.005367
21.120293, -0.005705, -0.006427, -0.003287
21.140293, 0.007848, 0.006699, -0.003091
21.160294, 0.010178, 0.003539, 0.003865
21.180294, 0.003233, -0.004806, 0.003535
21.200294, -0.006021, -0.016176, -0.000230
21.220295, -0.004949, -0.014506, -0.006861
21.240295, 0.009007, 0.004735, -0.001597
21.260296, 0.012407, 0.009909, -0.000748
21.280296, 0.003283, -0.001663, 0.003399
21.300297, -0.008845, -0.020293, 0.005360
21.320297, -0.006657, -0.019387, 0.009354
21.340298, 0.003718, 0.003123, -0.001408
21.360298, 0.005895, 0.008796, 0.006476
21.380299, -0.003094, -0.001315, 0.002288
21.400299, -0.009863, -0.020629, 0.009620
21.420300, -0.000455, -0.019672, 0.016501
21.440300, 0.006891, 0.005794, 0.009035
21.460300, -0.005256, 0.002823, 0.009307
21.480301, -0.018700, -0.015415, 0.012690
21.500301, -0.017465, -0.026628, 0.014816
21.520302, -0.003254, -0.016602, 0.009984
21.540302, 0.006065, -0.001028, 0.003921
21.560303, -0.001765, -0.000275, -0.003507
21.580303, -0.011133, -0.018525, 0.002874
21.600304, -0.014579, -0.023569, 0.004373
21.620304, -0.003107, -0.006544, 0.005699
21.640305, 0.003891, 0.006794, 0.005856
21.660305, -0.001046, 0.005921, 0.000624
21.680305, -0.017839, -0.014602, -0.001387
21.700306, -0.018840, -0.016082, -0.001596
21.720306, -0.007132, -0.000161, 0.003717
21.740307, 0.003514, 0.009111, 0.006118
21.760307, 0.003401, 0.002817, 0.003899
21.780308, -0.016885, -0.012135, 0.013365
21.800308, -0.026847, -0.019738, 0.010885
21.820309, -0.007143, 0.004031, 0.001644
21.840309, -0.000845, 0.014574, 0.001722
21.860310, 0.000790, 0.004413, -0.002577
21.880310, -0.000634, -0.008057, -0.005830
21.900311, -0.003181, -0.005804, -0.012705
21.920311, 0.000670, 0.012911, -0.010901
21.940311, 0.013262, 0.011931, 0.000105
21.960312, 0.006946, 0.008265, -0.014266
21.980312, -0.002776, -0.005891, -0.009272
22.000313, -0.009328, -0.004607, -0.006297
22.020313, 0.002813, 0.011772, -0.008560
22.040314, 0.011418, 0.019011, -0.006412
22.060314, 0.001985, 0.015954, -0.010714
22.080315, -0.009326, 0.001276, -0.011948
22.100315, -0.003064, 0.001235, -0.016962
22.120316, 0.011266, 0.009375, -0.012483
22.140316, 0.016645, 0.015614, -0.009085
22.160316, 0.005137, 0.011672, -0.005228
22.180317, -0.011216, 0.012594, -0.005482
22.200317, -0.007116, 0.018077, 0.003065
22.220318, 0.004154, 0.015889, 0.000908
22.240318, 0.005390, 0.013247, -0.004895
22.260319, 0.001345, 0.012118, -0.006837
22.280319, -0.004693, 0.012033, -0.005175
22.300320, -0.006904, 0.012207, -0.013651
22.320320, -0.000868, 0.020000, -0.016475
22.340321, 0.008992, 0.025548, -0.018144
22.360321, 0.011468, 0.022568, -0.010553
22.380322, -0.001347, 0.011232, -0.015792
22.400322, 0.009493, 0.006716, -0.010439
22.420322, 0.017625, 0.013189, -0.005533
22.440323, 0.010511, 0.009909, -0.005526
22.460323, 0.004755, 0.015216, -0.009429
22.480324, 0.004465, 0.009784, -0.009045
22.500324, 0.007442, 0.011187, -0.003712
22.520325, 0.012996, 0.007035, -0.005437
22.540325, 0.005674, -0.000586, 0.001731
22.560326, 0.005184, -0.003290, 0.009531
22.580326, 0.003062, 0.002789, 0.006168
22.600327, -0.002692, -0.000057, 0.006282
22.620327, -0.001945, -0.000328, 0.005932
22.640327, 0.004135, 0.001249, 0.005059
22.660328, 0.004221, -0.000135, 0.002474
22.680328, 0.005703, -0.002701, 0.003832
22.700329, 0.002037, -0.000779, -0.003660
22.720329, -0.000611, -0.000183, 0.000500
22.740330, 0.000737, -0.003469, -0.002416
22.760330, 0.004716, -0.001552, -0.002440
22.780331, 0.006294, -0.006190, 0.004225
22.800331, 0.006645, -0.005475, 0.005702
22.820332, -0.003067, -0.010928, 0.003705
22.840332, -0.007061, -0.014485, 0.003703
22.860332, 0.001471, -0.007303, 0.003976
22.880333, 0.007176, 0.004117, 0.002457
22.900333, 0.002460, 0.000265, -0.001454
22.920334, -0.005194, -0.011357, -0.002249
22.940334, -0.004079, -0.010658, -0.005045
22.960335, 0.005926, -0.007922, -0.002704
22.980335, 0.008407, -0.000320, -0.007103
23.000336, 0.004390, 0.002390, -0.005322
23.020336, -0.007452, -0.002161, 0.000638
23.040337, -0.011794, -0.007680, 0.001616
23.060337, 0.005657, -0.009661, -0.000522
23.080338, 0.015889, 0.002298, -0.003992
23.100338, 0.003182, 0.001986, -0.002703
23.120338, -0.007895, -0.006609, -0.002311
23.140339, -0.010710, -0.008744, -0.003235
23.160339, -0.000146, -0.000181, -0.005304
23.180340, 0.012398, 0.008822, -0.008482
23.200340, 0.009208, 0.009107, -0.012868
23.220341, -0.003812, -0.000439, -0.013504
23.240341, -0.003379, -0.001475, -0.008441
23.260342, 0.009111, 0.006438, -0.000655
23.280342, 0.010812, 0.005684, -0.000606
23.300343, -0.001853, 0.000783, -0.006639
23.320343, 0.000630, -0.004559, -0.003043
23.340343, 0.010775, 0.000539, 0.001988
23.360344, 0.006629, 0.005884, -0.002481
23.380344, -0.003064, 0.000050, -0.001842
23.400345, -0.003574, 0.000368, -0.004469
23.420345, 0.002326, 0.008170, -0.006111
23.440346, 0.006586, 0.007829, -0.005807
23.460346, 0.008834, 0.005392, -0.005924
23.480347, 0.009107, 0.007739, -0.007441
23.500347, 0.001970, 0.009223, -0.011989
23.520348, 0.003869, 0.003715, -0.003370
23.540348, 0.003808, 0.002445, -0.001877
23.560349, 0.004870, 0.005873, -0.003106
23.580349, 0.007082, 0.007338, -0.006170
23.600349, 0.005396, 0.005470, -0.003039
23.620350, 0.004885, 0.003243, -0.004079
23.640350, 0.006680, 0.003836, -0.007242
23.660351, 0.012315, 0.010161, -0.010582
23.680351, 0.007111, 0.010601, -0.012202
23.700352, 0.002558, 0.007361, -0.007584
23.720352, -0.000007, -0.000029, -0.003217
23.740353, 0.006436, 0.003259, 0.000350
23.760353, 0.007097, 0.007008, -0.000687
23.780354, 0.003355, 0.008675, -0.000631
23.800354, -0.001710, 0.001619, 0.001085
23.820354, -0.001246, 0.003043, 0.001257
23.840355, 0.002736, 0.009751, -0.006520
23.860355, 0.001674, 0.010708, -0.009760
23.880356, 0.002509, 0.006432, -0.005024
23.900356, 0.002579, 0.005263, -0.007784
23.920357, 0.006840, 0.000444, -0.001769
23.940357, 0.005737, 0.001726, 0.000581
23.960358, -0.001681, -0.000152, -0.000080
23.980358, -0.003546, -0.001170, 0.002733
24.000359, 0.001286, 0.003118, 0.001066
24.020359, 0.003067, 0.005860, 0.001092
24.040359, -0.000095, 0.001626, 0.001589
24.060360, -0.000592, -0.003447, 0.000757
24.080360, 0.003621, 0.000291, -0.001333
24.100361, 0.005091, 0.004081, -0.005630
24.120361, 0.001814, 0.002552, -0.007514
24.140362, 0.000520, 0.004981, -0.006613
24.160362, 0.000316, 0.002992, -0.007422
24.180363, 0.003833, 0.006406, -0.005902
24.200363, 0.006747, 0.007876, -0.009323
24.220364, 0.000595, 0.000534, -0.003698
24.240364, -0.000360, 0.003108, -0.005196
24.260365, -0.002715, 0.005434, -0.004163
