t_uk, uk1, uk2, uk3
8.560006, -0.002318, -0.000754, -0.001922
8.580007, -0.002659, -0.001169, -0.001478
8.600007, -0.002706, -0.000510, -0.002112
8.620008, -0.002411, -0.000625, -0.001989
8.640008, -0.002363, -0.001475, -0.001951
8.660008, -0.002526, -0.001041, -0.002082
8.680009, -0.002331, -0.000684, -0.001328
8.700009, -0.001471, -0.001360, -0.002048
8.720010, -0.002060, -0.000757, -0.001738
8.740010, -0.002061, -0.001053, -0.001349
8.760011, -0.002418, -0.002015, -0.002392
8.780011, -0.001906, -0.001153, -0.001962
8.800012, -0.002431, -0.000968, -0.001907
8.820012, -0.002200, -0.001429, -0.001347
8.840013, -0.001812, -0.000621, -0.001791
8.860013, -0.001977, -0.001010, -0.001544
8.880013, -0.002469, -0.000852, -0.001415
8.900014, -0.002666, -0.001187, -0.002410
8.920014, -0.002089, -0.000594, -0.001453
8.940015, -0.002662, -0.000848, -0.001280
8.960015, -0.002834, -0.001300, -0.002720
8.980016, -0.001882, -0.001149, -0.001548
9.000016, -0.002293, -0.001291, -0.001577
9.020017, -0.002116, -0.001429, -0.001879
9.040017, -0.002387, -0.001661, -0.001751
9.060018, -0.002351, -0.001618, -0.002020
9.080018, -0.002090, -0.001174, -0.001551
9.100019, -0.001606, -0.001195, -0.001336
9.120019, -0.002393, -0.001151, -0.001619
9.140019, -0.002963, -0.001345, -0.002138
9.160020, -0.002297, -0.001342, -0.002343
9.180020, -0.002133, -0.001218, -0.001577
9.200021, -0.002075, -0.000639, -0.002149
9.220021, -0.002527, -0.001734, -0.001397
9.240022, -0.002368, -0.001267, -0.001672
9.260022, -0.001906, -0.001197, -0.001871
9.280023, -0.002555, -0.001355, -0.001982
9.300023, -0.002206, -0.001521, -0.001790
9.320024, -0.001724, -0.000888, -0.001425
9.340024, -0.001765, -0.000747, -0.001708
9.360024, -0.002358, -0.000642, -0.001805
9.380025, -0.002362, -0.001015, -0.001829
9.400025, -0.001696, -0.000884, -0.000943
9.420026, -0.001696, -0.001310, -0.001504
9.440026, -0.002519, -0.000642, -0.001304
9.460027, -0.002542, -0.001355, -0.000986
9.480027, -0.002249, -0.001595, -0.001975
9.500028, -0.002435, -0.001409, -0.002185
9.520028, -0.002479, -0.000705, -0.001483
9.540029, -0.002135, -0.001346, -0.001945
9.560029, -0.002206, -0.000927, -0.001842
9.580029, -0.001813, -0.000916, -0.001284
9.600030, -0.001357, -0.001167, -0.001548
9.620030, -0.001878, -0.001776, -0.001655
9.640031, -0.002275, -0.001193, -0.001676
9.660031, -0.002452, -0.001364, -0.001656
9.680032, -0.002340, -0.001130, -0.001810
9.700032, -0.001931, -0.001267, -0.001831
9.720033, -0.001922, -0.000869, -0.001783
9.740033, -0.001976, -0.001123, -0.001814
9.760034, -0.002549, -0.001016, -0.002207
9.780034, -0.002319, -0.001192, -0.001724
9.800035, -0.002137, -0.001430, -0.001693
9.820035, -0.002361, -0.001253, -0.001877
9.840035, -0.002039, -0.001145, -0.001254
9.860036, -0.002407, -0.001365, -0.001541
9.880036, -0.002154, -0.001247, -0.001741
9.900037, -0.002320, -0.001551, -0.001885
9.920037, -0.002065, -0.001081, -0.001785
9.940038, -0.002458, -0.001985, -0.001803
9.960038, -0.001927, -0.001071, -0.001044
9.980039, -0.002028, -0.001307, -0.001573
10.000039, -0.002027, -0.001771, -0.001415
10.020040, -0.001970, -0.001081, -0.001482
10.040040, -0.001862, -0.001352, -0.001918
10.060040, -0.002221, -0.001032, -0.001420
10.080041, -0.001923, -0.000572, -0.001356
10.100041, -0.002329, -0.000451, -0.001157
10.120042, -0.001976, -0.001635, -0.001951
10.140042, -0.002354, -0.000965, -0.001473
10.160043, -0.002390, -0.001555, -0.001453
10.180043, -0.002686, -0.000925, -0.002118
10.200044, -0.002019, -0.001034, -0.001620
10.220044, -0.001701, -0.000960, -0.001662
10.240045, -0.001995, -0.001178, -0.001993
10.260045, -0.002247, -0.000978, -0.001072
10.280046, -0.001931, -0.001665, -0.001390
10.300046, -0.001703, -0.001054, -0.002058
10.320046, -0.002389, -0.001178, -0.001722
10.340047, -0.001912, -0.001429, -0.001781
10.360047, -0.001817, -0.001126, -0.001847
10.380048, -0.001797, -0.001547, -0.001684
10.400048, -0.002497, -0.001198, -0.001262
10.420049, -0.001976, -0.001313, -0.001531
10.440049, -0.001842, -0.001217, -0.001716
10.460050, -0.001421, -0.000797, -0.001213
10.480050, -0.001930, -0.000968, -0.002123
10.500051, -0.002040, -0.001013, -0.001737
10.520051, -0.001266, -0.001190, -0.001447
10.540051, -0.001495, -0.001172, -0.001838
10.560052, -0.001980, -0.001236, -0.001689
10.580052, -0.002159, -0.001384, -0.001561
10.600053, -0.002549, -0.001781, -0.001981
10.620053, -0.001922, -0.000663, -0.001940
