t, phi, uk, ur, tm
25.720000, 0.025194, 0.004954, -57.944313, 0.012503
25.740000, 0.024685, -0.007380, -60.000713, 0.000702
25.760000, 0.024432, -0.017545, -57.966812, -0.002047
25.780000, 0.023987, -0.011877, -57.450157, -0.000238
25.800000, 0.024015, 0.002617, -57.946648, 0.006301
25.820000, 0.024458, 0.007449, -57.430832, 0.011475
25.840000, 0.024743, -0.004337, -60.508656, 0.001616
25.860000, 0.024626, -0.016709, -57.965977, -0.000799
25.880000, 0.024072, -0.014187, -57.963455, -0.001895
25.900000, 0.024072, -0.001958, -57.951225, 0.004244
25.920000, 0.024052, 0.001331, -57.947937, 0.005812
25.940000, 0.023796, -0.009146, -57.958412, -0.000540
25.960000, 0.023648, -0.020735, -58.481110, -0.007851
25.980000, 0.023534, -0.016683, -55.411018, -0.001150
26.000000, 0.023137, -0.005624, -57.954891, -0.001584
26.020000, 0.023343, -0.002041, -58.462418, 0.000237
26.040000, 0.023159, -0.011266, -56.938560, -0.002603
26.060000, 0.022976, -0.021306, -57.459587, -0.009286
26.080000, 0.023064, -0.020262, -55.414597, -0.004952
26.100000, 0.022830, -0.010900, -58.471275, -0.006402
26.120000, 0.023024, -0.006651, -54.379013, 0.003435
26.140000, 0.022778, -0.017859, -58.989220, -0.010979
26.160000, 0.022279, -0.030238, -54.913586, -0.012447
26.180000, 0.021673, -0.027851, -58.488228, -0.019848
26.200000, 0.021588, -0.014613, -58.474987, -0.013563
26.220000, 0.021283, -0.001627, -56.928921, -0.005764
26.240000, 0.020806, -0.006563, -57.955830, -0.011995
26.260000, 0.019916, -0.018344, -57.456623, -0.020849
26.280000, 0.019309, -0.015844, -61.542137, -0.029054
26.300000, 0.019270, 0.003355, -60.500965, -0.017860
26.320000, 0.019669, 0.019874, -60.484447, -0.007861
26.340000, 0.019663, 0.014864, -62.022415, -0.012979
26.360000, 0.020003, 0.002323, -61.012985, -0.016113
26.380000, 0.020055, 0.000476, -58.970886, -0.013379
26.400000, 0.020026, 0.008560, -61.006748, -0.012880
26.420000, 0.019913, 0.010654, -57.938614, -0.007155
26.440000, 0.019855, -0.000632, -60.504951, -0.017368
26.460000, 0.019532, -0.014396, -61.029701, -0.026516
26.480000, 0.019609, -0.007788, -60.512108, -0.022009
26.500000, 0.020113, 0.010178, -60.494141, -0.010838
26.520000, 0.020598, 0.014498, -63.555866, -0.011756
26.540000, 0.020740, 0.002059, -63.057316, -0.016538
26.560000, 0.021052, -0.008822, -61.024128, -0.017235
26.580000, 0.020685, -0.003538, -59.996872, -0.014430
26.600000, 0.020961, 0.005174, -60.499146, -0.009733
26.620000, 0.020798, 0.001803, -60.502518, -0.012124
26.640000, 0.020372, -0.012256, -60.005592, -0.020143
26.660000, 0.020482, -0.017897, -63.077271, -0.027662
26.680000, 0.021058, -0.003282, -61.529575, -0.015288
26.700000, 0.021181, 0.012348, -63.558010, -0.010347
26.720000, 0.021611, 0.008924, -63.561436, -0.010234
26.740000, 0.021362, -0.005400, -60.509720, -0.013336
26.760000, 0.021168, -0.009590, -64.601921, -0.023138
26.780000, 0.021139, 0.002568, -64.078773, -0.016297
26.800000, 0.021092, 0.015324, -62.532940, -0.007513
26.820000, 0.021098, 0.009133, -63.050240, -0.011459
26.840000, 0.021567, -0.002537, -63.572895, -0.016178
26.860000, 0.021813, 0.002079, -62.035202, -0.010233
26.880000, 0.022360, 0.014546, -63.044827, -0.003355
26.900000, 0.022618, 0.011656, -63.558704, -0.004566
26.920000, 0.022656, -0.004783, -65.619087, -0.016098
26.940000, 0.021756, -0.008414, -63.578777, -0.018326
26.960000, 0.021695, 0.008526, -65.094788, -0.012655
26.980000, 0.021405, 0.023110, -63.547253, -0.003990
27.000000, 0.021302, 0.017391, -63.552967, -0.007300
27.020000, 0.021600, 0.007256, -64.585075, -0.012839
27.040000, 0.021358, 0.014679, -65.599625, -0.011860
27.060000, 0.022117, 0.031693, -65.582611, -0.000079
27.080000, 0.022100, 0.031893, -69.670425, -0.006921
27.100000, 0.022006, 0.020227, -66.616051, -0.008028
27.120000, 0.022737, 0.022986, -66.102303, -0.002667
27.140000, 0.023398, 0.036788, -68.132568, 0.003647
27.160000, 0.023520, 0.038946, -67.619423, 0.006112
27.180000, 0.024280, 0.023291, -65.591011, 0.004928
27.200000, 0.024873, 0.011573, -68.668770, -0.003585
27.220000, 0.025683, 0.020270, -68.660072, 0.004238
27.240000, 0.025968, 0.029049, -65.074265, 0.015880
27.260000, 0.027018, 0.015546, -66.109741, 0.011855
27.280000, 0.027287, -0.004532, -66.640808, 0.002059
27.300000, 0.026983, -0.003436, -65.617737, 0.003032
27.320000, 0.027400, 0.008341, -68.161011, 0.006428
27.340000, 0.027547, 0.005826, -65.608475, 0.010088
27.360000, 0.027033, -0.006328, -66.642601, 0.000072
27.380000, 0.026707, -0.007330, -62.555595, 0.005053
27.400000, 0.026637, 0.006027, -65.097290, 0.007167
27.420000, 0.026976, 0.011596, -66.624680, 0.008834
27.440000, 0.027130, 0.001365, -66.123924, 0.005209
27.460000, 0.027288, -0.005792, -65.620094, 0.003149
27.480000, 0.026974, 0.005441, -66.119850, 0.006592
27.500000, 0.027372, 0.017128, -66.108162, 0.014161
27.520000, 0.027566, 0.010390, -69.691925, 0.005588
27.540000, 0.027300, -0.002407, -65.616707, 0.004900
27.560000, 0.027102, 0.001731, -65.612572, 0.006134
27.580000, 0.027624, 0.014807, -63.044567, 0.019223
27.600000, 0.028341, 0.011919, -65.091393, 0.017393
27.620000, 0.028657, -0.009367, -65.623672, 0.007193
27.640000, 0.028569, -0.017860, -64.099205, 0.005129
27.660000, 0.028367, -0.008457, -63.067833, 0.010707
27.680000, 0.028468, -0.000679, -63.060055, 0.015043
27.700000, 0.028340, -0.012593, -62.560860, 0.009374
27.720000, 0.027673, -0.027598, -63.086971, -0.001866
27.740000, 0.026909, -0.023421, -62.571686, -0.002165
27.760000, 0.026571, -0.006292, -62.554558, 0.004996
27.780000, 0.026853, 0.000030, -64.081314, 0.006797
27.800000, 0.026644, -0.008584, -63.067959, 0.003297
27.820000, 0.026399, -0.015109, -63.585468, -0.001887
27.840000, 0.025813, -0.005782, -63.576145, 0.000300
27.860000, 0.025870, 0.006555, -63.563808, 0.006737
27.880000, 0.025926, 0.003786, -63.055588, 0.006445
27.900000, 0.026263, -0.010999, -63.581356, -0.000401
27.920000, 0.025904, -0.013745, -63.584103, -0.003310
27.940000, 0.025628, -0.001908, -62.039188, 0.004034
27.960000, 0.025864, 0.003179, -63.567181, 0.005020
27.980000, 0.026067, -0.008729, -61.024036, 0.004199
28.000000, 0.025533, -0.022696, -63.593060, -0.009389
28.020000, 0.025150, -0.018986, -63.078362, -0.008299
28.040000, 0.025041, -0.004760, -63.575123, -0.002481
28.060000, 0.025225, -0.000616, -59.993950, 0.006401
28.080000, 0.024830, -0.013813, -60.007149, -0.001911
28.100000, 0.024113, -0.025765, -63.596127, -0.016987
28.120000, 0.023565, -0.017620, -62.565884, -0.013514
28.140000, 0.022579, -0.000095, -64.081436, -0.011493
28.160000, 0.022780, 0.002529, -63.056847, -0.007600
28.180000, 0.022634, -0.003688, -59.997021, -0.006194
28.200000, 0.022801, -0.007121, -63.577480, -0.013218
28.220000, 0.022884, 0.001745, -63.568615, -0.008410
28.240000, 0.022965, 0.008979, -63.050396, -0.003572
28.260000, 0.022834, -0.000309, -64.081650, -0.010513
28.280000, 0.022769, -0.013076, -62.561340, -0.014628
28.300000, 0.022325, -0.011402, -63.070774, -0.016538
28.320000, 0.022004, 0.001825, -61.013481, -0.007829
28.340000, 0.021911, 0.005364, -62.031918, -0.008168
28.360000, 0.021918, -0.005875, -62.554142, -0.014638
28.380000, 0.021108, -0.015221, -61.030529, -0.020211
28.400000, 0.020990, -0.007384, -62.555649, -0.019354
28.420000, 0.021114, 0.008020, -63.051353, -0.011948
28.440000, 0.020842, 0.010226, -63.049149, -0.011999
28.460000, 0.020760, -0.000973, -62.549240, -0.017115
28.480000, 0.020675, -0.005555, -62.553822, -0.019780
28.500000, 0.020304, 0.006413, -63.563946, -0.017068
28.520000, 0.020906, 0.018810, -63.040565, -0.007418
28.540000, 0.020541, 0.012216, -63.558147, -0.013143
28.560000, 0.020698, -0.001276, -63.060650, -0.018393
28.580000, 0.020862, -0.000036, -63.570393, -0.017929
28.600000, 0.020928, 0.013254, -62.535011, -0.009253
28.620000, 0.021222, 0.016753, -63.042622, -0.007104
28.640000, 0.021163, 0.003703, -63.055672, -0.013909
28.660000, 0.021162, -0.006438, -63.065811, -0.019005
28.680000, 0.021327, 0.000425, -63.569935, -0.015714
28.700000, 0.021990, 0.014449, -64.066895, -0.006701
28.720000, 0.021921, 0.013757, -62.534508, -0.004768
28.740000, 0.022057, -0.002333, -64.083679, -0.014845
28.760000, 0.021664, -0.008295, -63.578655, -0.018655
28.780000, 0.022052, 0.005103, -62.543163, -0.008556
28.800000, 0.022487, 0.015111, -63.044262, -0.002530
28.820000, 0.022930, 0.006057, -63.053318, -0.005189
28.840000, 0.022813, -0.008467, -63.067841, -0.012985
28.860000, 0.022619, -0.008294, -64.089638, -0.015444
28.880000, 0.022618, 0.007746, -62.540520, -0.004812
28.900000, 0.022877, 0.013026, -63.046349, -0.001917
28.920000, 0.022994, 0.001168, -49.772194, 0.014964
28.940000, 0.022260, -0.018469, -60.011803, -0.015210
28.960000, 0.022281, -0.020675, -62.568939, -0.020526
28.980000, 0.022281, -0.000447, -63.570805, -0.012084
29.000000, 0.022320, 0.010475, -63.048901, -0.005574
29.020000, 0.022610, 0.005980, -63.053394, -0.006594
29.040000, 0.022441, 0.006150, -63.564213, -0.008087
29.060000, 0.023077, 0.018865, -63.551495, 0.001009
29.080000, 0.023312, 0.027520, -63.031853, 0.007218
29.100000, 0.023676, 0.015921, -63.043453, 0.002946
29.120000, 0.023607, 0.000695, -63.058678, -0.004998
29.140000, 0.023618, 0.003164, -63.056210, -0.003707
29.160000, 0.024339, 0.017359, -63.553005, 0.005637
29.180000, 0.024699, 0.019402, -63.550961, 0.008196
29.200000, 0.024904, 0.005478, -63.053898, 0.002936
29.220000, 0.025168, -0.003654, -63.574017, -0.001381
29.240000, 0.025519, 0.005544, -63.564816, 0.004734
29.260000, 0.025860, 0.015590, -64.065750, 0.010374
29.280000, 0.026419, 0.009521, -64.582809, 0.008850
29.300000, 0.026619, -0.005402, -63.064777, 0.004787
29.320000, 0.026605, -0.008204, -63.067577, 0.003319
29.340000, 0.026498, 0.001759, -64.590569, 0.005291
29.360000, 0.026454, 0.008164, -64.073181, 0.009181
29.380000, 0.026842, 0.001203, -59.992130, 0.014209
29.400000, 0.027018, -0.011725, -64.093071, 0.001595
29.420000, 0.026915, -0.010789, -63.070164, 0.003344
29.440000, 0.026710, 0.003129, -63.056244, 0.009458
29.460000, 0.026836, 0.005300, -63.054073, 0.011090
29.480000, 0.026734, -0.005342, -63.064716, 0.005310
29.500000, 0.026058, -0.012507, -63.582867, -0.002033
29.520000, 0.026125, -0.001272, -62.549538, 0.005616
29.540000, 0.026066, 0.013978, -63.045395, 0.012163
29.560000, 0.026050, 0.012283, -63.047092, 0.011244
29.580000, 0.026374, -0.001493, -62.549759, 0.006567
29.600000, 0.026165, -0.006334, -61.021641, 0.005819
29.620000, 0.025886, 0.001877, -58.969482, 0.012189
29.640000, 0.026286, 0.007133, -60.497189, 0.013959
29.660000, 0.026256, -0.003717, -61.019024, 0.007521
29.680000, 0.025804, -0.016486, -60.520805, 0.000042
29.700000, 0.024930, -0.014296, -60.518616, -0.002587
29.720000, 0.024901, 0.000922, -62.547344, 0.001495
29.740000, 0.024767, 0.013319, -61.001987, 0.009727
29.760000, 0.025151, 0.007434, -63.051941, 0.004974
29.780000, 0.025226, -0.002741, -61.018047, 0.003617
29.800000, 0.025142, -0.002193, -61.017498, 0.003535
29.820000, 0.025282, 0.007362, -59.985973, 0.010650
29.840000, 0.025424, 0.007058, -59.475288, 0.011962
29.860000, 0.025330, -0.007901, -60.001236, 0.003190
29.880000, 0.024849, -0.020932, -57.970200, -0.001968
29.900000, 0.024429, -0.018005, -60.011341, -0.005727
29.920000, 0.024435, -0.004746, -59.998081, 0.000959
29.940000, 0.024603, 0.001097, -60.503223, 0.003749
29.960000, 0.024327, -0.007578, -61.022884, -0.002644
29.980000, 0.023744, -0.016083, -57.965347, -0.004246
30.000000, 0.023806, -0.010714, -58.471088, -0.002145
30.020000, 0.023645, -0.001575, -58.461948, 0.001760
30.040000, 0.023524, -0.001693, -57.950958, 0.002042
30.060000, 0.023239, -0.014359, -60.007694, -0.008970
30.080000, 0.022699, -0.021807, -57.971073, -0.011579
30.100000, 0.022308, -0.013184, -57.451466, -0.008056
30.120000, 0.022690, -0.000305, -57.949570, -0.000818
30.140000, 0.022747, -0.000253, -57.949520, -0.000550
30.160000, 0.022597, -0.014828, -60.008163, -0.011947
30.180000, 0.021974, -0.022618, -57.971886, -0.015079
30.200000, 0.021743, -0.014209, -57.963474, -0.011839
30.220000, 0.021419, -0.001972, -58.462349, -0.007934
30.240000, 0.021779, -0.000176, -57.949444, -0.004639
30.260000, 0.021578, -0.010972, -60.515293, -0.015211
30.280000, 0.021076, -0.019142, -58.479519, -0.018019
30.300000, 0.020982, -0.010041, -57.959309, -0.012993
30.320000, 0.021199, 0.001418, -57.436863, -0.005450
30.340000, 0.021064, 0.000762, -57.948505, -0.007214
30.360000, 0.021070, -0.013830, -60.007164, -0.017955
30.380000, 0.020710, -0.021918, -57.460197, -0.019257
30.400000, 0.020323, -0.013678, -57.962944, -0.017629
30.420000, 0.020388, -0.000789, -57.439068, -0.010020
30.440000, 0.020793, -0.000342, -57.949608, -0.008928
30.460000, 0.020280, -0.014159, -61.029465, -0.023207
30.480000, 0.018972, -0.020825, -57.970093, -0.026981
30.500000, 0.018816, -0.007633, -60.511955, -0.025314
30.520000, 0.019488, 0.013291, -57.424988, -0.006783
30.540000, 0.019723, 0.014146, -60.490173, -0.010507
30.560000, 0.019548, -0.000757, -59.994091, -0.017882
30.580000, 0.019277, -0.008689, -60.513008, -0.023877
30.600000, 0.019592, 0.001899, -61.013409, -0.018079
30.620000, 0.019820, 0.015825, -64.065521, -0.015267
30.640000, 0.019962, 0.015249, -63.044125, -0.013229
30.660000, 0.019527, 0.004411, -63.565952, -0.021390
30.680000, 0.020061, 0.003612, -59.478737, -0.012639
30.700000, 0.020137, 0.014095, -61.001213, -0.009626
30.720000, 0.020838, 0.017726, -63.041649, -0.008252
30.740000, 0.021213, 0.008206, -63.562153, -0.012294
30.760000, 0.021056, -0.004776, -63.575138, -0.019483
30.780000, 0.021240, -0.002216, -59.995552, -0.011397
30.800000, 0.021682, 0.010070, -63.049305, -0.008498
30.820000, 0.021938, 0.012375, -63.046997, -0.006248
30.840000, 0.022183, 0.000974, -62.547291, -0.010070
30.860000, 0.022113, -0.009400, -63.579762, -0.017298
30.880000, 0.022056, -0.003109, -64.595436, -0.016097
30.900000, 0.022279, 0.012771, -63.046604, -0.004594
30.920000, 0.022130, 0.015377, -63.043999, -0.003920
30.940000, 0.021694, 0.001983, -63.057392, -0.012506
30.960000, 0.021490, -0.001712, -63.572071, -0.016092
30.980000, 0.021879, 0.013421, -62.534843, -0.005114
31.000000, 0.022159, 0.024523, -64.567810, -0.001781
31.020000, 0.022558, 0.017343, -65.596962, -0.005404
31.040000, 0.022306, 0.005802, -62.542465, -0.007118
31.060000, 0.022480, 0.008770, -66.116516, -0.010900
31.080000, 0.022623, 0.025185, -65.589119, -0.001187
31.100000, 0.023293, 0.029056, -63.541302, 0.007051
31.120000, 0.023499, 0.015706, -66.109581, -0.003070
31.140000, 0.023605, 0.006016, -65.608284, -0.006628
31.160000, 0.023900, 0.017653, -63.041721, 0.004770
31.180000, 0.024728, 0.026263, -65.077049, 0.009190
31.200000, 0.024728, 0.014890, -65.599411, 0.002621
31.220000, 0.024585, 0.000799, -63.058575, -0.000773
31.240000, 0.024277, 0.001968, -66.123322, -0.006653
31.260000, 0.024641, 0.018748, -65.084564, 0.005045
31.280000, 0.025099, 0.025450, -63.033924, 0.013802
31.300000, 0.025113, 0.011494, -66.113792, 0.001698
31.320000, 0.025606, 0.003314, -66.121971, -0.000309
31.340000, 0.025647, 0.014965, -63.555393, 0.010012
31.360000, 0.026296, 0.023576, -65.590729, 0.013667
31.380000, 0.026974, 0.013246, -65.601059, 0.011370
31.400000, 0.026963, -0.001706, -62.549973, 0.008970
31.420000, 0.026955, -0.004171, -63.574528, 0.005978
31.440000, 0.027074, 0.005212, -63.565151, 0.011200
31.460000, 0.026804, 0.007061, -63.563297, 0.010975
31.480000, 0.027191, -0.004734, -63.575092, 0.006705
31.500000, 0.026958, -0.012151, -63.071526, 0.002841
31.520000, 0.026878, -0.001689, -63.061062, 0.007758
31.540000, 0.026876, 0.008528, -63.561832, 0.012022
31.560000, 0.026868, 0.004574, -63.054802, 0.010858
31.580000, 0.026671, -0.007675, -63.578037, 0.003006
31.600000, 0.026485, -0.007700, -63.067074, 0.003060
31.620000, 0.026505, 0.006521, -62.541744, 0.011149
31.640000, 0.026839, 0.012216, -63.558147, 0.013715
31.660000, 0.026723, 0.001393, -59.991940, 0.013798
31.680000, 0.026391, -0.013552, -63.072926, -0.000277
31.700000, 0.025983, -0.011649, -62.559914, -0.000204
31.720000, 0.026104, 0.004172, -63.055202, 0.007399
31.740000, 0.026178, 0.010149, -62.538116, 0.011575
31.760000, 0.026819, -0.001413, -63.060787, 0.007643
31.780000, 0.026658, -0.010823, -63.070198, 0.002231
31.800000, 0.026510, -0.004955, -63.064331, 0.004548
31.820000, 0.026411, 0.004521, -63.565838, 0.008024
31.840000, 0.026309, 0.001774, -60.502548, 0.011365
31.860000, 0.025978, -0.012645, -60.516964, 0.002712
31.880000, 0.025590, -0.020892, -60.525211, -0.003087
31.900000, 0.025375, -0.011207, -61.026512, 0.000002
31.920000, 0.025390, 0.000349, -61.014957, 0.005871
31.940000, 0.025578, -0.002466, -60.506786, 0.006119
31.960000, 0.025469, -0.015552, -58.475925, 0.002519
31.980000, 0.025120, -0.022070, -57.971336, -0.001384
32.000000, 0.024571, -0.017226, -56.944519, 0.000423
32.020000, 0.024295, -0.011463, -58.471840, -0.000435
32.040000, 0.024339, -0.015430, -56.942726, 0.000335
32.060000, 0.023581, -0.026258, -58.486633, -0.010913
32.080000, 0.022540, -0.027737, -57.466019, -0.014376
32.100000, 0.022011, -0.013099, -57.962368, -0.010140
32.120000, 0.021939, 0.002120, -57.436161, -0.001941
32.140000, 0.022299, 0.000289, -57.437992, -0.001327
32.160000, 0.021989, -0.012931, -57.962196, -0.010146
32.180000, 0.021811, -0.017870, -57.967136, -0.013386
32.200000, 0.021513, -0.007221, -57.956490, -0.009311
32.220000, 0.021492, 0.002293, -57.946976, -0.004624
32.240000, 0.021539, -0.001588, -57.950855, -0.006371
32.260000, 0.021253, -0.013910, -57.963177, -0.013781
32.280000, 0.020540, -0.018881, -57.457161, -0.018455
32.300000, 0.020341, -0.007009, -57.956276, -0.014202
32.320000, 0.020744, 0.004626, -57.944641, -0.006639
32.340000, 0.020910, 0.001845, -58.458530, -0.008189
32.360000, 0.020628, -0.011374, -57.960640, -0.015170
32.380000, 0.020449, -0.016768, -57.966034, -0.018644
32.400000, 0.020220, -0.007381, -57.445660, -0.014045
32.420000, 0.019651, 0.002970, -59.990364, -0.015569
32.440000, 0.019869, 0.002631, -59.990704, -0.014810
32.460000, 0.019772, -0.005552, -57.954819, -0.015895
32.480000, 0.019977, -0.007747, -57.446026, -0.015266
32.500000, 0.019911, 0.000237, -58.460136, -0.013256
32.520000, 0.020177, 0.006272, -56.410034, -0.005654
32.540000, 0.019804, 0.000764, -59.992569, -0.016027
32.560000, 0.019249, -0.012126, -57.961391, -0.021431
32.580000, 0.019374, -0.012047, -60.516369, -0.025154
32.600000, 0.019621, 0.003175, -57.435104, -0.011298
32.620000, 0.020141, 0.014313, -60.490005, -0.008642
32.640000, 0.020835, 0.008368, -61.517925, -0.010386
32.660000, 0.021115, -0.005452, -59.998787, -0.013554
32.680000, 0.020679, -0.011019, -56.938313, -0.013059
32.700000, 0.020628, -0.003484, -57.441765, -0.010350
32.720000, 0.020420, 0.001254, -57.948013, -0.009714
32.740000, 0.020026, -0.005348, -57.954613, -0.014712
32.760000, 0.019441, -0.014517, -57.452797, -0.020953
32.780000, 0.019566, -0.010535, -60.514854, -0.023574
32.800000, 0.019448, 0.007488, -60.496834, -0.015026
32.820000, 0.020041, 0.022650, -60.481670, -0.004882
32.840000, 0.020100, 0.017651, -63.552708, -0.012294
32.860000, 0.020284, 0.005860, -60.498459, -0.012276
32.880000, 0.020540, 0.007884, -60.496437, -0.010171
32.900000, 0.021036, 0.018100, -61.508194, -0.004642
32.920000, 0.021363, 0.021698, -59.971638, 0.001137
32.940000, 0.021805, 0.008891, -59.984444, -0.003408
32.960000, 0.022010, -0.006594, -63.576954, -0.016328
32.980000, 0.022267, -0.001553, -62.549820, -0.010979
33.000000, 0.022582, 0.015135, -64.066208, -0.003833
33.020000, 0.022821, 0.019162, -62.018116, 0.002644
33.040000, 0.022657, 0.006921, -59.986412, -0.000765
33.060000, 0.022522, -0.003539, -63.573902, -0.012609
33.080000, 0.022457, 0.004488, -61.521805, -0.005416
33.100000, 0.022556, 0.019554, -63.039822, -0.000006
33.120000, 0.022699, 0.019281, -62.017998, 0.002186
33.140000, 0.022963, 0.007551, -63.051823, -0.004298
33.160000, 0.023032, 0.004557, -65.098763, -0.008946
33.180000, 0.023628, 0.020199, -63.039177, 0.004890
33.200000, 0.024403, 0.029403, -63.029972, 0.012816
33.220000, 0.025425, 0.016737, -63.553623, 0.009957
33.240000, 0.025298, -0.001350, -64.593681, -0.001387
33.260000, 0.025290, -0.002753, -63.062126, 0.000451
33.280000, 0.025630, 0.010479, -63.048897, 0.008547
33.300000, 0.026040, 0.012699, -63.046677, 0.011407
33.320000, 0.026254, -0.001383, -63.571743, 0.004391
33.340000, 0.026354, -0.011514, -60.515835, 0.004884
33.360000, 0.026478, -0.005911, -64.087257, 0.002211
33.380000, 0.026592, 0.005004, -59.988331, 0.015055
33.400000, 0.026801, 0.002131, -61.013176, 0.012785
33.420000, 0.026742, -0.014339, -63.073715, 0.000821
33.440000, 0.026367, -0.020046, -63.079422, -0.003642
33.460000, 0.025862, -0.005526, -60.509846, 0.005792
33.480000, 0.025836, 0.007974, -59.985359, 0.013322
33.500000, 0.025793, 0.002753, -60.501568, 0.009655
33.520000, 0.025710, -0.010589, -61.025894, 0.001742
33.540000, 0.025943, -0.011298, -63.581661, -0.001916
33.560000, 0.025836, 0.003624, -62.544643, 0.006840
33.580000, 0.025845, 0.014523, -61.000786, 0.014932
33.600000, 0.026287, 0.005206, -63.054169, 0.008698
33.620000, 0.026119, -0.008774, -62.557041, 0.001822
33.640000, 0.025733, -0.006274, -60.510593, 0.004865
33.660000, 0.025563, 0.005446, -59.987888, 0.010888
33.680000, 0.025658, 0.006105, -62.031174, 0.008188
33.700000, 0.025615, -0.005631, -60.509953, 0.004687
33.720000, 0.025653, -0.013621, -58.984982, 0.003412
33.740000, 0.025569, -0.008549, -61.534843, 0.001307
33.760000, 0.025669, 0.002000, -61.013306, 0.007892
33.780000, 0.025535, 0.001847, -61.013458, 0.007244
33.800000, 0.025500, -0.010735, -60.004070, 0.002491
33.820000, 0.025305, -0.018351, -60.011684, -0.002164
33.840000, 0.025359, -0.010124, -60.514442, 0.001339
33.860000, 0.025571, 0.000577, -63.569782, 0.002461
33.880000, 0.025314, -0.001861, -59.995197, 0.006155
33.900000, 0.024949, -0.013271, -60.517593, -0.001993
33.920000, 0.024206, -0.019410, -58.479786, -0.004809
33.940000, 0.023977, -0.009780, -61.025085, -0.005244
33.960000, 0.024217, 0.000471, -57.437809, 0.006944
33.980000, 0.023936, -0.005641, -60.509960, -0.002480
34.000000, 0.023269, -0.019566, -61.034874, -0.013178
34.020000, 0.022717, -0.017960, -60.522282, -0.013865
34.040000, 0.022439, -0.000285, -64.592613, -0.013045
34.060000, 0.022462, 0.013982, -63.045391, -0.003205
34.080000, 0.023003, 0.010899, -63.048473, -0.002448
34.100000, 0.022674, -0.001371, -63.060745, -0.010012
34.120000, 0.022775, -0.000985, -60.505306, -0.005093
34.140000, 0.022737, 0.007057, -60.497265, -0.001214
34.160000, 0.022951, 0.004734, -62.032547, -0.004046
34.180000, 0.022685, -0.008670, -60.002003, -0.008476
34.200000, 0.022042, -0.019442, -60.523762, -0.017487
34.220000, 0.021688, -0.014102, -60.007435, -0.015455
34.240000, 0.021894, 0.000978, -59.992355, -0.007005
34.260000, 0.021296, 0.002763, -60.501556, -0.009515
34.280000, 0.021390, -0.009673, -59.492020, -0.013644
34.300000, 0.020737, -0.015693, -62.563957, -0.024609
34.320000, 0.020471, -0.004014, -64.085358, -0.022454
34.340000, 0.020600, 0.015799, -62.532467, -0.009375
34.360000, 0.020724, 0.016738, -63.553623, -0.010094
34.380000, 0.020864, 0.002839, -63.056534, -0.015615
34.400000, 0.020754, -0.001573, -63.060947, -0.018303
34.420000, 0.020986, 0.009311, -63.050064, -0.011848
34.440000, 0.021205, 0.015597, -63.043777, -0.007753
34.460000, 0.021009, 0.004282, -63.055092, -0.014276
34.480000, 0.020738, -0.008420, -63.578777, -0.022669
34.500000, 0.020918, -0.003897, -63.063271, -0.018770
34.520000, 0.021377, 0.010996, -62.537270, -0.008474
34.540000, 0.021938, 0.011782, -64.069565, -0.008266
34.560000, 0.022018, -0.003951, -63.063324, -0.014107
34.580000, 0.021699, -0.014247, -63.584606, -0.021495
34.600000, 0.021779, -0.005364, -62.553631, -0.014975
34.620000, 0.021776, 0.007272, -63.563091, -0.010362
34.640000, 0.022216, 0.003324, -62.544941, -0.008750
34.660000, 0.022141, -0.011366, -62.559631, -0.016445
34.680000, 0.021544, -0.016068, -63.075443, -0.022215
34.700000, 0.021214, -0.001673, -62.549938, -0.015530
34.720000, 0.021367, 0.009388, -62.538879, -0.009323
34.740000, 0.021536, 0.002547, -62.034733, -0.011180
34.760000, 0.021355, -0.008334, -63.067707, -0.019136
34.780000, 0.021524, -0.002796, -63.573154, -0.016492
34.800000, 0.021475, 0.013249, -63.046124, -0.007782
34.820000, 0.021850, 0.015091, -63.044281, -0.005259
34.840000, 0.021614, 0.000741, -62.547523, -0.012611
34.860000, 0.021169, -0.005199, -63.575558, -0.019213
34.880000, 0.021417, 0.008617, -63.561741, -0.011215
34.900000, 0.022139, 0.021994, -65.081322, -0.003997
34.920000, 0.023322, 0.014192, -66.111099, -0.004588
34.940000, 0.023388, 0.001913, -65.612389, -0.009615
34.960000, 0.023784, 0.003841, -66.632431, -0.008675
34.980000, 0.024062, 0.015960, -63.043415, 0.004612
35.000000, 0.024150, 0.012893, -65.090424, 0.000011
35.020000, 0.024687, -0.005119, -65.619423, -0.007608
35.040000, 0.024490, -0.010663, -66.135948, -0.012089
35.060000, 0.024862, 0.003839, -67.143425, -0.004937
35.080000, 0.025196, 0.015714, -63.043659, 0.009323
35.100000, 0.024866, 0.005730, -63.053642, 0.002904
35.120000, 0.024303, -0.011525, -65.625824, -0.012463
35.140000, 0.024581, -0.004688, -64.086029, -0.005264
35.160000, 0.024986, 0.013564, -65.600739, 0.003052
35.180000, 0.024748, 0.014002, -66.111290, 0.001398
35.200000, 0.024931, 0.002470, -66.122818, -0.003611
35.220000, 0.025548, 0.001810, -68.678528, -0.005610
35.240000, 0.025676, 0.018133, -65.596169, 0.008292
35.260000, 0.026428, 0.023993, -68.656349, 0.009286
35.280000, 0.026467, 0.009814, -68.159538, 0.003189
35.300000, 0.026571, -0.000897, -68.170250, -0.001744
35.320000, 0.027075, 0.007632, -65.095680, 0.009843
35.340000, 0.027565, 0.017073, -66.619202, 0.014097
