t, adc1, adc2, adc3
2.759998, 403.000000, 422.000000, 419.000000
2.779998, 401.000000, 426.000000, 415.000000
2.799998, 402.000000, 425.000000, 416.000000
2.819998, 403.000000, 424.000000, 416.000000
2.839998, 404.000000, 425.000000, 416.000000
2.859998, 402.000000, 425.000000, 416.000000
2.879998, 402.000000, 425.000000, 417.000000
2.899998, 403.000000, 425.000000, 416.000000
2.919998, 404.000000, 425.000000, 416.000000
2.939998, 403.000000, 424.000000, 416.000000
2.959998, 403.000000, 423.000000, 416.000000
2.979998, 405.000000, 425.000000, 416.000000
2.999998, 402.000000, 425.000000, 419.000000
3.019998, 402.000000, 425.000000, 414.000000
3.039998, 404.000000, 426.000000, 416.000000
3.059998, 404.000000, 425.000000, 418.000000
3.079998, 404.000000, 425.000000, 417.000000
3.099998, 402.000000, 425.000000, 416.000000
3.119998, 404.000000, 422.000000, 413.000000
3.139998, 403.000000, 423.000000, 416.000000
3.159998, 404.000000, 425.000000, 415.000000
3.179998, 402.000000, 424.000000, 415.000000
3.199998, 402.000000, 425.000000, 416.000000
3.219998, 402.000000, 424.000000, 416.000000
3.239998, 402.000000, 423.000000, 415.000000
3.259998, 402.000000, 424.000000, 418.000000
3.279998, 402.000000, 429.000000, 414.000000
3.299998, 402.000000, 428.000000, 415.000000
3.319998, 404.000000, 425.000000, 414.000000
3.339998, 402.000000, 424.000000, 415.000000
3.359998, 403.000000, 424.000000, 417.000000
3.379997, 402.000000, 423.000000, 421.000000
3.399997, 404.000000, 425.000000, 417.000000
3.419997, 403.000000, 424.000000, 417.000000
3.439997, 402.000000, 423.000000, 417.000000
3.459997, 403.000000, 424.000000, 417.000000
3.479997, 403.000000, 423.000000, 416.000000
3.499997, 403.000000, 421.000000, 418.000000
3.519997, 402.000000, 423.000000, 416.000000
3.539997, 402.000000, 423.000000, 422.000000
3.559997, 402.000000, 424.000000, 414.000000
3.579997, 402.000000, 426.000000, 415.000000
3.599997, 403.000000, 425.000000, 416.000000
3.619997, 402.000000, 424.000000, 415.000000
3.639997, 403.000000, 425.000000, 416.000000
3.659997, 402.000000, 424.000000, 416.000000
3.679997, 401.000000, 424.000000, 418.000000
3.699997, 401.000000, 423.000000, 415.000000
3.719997, 403.000000, 425.000000, 416.000000
3.739997, 403.000000, 425.000000, 416.000000
3.759997, 401.000000, 399.000000, 418.000000
3.779997, 403.000000, 423.000000, 416.000000
3.799997, 403.000000, 425.000000, 416.000000
3.819997, 402.000000, 423.000000, 419.000000
3.839997, 404.000000, 425.000000, 416.000000
3.859997, 402.000000, 424.000000, 416.000000
3.879997, 402.000000, 427.000000, 416.000000
3.899997, 404.000000, 424.000000, 416.000000
3.919997, 403.000000, 424.000000, 415.000000
3.939997, 402.000000, 424.000000, 418.000000
3.959997, 405.000000, 423.000000, 415.000000
3.979997, 403.000000, 426.000000, 416.000000
3.999997, 403.000000, 424.000000, 416.000000
4.019997, 402.000000, 423.000000, 417.000000
4.039997, 403.000000, 424.000000, 416.000000
4.059997, 402.000000, 425.000000, 419.000000
4.079997, 403.000000, 424.000000, 416.000000
4.099997, 402.000000, 423.000000, 418.000000
4.119997, 403.000000, 424.000000, 417.000000
4.139997, 402.000000, 423.000000, 418.000000
4.159997, 403.000000, 424.000000, 418.000000
4.179997, 402.000000, 424.000000, 416.000000
4.199997, 402.000000, 424.000000, 416.000000
4.219997, 402.000000, 425.000000, 415.000000
4.239997, 402.000000, 424.000000, 416.000000
4.259997, 403.000000, 425.000000, 409.000000
4.279997, 401.000000, 420.000000, 420.000000
4.299997, 402.000000, 425.000000, 414.000000
4.319997, 402.000000, 424.000000, 419.000000
4.339997, 404.000000, 425.000000, 417.000000
4.359997, 403.000000, 425.000000, 415.000000
4.379997, 404.000000, 424.000000, 417.000000
4.399997, 403.000000, 424.000000, 416.000000
4.419997, 402.000000, 426.000000, 415.000000
4.439997, 404.000000, 425.000000, 416.000000
4.459997, 402.000000, 424.000000, 419.000000
4.479997, 404.000000, 425.000000, 416.000000
4.499997, 402.000000, 424.000000, 417.000000
4.519997, 404.000000, 425.000000, 417.000000
4.539997, 403.000000, 425.000000, 416.000000
4.559997, 403.000000, 424.000000, 417.000000
4.579997, 403.000000, 424.000000, 416.000000
4.599997, 401.000000, 425.000000, 415.000000
4.619997, 402.000000, 415.000000, 416.000000
4.639997, 402.000000, 422.000000, 415.000000
4.659997, 404.000000, 424.000000, 416.000000
4.679996, 403.000000, 424.000000, 414.000000
4.699996, 404.000000, 425.000000, 416.000000
4.719996, 403.000000, 424.000000, 415.000000
4.739996, 402.000000, 422.000000, 416.000000
4.759996, 405.000000, 424.000000, 417.000000
4.779996, 403.000000, 424.000000, 416.000000
4.799996, 404.000000, 426.000000, 417.000000
4.819996, 402.000000, 425.000000, 416.000000
4.839996, 404.000000, 425.000000, 416.000000
4.859996, 403.000000, 423.000000, 416.000000
4.879996, 403.000000, 425.000000, 417.000000
4.899996, 403.000000, 424.000000, 418.000000
4.919996, 403.000000, 425.000000, 417.000000
4.939996, 403.000000, 425.000000, 415.000000
4.959996, 402.000000, 423.000000, 420.000000
4.979996, 403.000000, 425.000000, 416.000000
4.999996, 403.000000, 425.000000, 414.000000
5.019996, 402.000000, 421.000000, 419.000000
5.039996, 402.000000, 424.000000, 413.000000
5.059996, 403.000000, 423.000000, 418.000000
5.079996, 403.000000, 425.000000, 418.000000
5.099996, 403.000000, 424.000000, 414.000000
5.119996, 403.000000, 425.000000, 416.000000
5.139996, 403.000000, 425.000000, 415.000000
5.159996, 403.000000, 425.000000, 417.000000
5.179996, 403.000000, 424.000000, 418.000000
5.199996, 403.000000, 423.000000, 417.000000
5.219996, 403.000000, 425.000000, 415.000000
5.239996, 403.000000, 424.000000, 417.000000
5.259996, 404.000000, 425.000000, 416.000000
5.279996, 403.000000, 424.000000, 415.000000
5.299996, 403.000000, 423.000000, 418.000000
5.319996, 404.000000, 426.000000, 417.000000
5.339996, 403.000000, 424.000000, 415.000000
5.359996, 404.000000, 424.000000, 416.000000
5.379996, 403.000000, 426.000000, 417.000000
5.399996, 402.000000, 423.000000, 419.000000
5.419996, 403.000000, 423.000000, 415.000000
5.439996, 403.000000, 424.000000, 415.000000
5.459996, 403.000000, 427.000000, 415.000000
5.479996, 402.000000, 423.000000, 418.000000
5.499996, 402.000000, 423.000000, 418.000000
5.519996, 402.000000, 424.000000, 415.000000
5.539996, 402.000000, 423.000000, 414.000000
5.559996, 403.000000, 425.000000, 415.000000
5.579996, 402.000000, 429.000000, 414.000000
5.599996, 404.000000, 425.000000, 416.000000
5.619996, 404.000000, 425.000000, 415.000000
5.639996, 403.000000, 423.000000, 417.000000
5.659996, 403.000000, 426.000000, 417.000000
5.679996, 403.000000, 423.000000, 415.000000
5.699996, 403.000000, 425.000000, 416.000000
5.719995, 403.000000, 425.000000, 418.000000
5.739995, 404.000000, 425.000000, 418.000000
5.759995, 403.000000, 425.000000, 415.000000
5.779995, 403.000000, 423.000000, 416.000000
5.799995, 404.000000, 424.000000, 417.000000
5.819995, 403.000000, 423.000000, 415.000000
5.839995, 403.000000, 425.000000, 416.000000
5.859995, 404.000000, 424.000000, 417.000000
5.879995, 403.000000, 424.000000, 418.000000
5.899995, 404.000000, 425.000000, 416.000000
5.919995, 402.000000, 423.000000, 419.000000
5.939995, 401.000000, 430.000000, 414.000000
5.959995, 403.000000, 423.000000, 417.000000
5.979995, 404.000000, 425.000000, 416.000000
5.999995, 403.000000, 424.000000, 415.000000
6.019995, 403.000000, 424.000000, 417.000000
6.039995, 403.000000, 424.000000, 414.000000
6.059995, 402.000000, 425.000000, 415.000000
6.079995, 403.000000, 424.000000, 415.000000
6.099995, 402.000000, 422.000000, 418.000000
6.119995, 402.000000, 422.000000, 420.000000
6.139995, 402.000000, 423.000000, 416.000000
6.159995, 404.000000, 426.000000, 417.000000
6.179995, 402.000000, 423.000000, 413.000000
6.199995, 403.000000, 424.000000, 415.000000
6.219995, 403.000000, 425.000000, 418.000000
6.239995, 403.000000, 424.000000, 415.000000
6.259995, 403.000000, 427.000000, 416.000000
6.279995, 402.000000, 425.000000, 415.000000
6.299995, 404.000000, 424.000000, 417.000000
6.319995, 402.000000, 423.000000, 416.000000
6.339995, 403.000000, 423.000000, 432.000000
6.359995, 403.000000, 424.000000, 415.000000
6.379995, 403.000000, 425.000000, 416.000000
6.399995, 402.000000, 425.000000, 415.000000
6.419995, 403.000000, 423.000000, 415.000000
6.439995, 402.000000, 426.000000, 416.000000
6.459995, 403.000000, 424.000000, 416.000000
6.479995, 401.000000, 425.000000, 415.000000
6.499995, 402.000000, 423.000000, 416.000000
6.519995, 403.000000, 424.000000, 417.000000
6.539995, 402.000000, 429.000000, 420.000000
6.559995, 402.000000, 424.000000, 416.000000
6.579995, 402.000000, 423.000000, 416.000000
6.599995, 403.000000, 425.000000, 415.000000
6.619995, 403.000000, 425.000000, 416.000000
6.639995, 402.000000, 426.000000, 416.000000
6.659995, 402.000000, 423.000000, 417.000000
6.679995, 405.000000, 424.000000, 417.000000
6.699995, 404.000000, 426.000000, 416.000000
6.719995, 402.000000, 424.000000, 417.000000
6.739995, 403.000000, 409.000000, 418.000000
6.759995, 403.000000, 425.000000, 415.000000
6.779994, 402.000000, 439.000000, 415.000000
6.799994, 402.000000, 422.000000, 416.000000
6.819994, 403.000000, 423.000000, 417.000000
6.839994, 403.000000, 424.000000, 418.000000
6.859994, 403.000000, 423.000000, 416.000000
6.879994, 404.000000, 425.000000, 417.000000
6.899994, 403.000000, 425.000000, 415.000000
6.919994, 402.000000, 423.000000, 416.000000
6.939994, 403.000000, 424.000000, 415.000000
6.959994, 402.000000, 416.000000, 416.000000
6.979994, 403.000000, 424.000000, 417.000000
6.999994, 403.000000, 424.000000, 415.000000
7.019994, 401.000000, 425.000000, 418.000000
7.039994, 402.000000, 423.000000, 416.000000
7.059994, 402.000000, 424.000000, 416.000000
7.079994, 404.000000, 426.000000, 416.000000
7.099994, 402.000000, 425.000000, 415.000000
7.119994, 402.000000, 423.000000, 417.000000
7.139994, 402.000000, 423.000000, 416.000000
7.159994, 404.000000, 424.000000, 416.000000
7.179994, 404.000000, 425.000000, 418.000000
7.199994, 403.000000, 423.000000, 417.000000
7.219994, 404.000000, 424.000000, 416.000000
7.239994, 403.000000, 424.000000, 415.000000
7.259994, 403.000000, 425.000000, 417.000000
7.279994, 402.000000, 423.000000, 416.000000
7.299994, 403.000000, 423.000000, 417.000000
7.319994, 404.000000, 423.000000, 415.000000
7.339994, 403.000000, 424.000000, 416.000000
7.359994, 402.000000, 423.000000, 416.000000
7.379994, 402.000000, 423.000000, 414.000000
7.399994, 404.000000, 424.000000, 416.000000
7.419994, 402.000000, 423.000000, 415.000000
7.439994, 402.000000, 425.000000, 416.000000
7.459994, 402.000000, 423.000000, 415.000000
7.479994, 402.000000, 424.000000, 415.000000
7.499994, 402.000000, 423.000000, 417.000000
7.519994, 402.000000, 424.000000, 415.000000
7.539994, 402.000000, 424.000000, 417.000000
7.559994, 403.000000, 425.000000, 415.000000
7.579994, 403.000000, 424.000000, 415.000000
7.599994, 402.000000, 424.000000, 418.000000
7.619994, 403.000000, 422.000000, 417.000000
7.639994, 402.000000, 423.000000, 419.000000
7.659994, 403.000000, 423.000000, 415.000000
7.679994, 402.000000, 424.000000, 418.000000
7.699994, 403.000000, 424.000000, 416.000000
7.719994, 402.000000, 424.000000, 417.000000
7.739994, 403.000000, 422.000000, 416.000000
7.759994, 402.000000, 421.000000, 417.000000
7.779994, 402.000000, 424.000000, 418.000000
7.799994, 403.000000, 424.000000, 415.000000
7.819993, 403.000000, 424.000000, 416.000000
7.839993, 404.000000, 426.000000, 416.000000
7.859993, 402.000000, 421.000000, 420.000000
7.879993, 402.000000, 421.000000, 418.000000
7.899993, 402.000000, 424.000000, 414.000000
7.919993, 402.000000, 422.000000, 416.000000
7.939993, 402.000000, 425.000000, 413.000000
7.959993, 402.000000, 424.000000, 416.000000
7.979993, 401.000000, 424.000000, 417.000000
7.999993, 402.000000, 423.000000, 415.000000
8.019994, 402.000000, 424.000000, 417.000000
8.039994, 403.000000, 424.000000, 416.000000
8.059995, 403.000000, 425.000000, 415.000000
8.079995, 403.000000, 425.000000, 416.000000
8.099996, 404.000000, 426.000000, 417.000000
8.119996, 402.000000, 424.000000, 417.000000
8.139997, 403.000000, 424.000000, 417.000000
8.159997, 403.000000, 427.000000, 415.000000
8.179997, 404.000000, 423.000000, 417.000000
8.199998, 403.000000, 423.000000, 417.000000
8.219998, 404.000000, 426.000000, 416.000000
8.239999, 405.000000, 424.000000, 417.000000
8.259999, 402.000000, 423.000000, 416.000000
8.280000, 403.000000, 424.000000, 416.000000
8.300000, 403.000000, 423.000000, 416.000000
8.320001, 403.000000, 425.000000, 416.000000
8.340001, 402.000000, 424.000000, 417.000000
8.360002, 402.000000, 424.000000, 413.000000
8.380002, 403.000000, 423.000000, 415.000000
8.400002, 403.000000, 424.000000, 415.000000
8.420003, 403.000000, 425.000000, 416.000000
8.440003, 401.000000, 429.000000, 419.000000
8.460004, 403.000000, 425.000000, 415.000000
8.480004, 403.000000, 424.000000, 415.000000
8.500005, 403.000000, 425.000000, 417.000000
8.520005, 403.000000, 421.000000, 417.000000
8.540006, 403.000000, 423.000000, 415.000000
8.560006, 403.000000, 424.000000, 417.000000
8.580007, 403.000000, 424.000000, 416.000000
8.600007, 404.000000, 425.000000, 416.000000
8.620008, 403.000000, 423.000000, 417.000000
8.640008, 403.000000, 424.000000, 415.000000
8.660008, 403.000000, 425.000000, 416.000000
8.680009, 402.000000, 423.000000, 419.000000
8.700009, 402.000000, 425.000000, 419.000000
8.720010, 404.000000, 424.000000, 416.000000
8.740010, 404.000000, 427.000000, 417.000000
8.760011, 403.000000, 423.000000, 415.000000
8.780011, 402.000000, 424.000000, 414.000000
8.800012, 403.000000, 425.000000, 416.000000
8.820012, 403.000000, 424.000000, 422.000000
8.840013, 403.000000, 425.000000, 416.000000
8.860013, 402.000000, 425.000000, 412.000000
8.880013, 402.000000, 423.000000, 416.000000
8.900014, 403.000000, 424.000000, 416.000000
8.920014, 403.000000, 424.000000, 415.000000
8.940015, 404.000000, 425.000000, 417.000000
8.960015, 403.000000, 424.000000, 415.000000
8.980016, 402.000000, 425.000000, 410.000000
9.000016, 403.000000, 425.000000, 416.000000
9.020017, 403.000000, 424.000000, 416.000000
9.040017, 403.000000, 424.000000, 417.000000
9.060018, 404.000000, 425.000000, 417.000000
9.080018, 400.000000, 424.000000, 418.000000
9.100019, 404.000000, 425.000000, 417.000000
9.120019, 402.000000, 423.000000, 416.000000
9.140019, 402.000000, 423.000000, 418.000000
9.160020, 402.000000, 427.000000, 417.000000
9.180020, 403.000000, 398.000000, 417.000000
9.200021, 403.000000, 424.000000, 414.000000
9.220021, 404.000000, 426.000000, 418.000000
9.240022, 403.000000, 420.000000, 416.000000
9.260022, 402.000000, 437.000000, 417.000000
9.280023, 403.000000, 425.000000, 417.000000
9.300023, 402.000000, 423.000000, 417.000000
9.320024, 403.000000, 425.000000, 414.000000
9.340024, 402.000000, 423.000000, 414.000000
9.360024, 402.000000, 423.000000, 415.000000
9.380025, 402.000000, 424.000000, 414.000000
9.400025, 404.000000, 424.000000, 418.000000
9.420026, 403.000000, 425.000000, 416.000000
9.440026, 402.000000, 422.000000, 416.000000
9.460027, 402.000000, 423.000000, 417.000000
9.480027, 403.000000, 425.000000, 415.000000
9.500028, 403.000000, 423.000000, 414.000000
9.520028, 394.000000, 424.000000, 417.000000
9.540029, 403.000000, 425.000000, 415.000000
9.560029, 404.000000, 432.000000, 417.000000
9.580029, 404.000000, 423.000000, 417.000000
9.600030, 403.000000, 423.000000, 417.000000
9.620030, 403.000000, 425.000000, 415.000000
9.640031, 403.000000, 424.000000, 415.000000
9.660031, 403.000000, 428.000000, 417.000000
9.680032, 402.000000, 422.000000, 418.000000
9.700032, 402.000000, 423.000000, 418.000000
9.720033, 404.000000, 426.000000, 417.000000
9.740033, 403.000000, 423.000000, 416.000000
9.760034, 402.000000, 425.000000, 417.000000
9.780034, 402.000000, 429.000000, 419.000000
9.800035, 404.000000, 425.000000, 417.000000
9.820035, 403.000000, 425.000000, 417.000000
9.840035, 402.000000, 426.000000, 416.000000
9.860036, 404.000000, 425.000000, 416.000000
9.880036, 403.000000, 424.000000, 415.000000
9.900037, 403.000000, 422.000000, 416.000000
9.920037, 402.000000, 425.000000, 415.000000
9.940038, 402.000000, 422.000000, 420.000000
9.960038, 403.000000, 424.000000, 415.000000
9.980039, 402.000000, 424.000000, 414.000000
10.000039, 403.000000, 425.000000, 417.000000
10.020040, 403.000000, 423.000000, 420.000000
10.040040, 404.000000, 425.000000, 417.000000
10.060040, 403.000000, 424.000000, 416.000000
10.080041, 403.000000, 424.000000, 415.000000
10.100041, 404.000000, 427.000000, 418.000000
10.120042, 403.000000, 425.000000, 416.000000
10.140042, 403.000000, 424.000000, 417.000000
10.160043, 402.000000, 424.000000, 415.000000
10.180043, 402.000000, 427.000000, 420.000000
10.200044, 402.000000, 424.000000, 414.000000
10.220044, 402.000000, 423.000000, 415.000000
10.240045, 403.000000, 425.000000, 416.000000
10.260045, 403.000000, 426.000000, 417.000000
10.280046, 402.000000, 425.000000, 419.000000
10.300046, 403.000000, 424.000000, 416.000000
10.320046, 402.000000, 423.000000, 413.000000
10.340047, 403.000000, 424.000000, 416.000000
10.360047, 403.000000, 423.000000, 417.000000
10.380048, 403.000000, 425.000000, 417.000000
10.400048, 402.000000, 423.000000, 419.000000
10.420049, 404.000000, 424.000000, 417.000000
10.440049, 403.000000, 425.000000, 417.000000
10.460050, 403.000000, 424.000000, 417.000000
10.480050, 404.000000, 426.000000, 417.000000
10.500051, 402.000000, 424.000000, 416.000000
10.520051, 403.000000, 422.000000, 420.000000
10.540051, 402.000000, 408.000000, 418.000000
10.560052, 402.000000, 425.000000, 415.000000
10.580052, 403.000000, 423.000000, 416.000000
10.600053, 404.000000, 424.000000, 417.000000
10.620053, 405.000000, 424.000000, 417.000000
10.640054, 403.000000, 424.000000, 415.000000
10.660054, 404.000000, 425.000000, 417.000000
10.680055, 404.000000, 426.000000, 415.000000
10.700055, 402.000000, 424.000000, 416.000000
10.720056, 404.000000, 425.000000, 415.000000
10.740056, 403.000000, 423.000000, 415.000000
10.760056, 401.000000, 425.000000, 416.000000
10.780057, 402.000000, 424.000000, 414.000000
10.800057, 402.000000, 425.000000, 416.000000
10.820058, 403.000000, 425.000000, 415.000000
10.840058, 402.000000, 424.000000, 420.000000
10.860059, 403.000000, 425.000000, 416.000000
10.880059, 402.000000, 424.000000, 416.000000
10.900060, 404.000000, 424.000000, 417.000000
10.920060, 404.000000, 424.000000, 416.000000
10.940061, 403.000000, 423.000000, 416.000000
10.960061, 402.000000, 424.000000, 415.000000
10.980062, 402.000000, 425.000000, 416.000000
11.000062, 403.000000, 425.000000, 415.000000
11.020062, 402.000000, 423.000000, 420.000000
11.040063, 402.000000, 427.000000, 418.000000
11.060063, 401.000000, 424.000000, 415.000000
11.080064, 404.000000, 423.000000, 415.000000
11.100064, 402.000000, 421.000000, 419.000000
11.120065, 403.000000, 423.000000, 416.000000
11.140065, 403.000000, 418.000000, 416.000000
11.160066, 402.000000, 425.000000, 417.000000
11.180066, 403.000000, 424.000000, 416.000000
11.200067, 402.000000, 421.000000, 415.000000
11.220067, 403.000000, 424.000000, 415.000000
11.240067, 402.000000, 423.000000, 416.000000
11.260068, 403.000000, 425.000000, 414.000000
11.280068, 402.000000, 426.000000, 415.000000
11.300069, 403.000000, 425.000000, 415.000000
11.320069, 403.000000, 415.000000, 419.000000
11.340070, 403.000000, 422.000000, 416.000000
11.360070, 403.000000, 423.000000, 416.000000
11.380071, 403.000000, 423.000000, 416.000000
11.400071, 404.000000, 424.000000, 416.000000
11.420072, 403.000000, 422.000000, 416.000000
11.440072, 404.000000, 424.000000, 418.000000
11.460073, 403.000000, 424.000000, 416.000000
11.480073, 403.000000, 425.000000, 415.000000
11.500073, 403.000000, 423.000000, 418.000000
11.520074, 403.000000, 425.000000, 417.000000
11.540074, 403.000000, 423.000000, 414.000000
11.560075, 403.000000, 424.000000, 416.000000
11.580075, 402.000000, 425.000000, 442.000000
11.600076, 403.000000, 425.000000, 415.000000
11.620076, 403.000000, 425.000000, 416.000000
11.640077, 404.000000, 425.000000, 416.000000
11.660077, 402.000000, 424.000000, 415.000000
11.680078, 403.000000, 424.000000, 415.000000
11.700078, 402.000000, 423.000000, 418.000000
11.720078, 402.000000, 424.000000, 418.000000
11.740079, 402.000000, 424.000000, 415.000000
11.760079, 403.000000, 425.000000, 417.000000
11.780080, 404.000000, 424.000000, 417.000000
11.800080, 403.000000, 423.000000, 414.000000
11.820081, 403.000000, 424.000000, 417.000000
11.840081, 403.000000, 425.000000, 416.000000
11.860082, 402.000000, 423.000000, 419.000000
11.880082, 402.000000, 424.000000, 414.000000
11.900083, 403.000000, 423.000000, 416.000000
11.920083, 404.000000, 425.000000, 416.000000
11.940084, 403.000000, 424.000000, 416.000000
11.960084, 404.000000, 424.000000, 417.000000
11.980084, 403.000000, 424.000000, 416.000000
12.000085, 402.000000, 423.000000, 416.000000
12.020085, 403.000000, 424.000000, 416.000000
12.040086, 402.000000, 423.000000, 416.000000
12.060086, 394.000000, 425.000000, 417.000000
12.080087, 402.000000, 425.000000, 415.000000
12.100087, 401.000000, 424.000000, 416.000000
