t_uk, uk1, uk2, uk3
6.799994, -0.094492, 0.279219, -0.665059
6.819994, -0.237652, 0.271109, -0.469514
6.839994, -0.251337, 0.196054, -0.242104
6.859994, -0.157153, 0.029481, -0.042563
6.879994, 0.006212, -0.188476, 0.091732
6.899994, 0.100490, -0.208077, 0.087420
6.919994, 0.129108, -0.115914, 0.070190
6.939994, 0.295324, -0.225368, 0.018792
6.959994, 0.256408, -0.214800, -0.058417
6.979994, 0.180988, -0.180869, -0.095218
6.999994, 0.077935, -0.169676, -0.019365
7.019994, -0.092482, -0.184429, 0.120266
7.039994, -0.364791, -0.165570, 0.279365
7.059994, -0.631490, -0.118148, 0.379885
7.079994, -0.811807, -0.142028, 0.464998
7.099994, -0.955076, -0.208593, 0.557486
7.119994, -1.088921, -0.240606, 0.654535
7.139994, -1.112109, -0.189173, 0.654290
7.159994, -0.901428, -0.066701, 0.487380
7.179994, -0.521493, 0.052388, 0.223400
7.199994, -0.102429, 0.065306, 0.040760
7.219994, 0.185129, 0.048516, -0.039138
7.239994, 0.358331, -0.015538, 0.003992
7.259994, 0.437063, -0.076691, 0.074109
7.279994, 0.339421, -0.086377, 0.160086
7.299994, 0.226627, -0.125603, 0.223535
7.319994, 0.089677, -0.019556, 0.268939
7.339994, 0.045104, 0.048690, 0.362036
7.359994, -0.028103, 0.120718, 0.427167
7.379994, -0.171315, 0.217665, 0.473083
7.399994, -0.101333, 0.304880, 0.497032
7.419994, 0.260318, 0.385967, 0.514254
7.439994, 0.468800, 0.451841, 0.558245
7.459994, 0.505659, 0.553290, 0.531232
7.479994, 0.483072, 0.652800, 0.419769
7.499994, 0.404931, 0.688496, 0.311113
7.519994, 0.389132, 0.659547, 0.176132
7.539994, 0.443280, 0.341575, 0.277495
7.559994, 0.138267, 0.056636, 0.314962
7.579994, -0.121870, -0.058607, 0.105085
7.599994, -0.279191, -0.200301, 0.000120
7.619994, -0.287674, -0.161655, 0.015862
7.639994, -0.246934, 0.004389, 0.076576
7.659994, -0.301615, 0.096799, 0.007197
7.679994, -0.397639, 0.059912, -0.090543
7.699994, -0.455104, 0.012209, -0.041230
7.719994, -0.484390, -0.001595, 0.094296
7.739994, -0.405034, 0.096387, 0.207993
7.759994, -0.395638, 0.143620, 0.213387
7.779994, -0.361713, 0.214038, 0.269266
7.799994, -0.232812, 0.263163, 0.296509
7.819993, -0.197617, 0.308759, 0.315609
7.839993, -0.188520, 0.275926, 0.253169
7.859993, -0.195783, 0.200369, 0.126794
7.879993, -0.161179, 0.129370, 0.000756
7.899993, -0.071321, 0.100208, -0.053623
7.919993, 0.055643, 0.061969, -0.070731
7.939993, 0.145583, -0.055865, -0.082855
7.959993, 0.235412, -0.195391, -0.043801
7.979993, 0.298826, -0.312071, 0.014991
7.999993, 0.315583, -0.365602, 0.049397
8.019994, 0.307258, -0.342126, 0.032353
8.039994, 0.289443, -0.288902, 0.009247
8.059995, 0.280292, -0.271032, 0.005968
8.079995, 0.319174, -0.303975, 0.024172
8.099996, 0.432133, -0.390415, -0.026364
8.119996, 0.587325, -0.504434, -0.066031
8.139997, 0.683040, -0.614895, -0.044149
8.159997, 0.706044, -0.654857, 0.191991
8.179997, 0.803705, -0.385258, 0.396913
8.199998, 0.545109, -0.214571, 0.217837
8.219998, 0.167651, -0.205589, 0.119741
8.239999, -0.162829, -0.117361, -0.007534
8.259999, -0.346485, 0.036917, -0.066544
8.280000, -0.357048, 0.219464, -0.020440
8.300000, -0.298500, 0.177962, 0.108242
8.320001, -0.172262, 0.016550, 0.124380
8.340001, -0.026922, -0.067278, 0.032720
8.360002, 0.113894, -0.070441, -0.030890
8.380002, 0.130813, -0.058647, -0.069260
8.400002, 0.052924, -0.010274, -0.037908
8.420003, -0.047434, 0.028038, 0.016369
8.440003, -0.089097, 0.032875, 0.053052
8.460004, -0.058552, 0.017826, 0.034279
8.480004, 0.006793, 0.003309, -0.009110
8.500005, 0.051075, -0.019973, -0.027192
8.520005, 0.042028, -0.028612, -0.010461
8.540006, 0.003045, -0.009708, 0.009831
8.560006, -0.027255, 0.013848, 0.015008
8.580007, -0.024602, 0.020029, 0.005015
8.600007, -0.001123, 0.008819, -0.005551
8.620008, 0.016235, -0.009242, -0.004354
8.640008, 0.015391, -0.016190, 0.002217
8.660008, 0.001827, -0.005777, 0.004493
8.680009, -0.009290, 0.006854, 0.001948
8.700009, -0.009695, 0.009085, 0.000330
8.720010, -0.001502, 0.001294, 0.000537
8.740010, 0.005736, -0.004530, 0.000662
8.760011, 0.006112, -0.003505, 0.001294
8.780011, 0.000467, 0.000429, 0.001323
8.800012, -0.001399, 0.003660, 0.000345
8.820012, -0.001638, 0.001550, 0.001204
8.840013, -0.000175, -0.001906, 0.002418
8.860013, -0.000427, -0.000774, 0.002234
8.880013, 0.002542, -0.001227, -0.000901
8.900014, -0.001163, 0.001971, -0.000014
8.920014, -0.001476, 0.000624, 0.001547
8.940015, -0.001177, 0.000848, 0.002217
8.960015, 0.000491, 0.001195, 0.001189
8.980016, 0.000749, 0.001279, 0.000431
9.000016, 0.002682, 0.000823, -0.000973
9.020017, 0.006084, -0.000822, -0.002396
9.040017, -0.001783, -0.003620, 0.004480
9.060018, -0.008993, 0.001222, 0.006979
9.080018, -0.005149, 0.007687, -0.001416
9.100019, 0.003505, 0.003954, -0.005001
9.120019, 0.006148, -0.006151, 0.001621
9.140019, 0.001193, -0.006126, 0.005444
9.160020, -0.002822, 0.003948, 0.000214
9.180020, -0.003490, 0.006606, -0.001981
9.200021, -0.000582, -0.000375, 0.001437
9.220021, 0.001857, -0.004049, 0.003445
9.240022, 0.002931, -0.002098, 0.000153
9.260022, 0.001006, 0.001133, -0.001529
9.280023, -0.001245, 0.002179, 0.000923
9.300023, -0.002041, 0.001535, 0.002148
9.320024, 0.001220, -0.001069, 0.001574
9.340024, 0.002802, -0.002650, 0.000222
9.360024, 0.001765, -0.000846, 0.000661
9.380025, 0.000140, 0.000276, 0.000212
9.400025, -0.000111, -0.000368, 0.001239
9.420026, 0.000994, -0.001603, 0.002827
9.440026, 0.001193, -0.001510, 0.002213
9.460027, 0.001129, 0.000337, 0.000476
9.480027, 0.001214, 0.000532, -0.000422
9.500028, 0.000483, -0.001285, 0.001606
9.520028, 0.000031, -0.000868, 0.002040
9.540029, -0.000493, 0.001084, 0.000436
9.560029, 0.000260, 0.001188, 0.000054
9.580029, -0.000134, 0.000056, 0.001370
9.600030, 0.000560, -0.000883, 0.002228
9.620030, 0.000951, -0.000500, 0.001175
9.640031, 0.000379, 0.001187, 0.000261
9.660031, 0.000123, 0.000898, 0.000122
9.680032, -0.000524, -0.000182, 0.001278
9.700032, -0.000176, -0.000310, 0.001716
9.720033, 0.001479, -0.000302, 0.001110
9.740033, 0.001035, 0.000220, 0.000485
9.760034, -0.000382, 0.000999, 0.000546
9.780034, -0.000374, 0.000148, 0.001948
9.800035, 0.001079, -0.000851, 0.000443
9.820035, 0.000873, -0.000043, -0.000181
9.840035, 0.000805, 0.000235, 0.000107
9.860036, 0.000190, -0.000176, 0.001102
9.880036, -0.000223, -0.000504, 0.001388
9.900037, 0.000126, 0.000818, 0.000997
9.920037, -0.000021, 0.000092, 0.000065
9.940038, 0.001056, 0.000083, 0.000677
9.960038, 0.000183, -0.000467, 0.001353
9.980039, -0.000337, -0.000666, 0.001459
10.000039, 0.000785, -0.000107, 0.000996
10.020040, 0.000188, 0.000117, 0.000120
10.040040, 0.000377, -0.000129, 0.001309
10.060040, -0.000016, -0.000267, 0.001373
10.080041, -0.000247, 0.000420, 0.000762
10.100041, 0.000608, 0.000722, 0.000493
10.120042, 0.000417, -0.000128, 0.000875
10.140042, 0.000516, -0.000103, 0.001663
10.160043, 0.000669, -0.000109, 0.000556
10.180043, 0.000350, 0.000211, 0.000929
10.200044, 0.000304, 0.000256, 0.001154
10.220044, 0.000141, -0.000297, 0.000869
10.240045, 0.000396, 0.000220, 0.000926
10.260045, 0.000286, 0.000221, 0.001408
10.280046, 0.001246, -0.000142, 0.001167
10.300046, 0.000444, -0.000049, 0.000459
10.320046, 0.000312, -0.000135, 0.001380
10.340047, 0.000076, 0.000463, 0.000620
10.360047, 0.000353, 0.000396, 0.000582
10.380048, 0.000693, 0.000148, 0.001089
10.400048, -0.000084, -0.000186, 0.000984
10.420049, -0.000076, 0.000213, 0.001516
10.440049, 0.000108, 0.001027, 0.001385
10.460050, 0.000579, 0.000355, 0.000857
10.480050, -0.000332, 0.000281, 0.000867
10.500051, -0.000077, 0.000960, 0.001266
10.520051, -0.000020, 0.000317, 0.001095
10.540051, 0.000657, 0.000127, 0.001219
10.560052, 0.000126, 0.000286, 0.000940
10.580052, 0.000691, -0.000882, 0.001536
10.600053, 0.000615, -0.001147, 0.000553
10.620053, 0.000687, 0.000282, 0.000196
10.640054, 0.000324, -0.000013, 0.001011
10.660054, 0.000718, -0.000180, 0.001183
10.680055, 0.000787, -0.000913, 0.001472
10.700055, 0.000879, 0.000235, 0.000562
10.720056, 0.000763, 0.000569, 0.000790
10.740056, 0.000634, 0.000289, 0.001572
10.760056, 0.000554, -0.001076, 0.001077
10.780057, 0.000412, -0.000571, 0.000779
10.800057, 0.000370, -0.000311, 0.000865
10.820058, 0.000466, 0.000285, 0.000184
10.840058, 0.000470, 0.000013, 0.001222
10.860059, 0.000714, -0.000837, 0.001036
10.880059, 0.000381, 0.000332, 0.001111
10.900060, 0.000578, -0.000114, 0.000419
10.920060, 0.000556, 0.000427, 0.000749
10.940061, 0.000829, -0.000313, 0.001089
10.960061, 0.000232, -0.000432, 0.001355
10.980062, 0.000761, 0.000398, 0.000564
11.000062, 0.000074, 0.000351, 0.000524
11.020062, 0.000761, 0.000138, 0.001553
11.040063, 0.000465, -0.000045, 0.001065
11.060063, 0.000395, -0.000528, 0.001117
11.080064, -0.000042, 0.000256, 0.000456
11.100064, 0.000186, 0.000029, 0.000780
11.120065, 0.000060, 0.000007, 0.001377
11.140065, 0.000279, -0.000851, 0.001302
11.160066, 0.000742, 0.000194, 0.000857
11.180066, 0.000348, 0.000694, 0.000255
11.200067, 0.000648, -0.000066, 0.000214
11.220067, 0.000558, -0.000017, 0.001132
11.240067, 0.000513, 0.000174, 0.001299
11.260068, 0.000580, 0.000563, 0.000354
11.280068, 0.000440, 0.000056, 0.001011
11.300069, 0.000399, -0.000245, 0.001263
11.320069, -0.000159, -0.000142, 0.000613
11.340070, 0.000545, -0.000139, 0.000026
11.360070, 0.000092, 0.000174, 0.000983
11.380071, -0.000363, -0.000133, 0.000976
11.400071, 0.000231, 0.000117, 0.000580
11.420072, 0.000830, -0.000292, 0.000789
11.440072, 0.000296, 0.000075, 0.000322
11.460073, 0.000278, 0.000309, 0.000651
11.480073, 0.000303, -0.000290, 0.001427
11.500073, 0.000190, -0.000553, 0.001007
11.520074, 0.000260, -0.000113, 0.001179
11.540074, -0.000086, -0.000464, 0.000451
11.560075, -0.000176, -0.000210, 0.000662
11.580075, 0.000187, -0.000178, 0.000547
11.600076, -0.000283, 0.000699, 0.001006
11.620076, 0.000422, 0.000120, 0.000433
11.640077, 0.000325, 0.000772, 0.000671
11.660077, 0.000535, 0.000469, 0.000507
11.680078, 0.000146, -0.000293, 0.001026
11.700078, 0.000555, 0.000382, 0.000908
11.720078, 0.000357, 0.000303, 0.000319
11.740079, 0.000324, -0.000383, 0.001011
11.760079, 0.000182, -0.000644, 0.000593
11.780080, 0.000286, 0.000608, 0.000885
11.800080, -0.000037, 0.000351, 0.000752
