t_ur, ur1, ur2, ur3
7.379994, -11.340444, -1.930016, 2.346191
7.399994, -11.339753, -1.419514, 0.301713
7.419994, -10.828741, -1.930513, 0.302173
7.439994, -10.828603, 1.647141, 0.813070
7.459994, -11.340123, -1.930100, 0.812996
7.479994, -10.318355, -1.929709, 0.812934
7.499994, -11.340507, -1.418884, 0.813336
7.519994, -11.339365, -1.419518, 0.302013
7.539994, -10.317963, -0.907872, 0.813051
7.559994, -10.828317, -1.419515, 0.302243
7.579994, -10.829132, -2.440688, 1.324426
7.599994, -11.339478, -1.418929, 0.301629
7.619994, -9.806243, -1.418995, 0.302233
7.639994, -10.317486, -1.929907, 0.301672
7.659994, -10.828486, -1.929863, -0.208809
7.679994, -11.339314, -1.930019, 0.302366
7.699994, -11.339991, -1.419089, 0.301693
7.719994, -9.296538, -1.418935, 0.813203
7.739994, -11.340416, -1.418514, 0.301827
7.759994, -11.339477, -1.929890, 0.302256
7.779994, -10.829144, -1.419324, 1.834974
7.799994, -10.317669, -0.908098, 0.813167
7.819993, -11.339794, -2.951651, 0.813255
7.839993, -10.828794, -1.930360, 0.301951
7.859993, -10.828264, -2.440568, 0.813061
7.879993, -11.339287, -1.418555, -0.208848
7.899993, -11.339706, -0.907753, 0.302294
7.919993, -11.339728, -2.440734, 0.813414
7.939993, -10.828884, -1.419387, -0.208906
7.959993, -10.828639, -2.441285, 0.302200
7.979993, -11.850148, -1.419032, 1.324111
7.999993, -10.828793, -1.418940, 0.302495
8.019994, -10.317992, -1.419016, -0.209063
8.039994, -10.317691, -1.930449, -0.719999
8.059995, -10.317987, -1.418756, 0.302543
8.079995, -13.384025, -1.419202, 0.302406
8.099996, -9.806728, -2.440987, 0.302390
8.119996, -11.340070, -0.907943, -0.208699
8.139997, -10.829067, -1.929545, 0.813126
8.159997, -10.829432, -2.440881, 0.301890
8.179997, -10.318395, -0.907877, 0.813253
8.199998, -10.828744, -2.440523, 1.324183
8.219998, -11.340103, -1.929612, 1.323926
8.239999, -10.829412, -2.952026, 1.835133
8.259999, -10.317901, -1.419204, 0.812925
8.280000, -10.318246, -2.951795, 1.835164
8.300000, -11.340008, -0.907592, 0.812842
8.320001, -11.340165, -1.418838, 0.813308
8.340001, -11.340322, -1.930251, 0.813567
8.360002, -11.339941, -2.440806, 1.323701
8.380002, -11.340034, -1.419074, 1.834590
8.400002, -10.828859, -1.418836, 0.302254
8.420003, -10.318193, -2.440963, 0.813482
8.440003, -11.339989, -1.419203, 1.323870
8.460004, -10.829384, -1.418922, -1.230050
8.480004, -10.318082, -1.419419, 0.813319
8.500005, -11.851112, -2.441489, -0.720146
8.520005, -10.828950, -1.930402, 1.324519
8.540006, -11.339870, -0.908384, 0.813303
8.560006, -10.828861, -1.929678, 0.813099
8.580007, -11.340077, -1.419068, 0.813069
8.600007, -10.829318, -1.929844, 0.302245
8.620008, -10.828559, -1.930218, 1.835076
8.640008, -11.339620, -1.418899, -0.209126
8.660008, -10.317988, -1.929776, 1.834706
8.680009, -11.340298, -0.397145, 0.302073
8.700009, -10.317828, -1.419543, 0.813108
8.720010, -10.829014, -0.907408, 0.813191
8.740010, -10.317342, -1.418155, -0.719920
8.760011, -10.828540, -2.951537, 1.323996
8.780011, -10.828993, -1.929596, -0.209203
8.800012, -11.850718, -1.929813, 1.324155
8.820012, -11.850906, -0.397528, -0.208913
8.840013, -10.828924, -1.418810, -0.208838
8.860013, -11.340299, -1.418746, 1.324085
8.880013, -11.339843, -1.930259, 0.813204
8.900014, -11.340391, -2.440485, 1.324446
8.920014, -11.340057, -1.930145, -0.209003
8.940015, -10.317985, -1.418833, 0.813161
8.960015, -11.340097, -2.440955, -0.209295
8.980016, -10.318195, -1.929898, 0.812474
9.000016, -10.317803, -1.418690, 0.302253
9.020017, -10.828807, -1.419412, -0.208561
9.040017, -10.828495, -0.909050, -0.719500
9.060018, -10.317847, -1.418835, 1.324294
9.080018, -9.807255, -0.396646, 0.302192
9.100019, -10.829139, -1.419130, 2.346283
9.120019, -10.318329, -0.907530, -0.719909
9.140019, -10.317925, -1.930221, 0.812473
9.160020, -11.339983, -0.907706, 0.812722
9.180020, -10.829365, -0.907683, 0.813257
9.200021, -10.317647, -0.907493, -0.208736
9.220021, -11.340214, -1.419295, 1.323866
9.240022, -10.828606, -0.907540, 0.302048
9.260022, -11.339640, -1.418578, 0.812754
9.280023, -11.339643, -0.908605, -1.741913
9.300023, -10.829153, -3.974111, 1.324934
9.320024, -10.318356, -1.418995, 0.302326
9.340024, -11.340116, -0.397423, 1.324240
9.360024, -10.829524, -2.952288, 1.835058
9.380025, -11.851390, -0.397302, 0.301869
9.400025, -10.829136, -2.441418, 1.323920
9.420026, -10.829109, -1.930431, 0.302265
9.440026, -11.339390, -1.419154, 0.812961
9.460027, -11.850674, -0.396748, 1.324047
9.480027, -9.807158, -1.929895, 0.813390
9.500028, -11.339966, -0.908492, 0.813385
9.520028, -9.807223, -0.907659, 0.813296
9.540029, -9.296362, -1.929539, 0.813022
9.560029, -10.317554, -0.907979, 0.813207
9.580029, -10.317356, -2.440902, 0.301424
9.600030, -10.829130, -2.440487, 1.324226
9.620030, -10.317510, -1.930027, 1.324135
9.640031, -10.829112, -2.441066, 0.812997
9.660031, -10.829274, -1.930435, 0.812928
9.680032, -9.806794, -0.907948, -3.274865
9.700032, -10.828490, -1.930215, 0.813077
9.720033, -10.318063, -1.930241, 0.812692
9.740033, -11.340304, -1.419207, 1.324333
9.760034, -10.318131, -1.930100, 0.812701
9.780034, -11.339706, -0.908266, 1.324575
9.800035, -10.317871, -1.418997, 0.813188
9.820035, -10.829388, -1.418811, 0.302351
9.840035, -10.829205, -0.908432, -0.719826
9.860036, -11.850787, -1.929935, 0.301832
9.880036, -11.340398, -1.930338, 0.301955
9.900037, -10.828588, -1.419093, 1.834663
9.920037, -10.828764, -0.907713, 0.813128
9.940038, -10.828401, -2.440574, 0.812736
9.960038, -10.318143, -1.418903, -0.719500
9.980039, -10.318216, -0.907914, 0.812902
10.000039, -9.807857, -1.929854, 1.323547
10.020040, -9.807133, -0.396720, 0.813369
10.040040, -9.807005, -0.908592, 1.324245
10.060040, -10.317916, -1.929919, 0.302039
10.080041, -10.317747, -1.929350, 0.813466
10.100041, -10.829064, -2.441091, 0.812880
10.120042, -10.829086, -1.929874, -0.719823
10.140042, -10.317871, -1.419040, 0.302294
10.160043, -10.828685, -1.419274, -0.719906
10.180043, -10.828834, -2.441182, -0.208927
10.200044, -10.828791, -2.440528, 1.835077
10.220044, -10.828842, -2.440995, 0.302228
10.240045, -11.340100, -1.929784, 0.812913
10.260045, -11.851471, -2.440695, -0.208889
10.280046, -10.828882, -1.929614, 0.301785
10.300046, -11.339939, -1.418998, 0.302012
10.320046, -10.828815, -1.418672, 0.302135
10.340047, -10.829133, -2.441321, 0.302261
10.360047, -11.340395, -1.929179, -0.209154
10.380048, -11.850996, -1.930520, 0.302035
10.400048, -10.318245, -0.908297, 1.323967
10.420049, -10.318125, -0.908039, -0.209141
10.440049, -10.828291, -0.908078, 0.812853
10.460050, -11.339472, -0.907775, 1.324138
10.480050, -10.317807, -0.397188, 0.302199
10.500051, -10.828262, -1.929167, 0.812673
10.520051, -9.806750, -1.418738, -0.208897
10.540051, -11.340304, -2.441113, 1.323821
10.560052, -10.828866, -0.908223, -0.209686
10.580052, -10.828864, -1.930655, 0.812901
10.600053, -10.829087, -1.418905, 0.813052
10.620053, -10.317714, -2.951533, 1.324138
10.640054, -11.340491, -1.419070, 3.878685
10.660054, -10.828792, -0.908098, 0.812842
10.680055, -10.318033, -2.441321, 0.301875
10.700055, -11.339774, -0.396634, -0.209059
10.720056, -10.318011, -1.418792, 1.323951
10.740056, -11.851151, -1.419212, -0.208717
10.760056, -10.828960, -1.930446, 1.835142
10.780057, -10.318058, -2.441041, 1.324061
10.800057, -11.850444, -0.397002, 0.301908
10.820058, -10.317805, -1.418833, 0.813163
10.840058, -11.339632, -1.929981, 1.324321
10.860059, -10.828862, -1.419040, 0.302059
10.880059, -10.317961, -1.929378, 0.301993
10.900060, -11.340058, -1.419394, 1.324176
10.920060, -10.828465, -1.418271, 0.302509
10.940061, -10.829274, -1.418690, 1.835297
10.960061, -11.850875, -0.397159, 0.302383
10.980062, -10.829057, -1.418649, 0.813507
11.000062, -11.851012, -0.907936, -0.208309
11.020062, -10.317777, -1.930126, 0.302011
11.040063, -11.339864, -1.419163, 0.301989
11.060063, -9.807322, -1.419250, 0.813246
11.080064, -11.850762, -1.930030, 1.324165
11.100064, -11.339840, -0.908300, 11.543849
11.120065, -11.339730, -1.929428, 0.812620
11.140065, -11.339754, -1.418928, 0.302071
11.160066, -10.317875, -2.440852, 1.324231
11.180066, -11.339847, -1.930148, 0.813166
11.200067, -11.850124, -1.418600, 1.323703
11.220067, -11.340025, -1.418140, -0.208733
11.240067, -11.340443, -2.440835, 0.813385
11.260068, -9.807482, -1.418719, 0.302709
11.280068, -11.851292, -1.419208, 0.812901
11.300069, -11.339704, -1.930146, 0.302548
11.320069, -10.829385, -1.930255, 0.302533
11.340070, -10.317798, -3.462640, 2.346153
11.360070, -11.339891, -1.930122, 0.813017
11.380071, -10.828427, -2.951940, 1.323791
11.400071, -11.339799, -0.396544, 0.812796
11.420072, -10.829025, -1.418927, 0.813234
11.440072, -10.317853, -1.929001, -0.720041
11.460073, -10.829108, -1.419015, 0.302494
11.480073, -10.317665, -1.929952, -0.208787
11.500073, -10.318039, -0.397022, 0.301849
11.520074, -10.318073, -1.929826, -1.231084
11.540074, -10.317900, -1.929771, 0.302437
11.560075, -9.806541, -1.929351, 1.835245
11.580075, -10.829049, -1.930129, -1.230870
11.600076, -10.829256, -0.397372, -0.208840
11.620076, -10.829048, -2.440900, 0.301506
11.640077, -11.340118, 3.179838, -1.230696
11.660077, -10.829315, -0.907876, 0.812972
11.680078, -10.829153, -1.419300, 1.324239
11.700078, -10.828929, -1.418928, 0.302323
11.720078, -11.340025, -1.419025, 0.302458
11.740079, -10.318283, -0.907760, 0.301920
11.760079, -10.318471, -0.908518, 0.302516
11.780080, -10.829322, -1.419324, -0.719737
11.800080, -10.829134, -0.908220, 0.302283
11.820081, -10.828865, -0.397114, 1.835258
11.840081, -10.828843, -2.441205, 1.323509
11.860082, -10.828834, -0.907802, -0.208718
11.880082, -11.340444, -2.441483, 0.302138
11.900083, -10.829568, -0.908200, 0.812854
11.920083, -10.318128, -1.419330, -0.209257
11.940084, -10.318098, -1.929638, 0.812978
11.960084, -10.317785, -0.908218, -0.208713
11.980084, -10.318175, -1.419182, 1.324014
12.000085, -10.318038, -1.930012, 1.323784
12.020085, -10.829245, -1.418810, 1.835574
12.040086, -9.806614, -2.441087, 1.323673
12.060086, -10.828928, -1.930312, -3.275005
12.080087, -10.318104, -2.440411, 0.301964
12.100087, -11.339435, -0.908565, -0.720001
