t_uk, uk1, uk2, uk3
6.539995, -0.799505, 1.433105, -1.437557
6.559995, -0.643268, 1.461918, -1.460620
6.579995, -0.502411, 1.475801, -1.452801
6.599995, -0.388312, 1.468223, -1.416035
6.619995, -0.290711, 1.446551, -1.357182
6.639995, -0.201844, 1.395261, -1.275636
6.659995, -0.107573, 1.312940, -1.196290
6.679995, -0.004693, 1.221269, -1.140859
6.699995, 0.086580, 1.127192, -1.102031
6.719995, 0.145583, 1.040226, -1.063442
6.739995, 0.170648, 0.954701, -1.010743
6.759995, 0.171457, 0.868292, -0.943187
6.779994, 0.166520, 0.775704, -0.872125
6.799994, 0.167135, 0.675215, -0.806430
6.819994, 0.173931, 0.581048, -0.753207
6.839994, 0.180464, 0.488525, -0.707313
6.859994, 0.180116, 0.403307, -0.657438
6.879994, 0.175482, 0.317852, -0.608149
6.899994, 0.161803, 0.237924, -0.549072
6.919994, 0.129144, 0.168346, -0.476538
6.939994, 0.091521, 0.111358, -0.400679
6.959994, 0.058905, 0.065527, -0.340298
6.979994, 0.034011, 0.026088, -0.295199
6.999994, 0.023015, -0.009310, -0.267668
7.019994, 0.021421, -0.041459, -0.254550
7.039994, 0.024468, -0.059724, -0.255739
7.059994, 0.029583, -0.070600, -0.263781
7.079994, 0.029362, -0.073869, -0.271700
7.099994, 0.026633, -0.070375, -0.280264
7.119994, 0.025868, -0.066997, -0.289162
7.139994, 0.023848, -0.071812, -0.288607
7.159994, 0.009642, -0.080790, -0.270141
7.179994, -0.009261, -0.091376, -0.240666
7.199994, -0.027032, -0.101115, -0.213288
7.219994, -0.045860, -0.107737, -0.195449
7.239994, -0.065850, -0.111473, -0.187506
7.259994, -0.087240, -0.112247, -0.177376
7.279994, -0.109392, -0.114194, -0.159717
7.299994, -0.130159, -0.118811, -0.137309
7.319994, -0.144462, -0.122711, -0.122691
7.339994, -0.150636, -0.126345, -0.119067
7.359994, -0.142621, -0.124416, -0.122369
7.379994, -0.127785, -0.120102, -0.129038
7.399994, -0.114030, -0.116266, -0.133390
7.419994, -0.102721, -0.111809, -0.133869
7.439994, -0.090661, -0.109513, -0.133010
7.459994, -0.077206, -0.107797, -0.131691
7.479994, -0.062079, -0.105731, -0.129574
7.499994, -0.047999, -0.104434, -0.124124
7.519994, -0.037514, -0.102341, -0.112002
7.539994, -0.029937, -0.099156, -0.100250
7.559994, -0.022824, -0.093999, -0.092499
7.579994, -0.020708, -0.088517, -0.088441
7.599994, -0.026407, -0.080052, -0.081139
7.619994, -0.037313, -0.072708, -0.068545
7.639994, -0.047445, -0.067377, -0.053963
7.659994, -0.052541, -0.059754, -0.042264
7.679994, -0.054525, -0.050578, -0.034541
7.699994, -0.057153, -0.040961, -0.028817
7.719994, -0.058293, -0.032493, -0.023238
7.739994, -0.059622, -0.026084, -0.019046
7.759994, -0.059187, -0.019444, -0.016594
7.779994, -0.054324, -0.016668, -0.016543
7.799994, -0.050373, -0.015598, -0.013390
7.819993, -0.045010, -0.016525, -0.008920
7.839993, -0.041045, -0.016836, -0.007870
7.859993, -0.053797, -0.020899, -0.017999
7.879993, -0.077296, -0.034020, -0.037002
7.899993, -0.098833, -0.061325, -0.066719
7.919993, -0.114255, -0.088702, -0.094036
7.939993, -0.124227, -0.110970, -0.122074
7.959993, -0.135124, -0.122059, -0.145151
7.979993, -0.154248, -0.131219, -0.160057
7.999993, -0.165439, -0.135050, -0.162473
8.019994, -0.167615, -0.136763, -0.169292
8.039994, -0.175580, -0.150977, -0.171110
8.059995, -0.205099, -0.184937, -0.162572
8.079995, -0.239681, -0.220657, -0.146178
8.099996, -0.258914, -0.244633, -0.126247
8.119996, -0.267026, -0.260485, -0.106949
8.139997, -0.264038, -0.267329, -0.088385
8.159997, -0.251578, -0.264792, -0.074110
8.179997, -0.229467, -0.247215, -0.058756
8.199998, -0.202198, -0.217446, -0.046619
8.219998, -0.167534, -0.170535, -0.029534
8.239999, -0.129172, -0.123592, -0.019911
8.259999, -0.086493, -0.071928, -0.011608
8.280000, -0.045072, -0.022261, -0.006969
8.300000, -0.001872, 0.036135, 0.001071
8.320001, 0.048873, 0.104645, 0.023876
8.340001, 0.101685, 0.181878, 0.045801
8.360002, 0.151262, 0.259323, 0.074125
8.380002, 0.196698, 0.309451, 0.089464
8.400002, 0.233591, 0.331581, 0.093667
8.420003, 0.258461, 0.349701, 0.091763
8.440003, 0.289288, 0.394039, 0.100766
8.460004, 0.314453, 0.436902, 0.103301
8.480004, 0.310509, 0.416958, 0.061194
8.500005, 0.307135, 0.382110, 0.019167
8.520005, 0.314228, 0.382743, -0.000255
8.540006, 0.295196, 0.349431, -0.043869
8.560006, 0.246898, 0.265823, -0.119042
8.580007, 0.204859, 0.203716, -0.176172
8.600007, 0.170792, 0.165933, -0.218243
8.620008, 0.109515, 0.083650, -0.295490
8.640008, 0.027771, -0.025646, -0.385935
8.660008, -0.049605, -0.106261, -0.455223
8.680009, -0.128993, -0.177270, -0.514799
8.700009, -0.226951, -0.269385, -0.583673
8.720010, -0.335496, -0.375319, -0.661617
8.740010, -0.436264, -0.462863, -0.729938
8.760011, -0.541872, -0.539163, -0.801196
8.780011, -0.634917, -0.620188, -0.867298
8.800012, -0.728586, -0.713695, -0.937781
8.820012, -0.819179, -0.788214, -1.005885
8.840013, -0.893415, -0.845335, -1.069719
8.860013, -0.969032, -0.886314, -1.125921
8.880013, -1.042577, -0.908595, -1.175904
8.900014, -1.122424, -0.915587, -1.228949
8.920014, -1.202897, -0.908857, -1.279072
8.940015, -1.282724, -0.879955, -1.322428
8.960015, -1.371931, -0.831737, -1.357332
8.980016, -1.447869, -0.759212, -1.380337
9.000016, -1.536298, -0.651829, -1.383953
9.020017, -1.617808, -0.508481, -1.362308
9.040017, -1.699076, -0.328446, -1.319333
9.060018, -1.776982, -0.104934, -1.249095
9.080018, -1.854696, 0.170491, -1.141341
9.100019, -1.922094, 0.501591, -0.986485
9.120019, -1.991969, 0.890119, -0.797133
9.140019, -2.064409, 1.361880, -0.557736
9.160020, -2.112243, 1.906827, -0.266476
9.180020, -2.095172, 2.610484, 0.058090
9.200021, -2.017671, 3.418385, 0.378045
9.220021, -1.934867, 4.322491, 0.664255
9.240022, -1.357501, 3.693074, 0.002059
9.260022, -0.603980, 0.536307, -1.093047
9.280023, 0.695272, -1.028605, -1.093537
9.300023, -0.023430, -0.593229, -0.114663
9.320024, 0.008251, -0.373962, -0.021097
9.340024, -0.040474, -0.093006, -0.030948
9.360024, -0.023151, 0.238339, 0.105945
9.380025, -0.114818, 0.389669, 0.046686
9.400025, -0.249390, 0.228609, -0.067898
9.420026, -0.267380, -0.070034, 0.001301
9.440026, -0.194236, -0.228640, 0.028530
9.460027, -0.086028, -0.231542, 0.067284
9.480027, -0.019640, -0.126455, 0.065290
9.500028, -0.016244, -0.008960, 0.005715
9.520028, -0.008586, 0.095423, -0.037718
9.540029, 0.008283, 0.179701, -0.065658
9.560029, 0.000537, 0.192282, -0.109057
9.580029, -0.031176, 0.129773, -0.098184
9.600030, -0.125050, -0.000907, -0.041530
9.620030, -0.216371, -0.077465, -0.045036
9.640031, -0.265008, -0.054584, -0.064713
9.660031, -0.275796, -0.011837, -0.074148
9.680032, -0.253597, 0.002126, -0.053706
9.700032, -0.224540, -0.027712, -0.018282
9.720033, -0.190902, -0.064876, -0.013209
9.740033, -0.163926, -0.063766, -0.018117
9.760034, -0.115359, -0.040156, -0.003507
9.780034, -0.066926, -0.009343, 0.019014
9.800035, -0.049156, 0.000487, 0.034020
9.820035, -0.035701, 0.002662, 0.054305
9.840035, -0.046109, -0.003512, 0.058403
9.860036, -0.063405, -0.027467, 0.042053
9.880036, -0.065807, -0.049316, 0.030424
9.900037, -0.059610, -0.049461, 0.039380
9.920037, -0.043597, -0.040269, 0.052701
9.940038, -0.051645, -0.026989, 0.053398
9.960038, -0.045006, -0.025149, 0.047991
9.980039, -0.030347, -0.035193, 0.012753
10.000039, -0.030763, -0.039006, -0.021500
10.020040, -0.021831, -0.014633, -0.014737
10.040040, -0.007271, 0.022312, 0.022678
10.060040, 0.007760, 0.021463, 0.037021
10.080041, 0.003513, 0.007561, 0.039640
10.100041, -0.012583, -0.001912, 0.054252
10.120042, -0.006820, -0.007597, 0.078810
10.140042, -0.015782, -0.014781, 0.101441
10.160043, -0.025625, -0.026598, 0.121804
10.180043, -0.037379, -0.035237, 0.122600
10.200044, -0.053301, -0.051125, 0.098295
10.220044, -0.058204, -0.061019, 0.060602
10.240045, -0.056427, -0.055715, 0.034635
10.260045, -0.032587, -0.038850, 0.028945
10.280046, -0.018171, -0.015115, 0.022604
10.300046, -0.012887, 0.003062, 0.014340
10.320046, 0.008409, 0.014406, 0.010834
10.340047, 0.020498, 0.028542, 0.010514
10.360047, 0.020923, 0.033543, 0.004278
10.380048, 0.017482, 0.033119, -0.009459
10.400048, 0.010077, 0.028453, -0.024570
10.420049, 0.023856, 0.027477, -0.031106
10.440049, 0.027440, 0.039101, -0.027420
10.460050, 0.018031, 0.039362, -0.029828
10.480050, 0.020748, 0.039601, -0.019602
10.500051, 0.020479, 0.037948, -0.005669
10.520051, 0.018391, 0.019429, 0.003001
10.540051, 0.006652, 0.001998, 0.006544
10.560052, -0.012511, -0.012572, 0.011824
10.580052, -0.011353, -0.022905, 0.014911
10.600053, -0.013489, -0.024353, 0.015329
10.620053, -0.020730, -0.024601, 0.017863
10.640054, -0.014424, -0.021449, 0.029288
10.660054, -0.013859, -0.015753, 0.039049
10.680055, -0.015939, -0.020169, 0.039673
10.700055, -0.016346, -0.024973, 0.036111
10.720056, -0.026471, -0.029471, 0.024257
10.740056, -0.021817, -0.027875, 0.023106
10.760056, -0.014241, -0.023231, 0.013442
10.780057, -0.017737, -0.025460, -0.003967
10.800057, -0.014233, -0.022637, -0.018910
10.820058, -0.002529, -0.002695, -0.018163
10.840058, 0.012190, 0.015719, -0.014342
10.860059, 0.020929, 0.026123, -0.016114
10.880059, 0.016465, 0.028608, -0.021531
10.900060, 0.015284, 0.018759, -0.030002
10.920060, 0.020205, 0.015285, -0.031835
10.940061, 0.009210, 0.013181, -0.030247
10.960061, 0.000141, 0.004788, -0.028338
10.980062, 0.006891, 0.009419, -0.013141
11.000062, 0.006965, 0.007316, -0.004360
11.020062, 0.003519, -0.000540, -0.003681
11.040063, -0.004942, 0.001798, -0.000775
11.060063, -0.008902, -0.004110, 0.002163
11.080064, -0.000584, -0.007648, 0.000060
11.100064, -0.004365, -0.008818, -0.007971
11.120065, -0.006911, -0.010725, -0.010247
11.140065, 0.000273, -0.001625, 0.000603
11.160066, 0.000225, 0.002810, 0.006013
11.180066, -0.009588, -0.008831, 0.021522
11.200067, -0.001351, -0.009225, -0.008864
11.220067, 0.001330, -0.005846, -0.002992
11.240067, -0.019771, -0.004126, 0.013222
11.260068, -0.019364, -0.012611, 0.005930
11.280068, -0.008090, -0.021014, -0.005962
11.300069, -0.010510, -0.017752, -0.012360
11.320069, -0.012343, -0.008046, -0.008595
11.340070, 0.000024, 0.010660, 0.003890
11.360070, 0.014474, 0.024800, 0.013795
11.380071, 0.019776, 0.022162, 0.023126
11.400071, -0.003043, 0.005578, 0.021759
11.420072, -0.018320, -0.015459, 0.009774
11.440072, -0.017370, -0.025997, 0.009513
11.460073, -0.021816, -0.032064, 0.013301
11.480073, -0.027735, -0.035469, 0.009247
11.500073, -0.030964, -0.037192, -0.002697
11.520074, -0.025354, -0.036311, 0.001684
11.540074, -0.015797, -0.028989, 0.009075
11.560075, -0.017771, -0.021865, 0.004036
11.580075, -0.021464, -0.021431, -0.002700
11.600076, -0.011101, -0.018906, -0.001703
11.620076, -0.002391, -0.005438, -0.000125
