t, adc1, adc2, adc3
3.919997, 3072.000000, 2050.000000, 1024.000000
3.939997, 3074.000000, 2047.000000, 1025.000000
3.959997, 3074.000000, 2048.000000, 1019.000000
3.979997, 3075.000000, 2047.000000, 1025.000000
3.999997, 3071.000000, 2051.000000, 1019.000000
4.019997, 3073.000000, 2047.000000, 1023.000000
4.039997, 3073.000000, 2047.000000, 1023.000000
4.059997, 3071.000000, 2048.000000, 1026.000000
4.079997, 3075.000000, 2047.000000, 1024.000000
4.099997, 3072.000000, 2047.000000, 1015.000000
4.119997, 3072.000000, 2049.000000, 1022.000000
4.139997, 3072.000000, 2051.000000, 1021.000000
4.159997, 3078.000000, 2048.000000, 1028.000000
4.179997, 3072.000000, 2052.000000, 1022.000000
4.199997, 3072.000000, 2052.000000, 1018.000000
4.219997, 3072.000000, 2055.000000, 1022.000000
4.239997, 3077.000000, 2048.000000, 1028.000000
4.259997, 3072.000000, 2047.000000, 1022.000000
4.279997, 3075.000000, 2049.000000, 1021.000000
4.299997, 3074.000000, 2047.000000, 1032.000000
4.319997, 3072.000000, 2050.000000, 1025.000000
4.339997, 3072.000000, 2055.000000, 1023.000000
4.359997, 3074.000000, 2048.000000, 1022.000000
4.379997, 3073.000000, 2044.000000, 1030.000000
4.399997, 3078.000000, 2048.000000, 1026.000000
4.419997, 3071.000000, 2050.000000, 1020.000000
4.439997, 3072.000000, 2048.000000, 1027.000000
4.459997, 3072.000000, 2046.000000, 1023.000000
4.479997, 3072.000000, 2049.000000, 1023.000000
4.499997, 3071.000000, 2050.000000, 1021.000000
4.519997, 3076.000000, 2048.000000, 1028.000000
4.539997, 3071.000000, 2054.000000, 1022.000000
4.559997, 3076.000000, 2048.000000, 1023.000000
4.579997, 3072.000000, 2047.000000, 1025.000000
4.599997, 3071.000000, 2052.000000, 1020.000000
4.619997, 3075.000000, 2049.000000, 1022.000000
4.639997, 3072.000000, 2049.000000, 1023.000000
4.659997, 3074.000000, 2043.000000, 1033.000000
4.679996, 3076.000000, 2048.000000, 1021.000000
4.699996, 3071.000000, 2052.000000, 1022.000000
4.719996, 3073.000000, 2047.000000, 1024.000000
4.739996, 3072.000000, 2051.000000, 1032.000000
4.759996, 3071.000000, 2049.000000, 1024.000000
4.779996, 3073.000000, 2046.000000, 1027.000000
4.799996, 3072.000000, 2050.000000, 1023.000000
4.819996, 3078.000000, 2048.000000, 1025.000000
4.839996, 3072.000000, 2058.000000, 1023.000000
4.859996, 3077.000000, 2048.000000, 1025.000000
4.879996, 3072.000000, 2049.000000, 1021.000000
4.899996, 3072.000000, 2048.000000, 1023.000000
4.919996, 3082.000000, 2048.000000, 1015.000000
4.939996, 3071.000000, 2048.000000, 1023.000000
4.959996, 3076.000000, 2048.000000, 1026.000000
4.979996, 3072.000000, 2048.000000, 1022.000000
4.999996, 3075.000000, 2048.000000, 1023.000000
5.019996, 3073.000000, 2047.000000, 1023.000000
5.039996, 3071.000000, 2051.000000, 1022.000000
5.059996, 3072.000000, 2040.000000, 1028.000000
5.079996, 3071.000000, 2050.000000, 1021.000000
5.099996, 3072.000000, 2044.000000, 1028.000000
5.119996, 3071.000000, 2050.000000, 1020.000000
5.139996, 3072.000000, 2044.000000, 1027.000000
5.159996, 3071.000000, 2054.000000, 1023.000000
5.179996, 3080.000000, 2050.000000, 1017.000000
5.199996, 3074.000000, 2048.000000, 1024.000000
5.219996, 3072.000000, 2048.000000, 1025.000000
5.239996, 3076.000000, 2049.000000, 1022.000000
5.259996, 3072.000000, 2050.000000, 1021.000000
5.279996, 3079.000000, 2048.000000, 1026.000000
