t_g, g1, g2, g3
7.159994, -3.832835, 5.786765, 6.181641
7.179994, -3.812504, 5.623850, 6.178483
7.199994, -3.806762, 5.818927, 6.263399
7.219994, -3.907395, 5.814049, 6.247196
7.239994, -3.735277, 5.893002, 6.219511
7.259994, -3.665416, 5.713555, 6.162605
7.279994, -3.788617, 5.789333, 6.251213
7.299994, -3.795804, 5.876597, 6.168446
7.319994, -3.826052, 6.074564, 6.179264
7.339994, -3.730446, 5.803021, 6.270720
7.359994, -3.754826, 6.043323, 6.229306
7.379994, -3.663274, 5.881471, 6.134627
7.399994, -3.823901, 5.806764, 6.188877
7.419994, -3.808303, 5.639550, 6.309645
7.439994, -3.837374, 5.891628, 6.105865
7.459994, -3.723913, 5.633308, 5.989254
7.479994, -3.795437, 5.770801, 6.123263
7.499994, -3.776745, 5.896240, 6.071083
7.519994, -3.758660, 5.741438, 6.228600
7.539994, -3.890865, 5.824131, 6.116136
7.559994, -3.835392, 5.908118, 6.016533
7.579994, -3.796586, 5.870847, 6.272838
7.599994, -3.733328, 5.711416, 6.060691
7.619994, -3.689501, 5.716251, 6.103878
7.639994, -3.795413, 5.621708, 6.091892
7.659994, -3.751605, 5.993004, 6.172151
7.679994, -3.951623, 5.852684, 6.172433
7.699994, -3.717720, 5.791511, 6.139562
7.719994, -3.848456, 5.921613, 6.229433
7.739994, -3.849638, 5.670826, 6.191868
7.759994, -3.860008, 5.800247, 6.229079
7.779994, -3.784576, 5.855943, 6.248220
7.799994, -3.879025, 5.874100, 6.272409
7.819993, -3.819436, 5.811357, 6.019694
7.839993, -3.786187, 5.898329, 6.136502
7.859993, -3.724884, 5.909912, 6.113262
7.879993, -3.710002, 6.029932, 6.112536
7.899993, -3.719270, 5.775658, 6.265624
7.919993, -3.626691, 5.839163, 6.195114
7.939993, -3.922654, 5.725113, 6.222183
7.959993, -3.682456, 5.806069, 6.161354
7.979993, -3.680647, 5.835234, 6.107447
7.999993, -3.909985, 5.843427, 6.197201
8.019994, -3.927901, 5.654186, 6.208198
8.039994, -3.813055, 5.854627, 6.164900
8.059995, -3.791744, 5.723547, 6.081398
8.079995, -3.858704, 5.969971, 6.243525
8.099996, -3.754440, 5.807864, 6.280613
8.119996, -3.627378, 5.767193, 6.220254
8.139997, -3.732159, 5.780715, 6.087948
8.159997, -3.819798, 5.726076, 6.156391
8.179997, -3.739822, 5.743824, 6.250463
