t_tm, tm1, tm2, tm3
8.980016, 1.330824, -12.624985, 7.987572
9.000016, 1.257890, -12.660723, 8.048170
9.020017, 1.524591, -12.868102, 8.040967
9.040017, 1.249150, -12.615767, 8.033239
9.060018, 1.063491, -12.534731, 8.081321
9.080018, 1.352432, -12.588205, 7.939877
9.100019, 1.300440, -12.878867, 8.169988
9.120019, 1.135442, -12.919822, 8.303057
9.140019, 0.925342, -12.421176, 8.082250
9.160020, 1.171046, -12.742213, 8.155746
9.180020, 1.293299, -12.816361, 8.112349
9.200021, 0.865102, -12.551856, 8.213120
9.220021, 1.411066, -13.016971, 8.200375
9.240022, 1.549358, -12.925347, 8.078989
9.260022, 1.408950, -12.834097, 8.090361
9.280023, 1.446335, -12.715588, 7.980376
9.300023, 1.014532, -12.790903, 8.284961
9.320024, 1.295589, -12.714595, 8.082915
9.340024, 1.414346, -12.428555, 7.804581
9.360024, 1.184339, -12.543007, 8.016112
9.380025, 1.518851, -12.638198, 7.881125
9.400025, 1.310468, -12.871187, 8.174789
9.420026, 0.963901, -12.542043, 8.138192
9.440026, 1.102974, -12.480845, 8.018145
9.460027, 1.176719, -13.003834, 8.315055
9.480027, 1.349292, -12.744158, 8.047993
9.500028, 1.198675, -12.502551, 7.977498
9.520028, 1.005182, -12.598420, 8.150162
9.540029, 1.236198, -12.595702, 8.031573
9.560029, 1.093152, -12.361789, 7.959080
9.580029, 1.038065, -12.494686, 8.070442
9.600030, 1.114606, -12.423867, 7.973897
9.620030, 1.086317, -12.777135, 8.230795
9.640031, 0.987747, -12.381220, 8.022626
9.660031, 1.465334, -13.020508, 8.179365
9.680032, 1.063374, -12.630656, 8.138741
9.700032, 1.127105, -12.630363, 8.112528
9.720033, 1.367672, -12.791433, 8.080040
9.740033, 1.456071, -12.708523, 7.959813
9.760034, 1.194755, -12.345617, 7.882685
9.780034, 1.249481, -12.485868, 7.951067
9.800035, 1.083052, -12.518704, 8.054062
9.820035, 1.125951, -12.426754, 7.986650
9.840035, 1.084427, -12.468259, 8.027784
9.860036, 1.179140, -12.635471, 8.085785
9.880036, 1.274432, -12.719962, 8.092773
9.900037, 1.096688, -12.505852, 8.049459
9.920037, 0.983544, -12.574361, 8.162337
9.940038, 1.083603, -12.458890, 8.035663
9.960038, 1.094425, -12.546952, 8.079809
9.980039, 0.864277, -12.593702, 8.236146
10.000039, 1.102260, -12.516687, 8.052723
10.020040, 1.305552, -12.689105, 8.032920
10.040040, 1.094670, -12.581244, 8.106266
10.060040, 1.099245, -12.606668, 8.108966
10.080041, 0.862773, -12.216029, 8.001822
10.100041, 1.053537, -12.552278, 8.108160
10.120042, 1.420819, -12.744402, 8.015982
10.140042, 1.056207, -12.257353, 7.903226
10.160043, 1.160094, -12.506520, 8.004947
10.180043, 1.383272, -12.710518, 8.019917
10.200044, 1.283686, -12.502347, 7.940577
10.220044, 1.247991, -12.585249, 8.013699
10.240045, 1.345083, -12.605164, 7.962789
10.260045, 1.222659, -12.737715, 8.123026
10.280046, 1.238363, -12.747454, 8.120651
10.300046, 1.463468, -12.703094, 7.970644
10.320046, 1.198529, -12.492473, 7.977235
10.340047, 1.412984, -12.727489, 8.019133
10.360047, 1.123444, -12.609234, 8.088298
10.380048, 1.460350, -12.991995, 8.152980
10.400048, 1.496850, -12.927728, 8.117660
10.420049, 1.302812, -12.673149, 8.044778
10.440049, 1.350335, -12.597774, 7.963302
10.460050, 1.288472, -12.946821, 8.223918
10.480050, 1.087427, -12.373896, 7.935284
10.500051, 1.161239, -12.531569, 8.011629
10.520051, 1.466511, -12.564294, 7.869158
10.540051, 1.577823, -13.125448, 8.173848
10.560052, 1.492144, -12.742738, 7.969405
10.580052, 1.142005, -12.528653, 8.022151
10.600053, 1.255502, -12.590581, 8.008212
10.620053, 1.113640, -12.428728, 7.972961
10.640054, 1.260250, -12.764726, 8.126911
10.660054, 1.310681, -12.440073, 7.889334
10.680055, 1.436524, -12.852512, 8.080616
10.700055, 1.388682, -12.779212, 8.051862
10.720056, 1.179484, -12.868865, 8.237888
10.740056, 1.106189, -12.453706, 7.997177
10.760056, 1.063363, -12.566240, 8.107288
10.780057, 1.454331, -12.790369, 8.029465
10.800057, 1.164590, -12.597552, 8.067350
10.820058, 1.179158, -12.485561, 7.975741
10.840058, 1.128460, -12.445731, 7.988653
10.860059, 1.152806, -12.617763, 8.084394
10.880059, 1.302841, -12.713428, 8.049637
10.900060, 1.629410, -12.946604, 8.025639
10.920060, 1.340641, -12.871780, 8.146976
10.940061, 1.281367, -12.527752, 7.956316
10.960061, 1.143361, -12.680681, 8.128078
10.980062, 1.364423, -12.701197, 8.014692
11.000062, 1.257738, -12.733685, 8.099882
11.020062, 1.365121, -12.958549, 8.191057
11.040063, 1.243389, -12.723025, 8.106977
11.060063, 1.338575, -12.524145, 7.915479
11.080064, 1.374986, -12.456385, 7.852206
11.100064, 0.970957, -12.371737, 8.035946
11.120065, 1.317220, -12.742119, 8.077127
11.140065, 1.031097, -12.444263, 8.030892
11.160066, 1.018304, -12.623398, 8.166706
11.180066, 1.151852, -12.609134, 8.082034
11.200067, 1.015173, -12.863896, 8.332768
11.220067, 1.347158, -12.610552, 7.963535
11.240067, 1.308839, -12.755435, 8.096261
11.260068, 1.124053, -12.915554, 8.284278
11.280068, 0.943547, -12.408253, 8.062751
11.300069, 1.505667, -12.852764, 8.041908
11.320069, 1.256135, -12.718839, 8.088531
11.340070, 1.349480, -12.556438, 7.939545
11.360070, 1.251238, -12.478546, 7.942408
11.380071, 1.025064, -12.556794, 8.113992
11.400071, 1.211074, -12.684806, 8.105575
11.420072, 1.173773, -12.579844, 8.035522
11.440072, 1.208780, -12.618954, 8.058439
11.460073, 1.015268, -12.654398, 8.168126
