t, uk1, uk2, uk3)
24.280365, -0.238379, -0.192150, -0.302051
24.300365, -0.264345, -0.214809, -0.319828
24.320366, -0.291443, -0.247456, -0.335563
24.340366, -0.308110, -0.263768, -0.336651
24.360367, -0.327085, -0.285118, -0.331413
24.380367, -0.351032, -0.320805, -0.335386
24.400368, -0.354317, -0.340202, -0.321071
24.420368, -0.364526, -0.353185, -0.282676
24.440369, -0.378507, -0.349700, -0.217117
24.460369, -0.379173, -0.317453, -0.135623
24.480370, -0.357623, -0.297368, -0.071529
24.500370, -0.363394, -0.321115, -0.048648
24.520370, -0.397616, -0.368365, -0.083136
24.540371, -0.364148, -0.359044, -0.060432
24.560371, -0.326042, -0.332700, -0.038661
24.580372, -0.277017, -0.309397, -0.023702
24.600372, -0.210437, -0.266964, 0.003351
24.620373, -0.120243, -0.201027, 0.049247
24.640373, -0.000111, -0.115139, 0.107482
24.660374, 0.127345, -0.028208, 0.159348
24.680374, 0.213811, 0.037573, 0.191062
24.700375, 0.266586, 0.092102, 0.247189
24.720375, 0.293840, 0.127811, 0.269005
24.740376, 0.305425, 0.161013, 0.281700
24.760376, 0.315345, 0.200228, 0.290999
24.780376, 0.321604, 0.237158, 0.302628
24.800377, 0.322491, 0.265565, 0.305269
24.820377, 0.325221, 0.285140, 0.304049
24.840378, 0.338115, 0.313148, 0.307422
24.860378, 0.352097, 0.338027, 0.319029
24.880379, 0.361618, 0.354760, 0.331036
24.900379, 0.357091, 0.360575, 0.321249
24.920380, 0.355049, 0.372471, 0.311750
24.940380, 0.354050, 0.391069, 0.304382
24.960381, 0.346238, 0.398171, 0.278770
24.980381, 0.336739, 0.372759, 0.241796
25.000381, 0.338293, 0.343442, 0.231676
25.020382, 0.341666, 0.334165, 0.243994
25.040382, 0.347326, 0.347414, 0.232209
25.060383, 0.341511, 0.354561, 0.199807
25.080383, 0.315034, 0.323113, 0.161745
25.100384, 0.292308, 0.286161, 0.139529
25.120384, 0.272135, 0.256732, 0.109835
25.140385, 0.245725, 0.239067, 0.074325
25.160385, 0.215764, 0.221445, 0.036286
25.180386, 0.182207, 0.202470, -0.001443
25.200386, 0.144168, 0.176393, -0.047139
25.220387, 0.092946, 0.132561, -0.108747
25.240387, 0.035753, 0.071507, -0.179122
25.260387, -0.015269, 0.010165, -0.234406
25.280388, -0.068466, -0.047472, -0.281367
25.300388, -0.127767, -0.110301, -0.332989
25.320389, -0.189065, -0.168514, -0.374268
25.340389, -0.244571, -0.224641, -0.410510
25.360390, -0.298278, -0.279503, -0.447728
25.380390, -0.358089, -0.326708, -0.482239
25.400391, -0.414904, -0.372093, -0.504943
25.420391, -0.469855, -0.425335, -0.518259
25.440392, -0.512955, -0.472740, -0.514153
25.460392, -0.555166, -0.525560, -0.494556
25.480392, -0.593183, -0.589033, -0.478932
25.500393, -0.595891, -0.622301, -0.451146
25.520393, -0.599753, -0.641299, -0.409023
25.540394, -0.615066, -0.651818, -0.363416
25.560394, -0.681979, -0.699800, -0.390336
25.580395, -0.716512, -0.717067, -0.404962
25.600395, -0.712628, -0.710919, -0.384344
25.620396, -0.687328, -0.696205, -0.345817
25.640396, -0.637015, -0.659098, -0.294150
25.660397, -0.552792, -0.571057, -0.215364
25.680397, -0.458292, -0.469922, -0.137443
25.700397, -0.355582, -0.386896, -0.062430
25.720398, -0.235405, -0.302628, 0.016312
25.740398, -0.113408, -0.185869, 0.108947
25.760399, -0.006369, -0.046628, 0.209749
25.780399, 0.108880, 0.053131, 0.282854
25.800400, 0.230189, 0.124660, 0.327818
25.820400, 0.346660, 0.182651, 0.360464
25.840401, 0.432171, 0.234428, 0.391735
25.860401, 0.469988, 0.308576, 0.384988
25.880402, 0.474050, 0.384189, 0.384744
25.900402, 0.470809, 0.434989, 0.384655
25.920403, 0.481462, 0.476447, 0.392445
25.940403, 0.499106, 0.484303, 0.383767
25.960403, 0.532684, 0.477201, 0.378285
25.980404, 0.559716, 0.446130, 0.367899
26.000404, 0.546844, 0.408601, 0.338182
26.020405, 0.525161, 0.413994, 0.330614
26.040405, 0.529844, 0.460667, 0.347903
26.060406, 0.524251, 0.511712, 0.351276
26.080406, 0.516661, 0.555632, 0.350366
26.100407, 0.512444, 0.573343, 0.349634
26.120407, 0.507162, 0.554034, 0.344751
26.140408, 0.495954, 0.519191, 0.331413
26.160408, 0.462154, 0.474826, 0.298101
26.180408, 0.415881, 0.423870, 0.262281
26.200409, 0.367189, 0.372138, 0.228059
26.220409, 0.319850, 0.321470, 0.191129
26.240410, 0.265854, 0.262658, 0.143147
26.260410, 0.205732, 0.194280, 0.089839
26.280411, 0.151514, 0.129787, 0.037551
26.300411, 0.096386, 0.068489, -0.018864
26.320412, 0.042589, 0.016756, -0.060432
26.340412, -0.007879, -0.032735, -0.101268
26.360413, -0.060011, -0.082604, -0.146609
26.380413, -0.098694, -0.119822, -0.186113
26.400414, -0.134225, -0.150404, -0.218738
26.420414, -0.168869, -0.174906, -0.243661
26.440414, -0.204734, -0.200029, -0.269560
26.460415, -0.236670, -0.219603, -0.295482
26.480415, -0.266586, -0.237757, -0.319673
26.500416, -0.286205, -0.249276, -0.333122
26.520416, -0.301208, -0.267408, -0.345129
26.540417, -0.315900, -0.278593, -0.344463
26.560417, -0.331369, -0.292708, -0.342044
26.580418, -0.345883, -0.309042, -0.334032
26.600418, -0.358156, -0.326531, -0.319651
26.620419, -0.373070, -0.343242, -0.307311
26.640419, -0.378774, -0.348857, -0.286516
26.660419, -0.381703, -0.356114, -0.269982
26.680420, -0.382879, -0.353806, -0.256022
26.700420, -0.380416, -0.350943, -0.241685
26.720421, -0.394309, -0.370473, -0.236936
26.740421, -0.395907, -0.382103, -0.228791
26.760422, -0.377176, -0.367965, -0.212368
26.780422, -0.356048, -0.353784, -0.190530
26.800423, -0.314480, -0.325776, -0.158327
26.820423, -0.272712, -0.292908, -0.122707
26.840424, -0.236359, -0.272312, -0.096208
26.860424, -0.196389, -0.245591, -0.068355
26.880424, -0.149494, -0.214166, -0.036797
26.900425, -0.094943, -0.171155, 0.002264
26.920425, -0.034866, -0.115383, 0.047494
26.940426, 0.022748, -0.057680, 0.092235
26.960426, 0.070641, -0.008034, 0.128255
26.980427, 0.105973, 0.031914, 0.155131
27.000427, 0.135069, 0.059278, 0.172420
27.020428, 0.157750, 0.085111, 0.186091
27.040428, 0.172043, 0.108193, 0.186735
27.060429, 0.185669, 0.139063, 0.192039
27.080429, 0.209039, 0.176792, 0.212190
27.100430, 0.230522, 0.213100, 0.223620
27.120430, 0.240065, 0.233185, 0.221467
27.140430, 0.239355, 0.238001, 0.216429
27.160431, 0.239932, 0.241064, 0.208218
27.180431, 0.250119, 0.256289, 0.208906
27.200432, 0.277195, 0.286050, 0.228059
27.220432, 0.301319, 0.311395, 0.236071
27.240433, 0.314235, 0.328550, 0.235915
27.260433, 0.324955, 0.343575, 0.240598
27.280434, 0.331125, 0.355138, 0.242773
27.300434, 0.336939, 0.357690, 0.240420
27.320435, 0.338937, 0.356048, 0.237779
27.340435, 0.324622, 0.338892, 0.216274
27.360435, 0.301852, 0.306845, 0.189864
27.380436, 0.272956, 0.269627, 0.159836
27.400436, 0.248011, 0.241730, 0.135113
27.420437, 0.221290, 0.215409, 0.115649
27.440437, 0.192949, 0.189531, 0.095165
27.460438, 0.165740, 0.164453, 0.073416
27.480438, 0.133559, 0.132272, 0.050357
27.500439, 0.089750, 0.085489, 0.015757
27.520439, 0.044320, 0.033823, -0.022038
27.540440, -0.001886, -0.014337, -0.061187
27.560440, -0.046983, -0.054973, -0.102289
27.580441, -0.083380, -0.086288, -0.135579
27.600441, -0.115450, -0.110700, -0.166983
27.620441, -0.140018, -0.132139, -0.197388
27.640442, -0.158505, -0.147608, -0.218804
27.660442, -0.180343, -0.168625, -0.240953
27.680443, -0.198231, -0.183739, -0.261060
27.700443, -0.218848, -0.196122, -0.271025
27.720444, -0.234095, -0.207153, -0.275885
27.740444, -0.251739, -0.222888, -0.280746
27.760445, -0.269982, -0.235005, -0.283631
27.780445, -0.287337, -0.247833, -0.283675
27.800446, -0.301940, -0.259462, -0.282699
27.820446, -0.322980, -0.277084, -0.292464
27.840446, -0.335608, -0.295526, -0.292619
27.860447, -0.337316, -0.313925, -0.280035
27.880447, -0.337783, -0.334698, -0.258530
27.900448, -0.334897, -0.340845, -0.235294
27.920448, -0.334343, -0.331591, -0.218959
27.940449, -0.339159, -0.340712, -0.211214
27.960449, -0.339691, -0.352541, -0.199518
27.980450, -0.328816, -0.344818, -0.183028
28.000450, -0.305824, -0.326220, -0.156618
28.020451, -0.280235, -0.308976, -0.122596
28.040451, -0.251495, -0.286183, -0.085755
28.060452, -0.213877, -0.254957, -0.043566
28.080452, -0.179455, -0.218959, -0.004328
28.100452, -0.139285, -0.178190, 0.039216
28.120453, -0.090083, -0.126191, 0.082537
28.140453, -0.036419, -0.066491, 0.125636
28.160454, 0.026454, 0.001354, 0.176992
28.180454, 0.086421, 0.069310, 0.224086
28.200455, 0.136400, 0.134935, 0.264145
28.220455, 0.181408, 0.196877, 0.300964
28.240456, 0.228969, 0.255290, 0.331435
28.260456, 0.279037, 0.297413, 0.347059
28.280457, 0.335696, 0.327085, 0.374291
28.300457, 0.400945, 0.362240, 0.392312
28.320457, 0.453254, 0.400079, 0.379306
28.340458, 0.482217, 0.425269, 0.352830
28.360458, 0.487632, 0.453965, 0.325310
28.380459, 0.482106, 0.485013, 0.325088
28.400459, 0.500726, 0.515573, 0.325532
28.420460, 0.519879, 0.540141, 0.320605
28.440460, 0.552725, 0.561758, 0.325887
28.460461, 0.569725, 0.576272, 0.322580
28.480461, 0.538011, 0.550772, 0.283453
28.500462, 0.487432, 0.495977, 0.227171
28.520462, 0.430906, 0.434901, 0.172131
28.540462, 0.372138, 0.373492, 0.121975
28.560463, 0.316610, 0.311483, 0.074281
28.580463, 0.256200, 0.241463, 0.019375
28.600464, 0.184449, 0.164186, -0.037063
28.620464, 0.101668, 0.083780, -0.094455
28.640465, 0.013316, -0.001687, -0.153467
28.660465, -0.069421, -0.085400, -0.213722
28.680466, -0.145744, -0.162122, -0.270781
28.700466, -0.207952, -0.218094, -0.313126
28.720467, -0.261216, -0.254846, -0.339869
28.740467, -0.314457, -0.297302, -0.371938
28.760468, -0.366323, -0.345972, -0.394464
28.780468, -0.422339, -0.399081, -0.410044
28.800468, -0.472829, -0.442424, -0.426467
28.820469, -0.510003, -0.476313, -0.431039
28.840469, -0.533350, -0.503145, -0.423893
28.860470, -0.544447, -0.515174, -0.413018
28.880470, -0.562202, -0.528490, -0.409778
28.900471, -0.585638, -0.545268, -0.412463
28.920471, -0.592961, -0.566729, -0.407470
28.940472, -0.619682, -0.623056, -0.419964
28.960472, -0.661361, -0.652040, -0.448394
28.980473, -0.660984, -0.633176, -0.443245
29.000473, -0.605945, -0.616819, -0.394265
29.020473, -0.525272, -0.574142, -0.322758
29.040474, -0.428376, -0.489474, -0.210282
29.060474, -0.363882, -0.439672, -0.130386
29.080475, -0.290910, -0.374335, -0.049336
29.100475, -0.216918, -0.309153, 0.025034
29.120476, -0.160103, -0.259662, 0.072528
29.140476, -0.111122, -0.221157, 0.102245
29.160477, -0.021306, -0.144745, 0.170511
29.180477, 0.090904, -0.042611, 0.257665
29.200478, 0.217939, 0.063540, 0.341800
29.220478, 0.347548, 0.157573, 0.394708
29.240479, 0.421340, 0.216074, 0.385210
29.260479, 0.439406, 0.244393, 0.346860
29.280479, 0.440449, 0.303228, 0.326220
29.300480, 0.431549, 0.380926, 0.350943
29.320480, 0.457338, 0.484702, 0.406671
29.340481, 0.529489, 0.622767, 0.489607
29.360481, 0.580134, 0.713161, 0.547221
29.380482, 0.588523, 0.703839, 0.535436
29.400482, 0.577160, 0.666732, 0.511800
29.420483, 0.567106, 0.635817, 0.487521
29.440483, 0.559627, 0.590054, 0.456561
29.460484, 0.519169, 0.522298, 0.400856
29.480484, 0.481240, 0.472518, 0.350233
29.500484, 0.475692, 0.458714, 0.327041
29.520485, 0.456583, 0.412929, 0.295682
29.540485, 0.464817, 0.406959, 0.317320
29.560486, 0.484569, 0.451634, 0.306623
29.580486, 0.445065, 0.451590, 0.239777
29.600487, 0.413329, 0.428487, 0.195213
29.620487, 0.401522, 0.404407, 0.162144
29.640488, 0.374668, 0.353562, 0.120199
29.660488, 0.344108, 0.292064, 0.078010
29.680489, 0.311839, 0.243017, 0.041302
29.700489, 0.253870, 0.180210, -0.018199
29.720490, 0.178257, 0.122396, -0.076545
29.740490, 0.096474, 0.061742, -0.136977
29.760490, 0.005548, -0.007723, -0.202536
29.780491, -0.085866, -0.083957, -0.263035
29.800491, -0.166472, -0.151958, -0.307666
29.820492, -0.239843, -0.217251, -0.349012
29.840492, -0.314701, -0.282366, -0.398703
29.860493, -0.380349, -0.343619, -0.443978
29.880493, -0.434679, -0.394930, -0.481595
29.900494, -0.472785, -0.432126, -0.506052
29.920494, -0.511712, -0.471697, -0.511911
29.940495, -0.542583, -0.494734, -0.507739
29.960495, -0.560359, -0.506851, -0.495000
29.980495, -0.580800, -0.517948, -0.478866
30.000496, -0.584262, -0.518547, -0.460134
30.020496, -0.598288, -0.540119, -0.450858
30.040497, -0.609762, -0.558118, -0.442579
30.060497, -0.617552, -0.593627, -0.442935
30.080498, -0.608608, -0.625408, -0.444488
30.100498, -0.569126, -0.619749, -0.396595
30.120499, -0.527713, -0.591075, -0.334476
30.140499, -0.532196, -0.588878, -0.314302
30.160500, -0.530354, -0.579646, -0.297346
30.180500, -0.512067, -0.552015, -0.274110
30.200500, -0.470943, -0.511800, -0.240398
30.220501, -0.403120, -0.445198, -0.189243
30.240501, -0.320561, -0.370207, -0.136955
30.260502, -0.213522, -0.288491, -0.052221
30.280502, -0.110279, -0.211480, 0.044853
30.300503, -0.006525, -0.145788, 0.087198
30.320503, 0.074547, -0.097051, 0.081849
30.340504, 0.123306, -0.050889, 0.085267
30.360504, 0.169135, 0.013405, 0.113985
30.380505, 0.204423, 0.081383, 0.138398
30.400505, 0.230811, 0.144701, 0.158150
30.420506, 0.244326, 0.192549, 0.170001
30.440506, 0.267585, 0.246546, 0.196056
30.460506, 0.293795, 0.295682, 0.226084
30.480507, 0.308199, 0.319406, 0.243816
30.500507, 0.313969, 0.330037, 0.250208
30.520508, 0.330836, 0.350832, 0.267119
30.540508, 0.346349, 0.366190, 0.285695
30.560509, 0.358356, 0.372781, 0.296392
30.580509, 0.356691, 0.371849, 0.294195
30.600510, 0.354516, 0.362573, 0.294905
30.620510, 0.344973, 0.355870, 0.294949
30.640511, 0.333277, 0.346016, 0.291265
30.660511, 0.316788, 0.328373, 0.284918
30.680511, 0.297635, 0.306002, 0.273511
30.700512, 0.277750, 0.281656, 0.259573
30.720512, 0.257376, 0.256555, 0.244460
30.740513, 0.234273, 0.230500, 0.225617
30.760513, 0.218094, 0.207064, 0.208706
30.780514, 0.199429, 0.179233, 0.183983
30.800514, 0.183228, 0.157750, 0.165252
30.820515, 0.170001, 0.143502, 0.148718
30.840515, 0.159925, 0.136933, 0.134070
30.860516, 0.146498, 0.130120, 0.113563
30.880516, 0.129232, 0.120266, 0.091592
30.900517, 0.116981, 0.115228, 0.069776
30.920517, 0.105840, 0.110478, 0.048204
30.940517, 0.091747, 0.096008, 0.021616
30.960518, 0.069976, 0.073859, -0.012961
30.980518, 0.049092, 0.051533, -0.043765
31.000519, 0.028785, 0.032979, -0.070064
31.020519, 0.003085, 0.014159, -0.101002
31.040520, -0.025589, -0.011097, -0.137332
31.060520, -0.061831, -0.047338, -0.179500
31.080521, -0.089239, -0.075258, -0.212057
31.100521, -0.107926, -0.097451, -0.234495
31.120522, -0.130408, -0.119112, -0.262525
31.140522, -0.155131, -0.136023, -0.285340
31.160522, -0.176082, -0.150848, -0.297701
31.180523, -0.194169, -0.166583, -0.307178
31.200523, -0.219825, -0.184604, -0.316366
31.220524, -0.245503, -0.207730, -0.322070
31.240524, -0.261682, -0.228769, -0.306113
31.260525, -0.279836, -0.247633, -0.284186
31.280525, -0.306601, -0.289823, -0.268340
31.300526, -0.336118, -0.327041, -0.264101
31.320526, -0.350144, -0.335497, -0.263413
31.340527, -0.348125, -0.322380, -0.218094
31.360527, -0.340801, -0.335386, -0.165074
31.380527, -0.354827, -0.346837, -0.141815
31.400528, -0.377642, -0.358156, -0.154732
31.420528, -0.374557, -0.355471, -0.160169
31.440529, -0.362905, -0.344663, -0.153556
31.460529, -0.349656, -0.331391, -0.141704
31.480530, -0.322536, -0.305869, -0.118224
31.500530, -0.282765, -0.278216, -0.092724
31.520531, -0.228902, -0.241397, -0.054862
31.540531, -0.159171, -0.189021, -0.003595
31.560532, -0.091303, -0.134159, 0.048626
31.580532, -0.025278, -0.081827, 0.093922
31.600533, 0.040658, -0.027897, 0.135734
31.620533, 0.097273, 0.016112, 0.167116
31.640533, 0.147453, 0.063650, 0.201449
31.660534, 0.187822, 0.109458, 0.222777
31.680534, 0.220801, 0.155020, 0.241863
31.700535, 0.241752, 0.188555, 0.247433
31.720535, 0.257398, 0.215253, 0.253581
31.740536, 0.285406, 0.252982, 0.270293
31.760536, 0.310396, 0.290267, 0.282654
31.780537, 0.322514, 0.319162, 0.289002
31.800537, 0.326797, 0.330836, 0.283653
31.820538, 0.345173, 0.352275, 0.285340
31.840538, 0.368742, 0.379972, 0.286072
31.860538, 0.384344, 0.396195, 0.277062
31.880539, 0.398614, 0.417235, 0.277039
31.900539, 0.413617, 0.437497, 0.278926
31.920540, 0.428265, 0.453920, 0.282765
31.940540, 0.435233, 0.453654, 0.279192
31.960541, 0.431305, 0.439872, 0.264700
31.980541, 0.410577, 0.418189, 0.240531
32.000542, 0.375578, 0.385054, 0.208373
32.020542, 0.342310, 0.350477, 0.175660
32.040543, 0.297546, 0.301385, 0.133249
32.060543, 0.240842, 0.242995, 0.084024
32.080544, 0.184981, 0.186069, 0.034555
32.100544, 0.125059, 0.134181, -0.005038
32.120544, 0.058524, 0.069687, -0.053974
32.140545, -0.009166, 0.003640, -0.105396
32.160545, -0.070797, -0.060699, -0.152757
32.180546, -0.123550, -0.114562, -0.202159
32.200546, -0.165429, -0.153689, -0.242817
32.220547, -0.199230, -0.185581, -0.275131
32.240547, -0.230034, -0.216585, -0.300165
32.260548, -0.258974, -0.246568, -0.314768
32.280548, -0.292553, -0.270825, -0.327618
32.300549, -0.323379, -0.297812, -0.339425
32.320549, -0.340912, -0.314546, -0.341888
32.340549, -0.347792, -0.315434, -0.334476
32.360550, -0.357579, -0.329327, -0.322935
32.380550, -0.371805, -0.353606, -0.312171
32.400551, -0.399014, -0.373314, -0.312016
32.420551, -0.420697, -0.393244, -0.302451
32.440552, -0.457449, -0.433924, -0.319251
32.460552, -0.488009, -0.463996, -0.347614
32.480553, -0.467702, -0.458892, -0.324489
32.500553, -0.458159, -0.456228, -0.306956
32.520554, -0.441625, -0.441270, -0.276240
32.540554, -0.397039, -0.409134, -0.222022
32.560555, -0.353362, -0.392467, -0.178279
32.580555, -0.296969, -0.348058, -0.130186
32.600555, -0.263124, -0.334476, -0.093922
32.620556, -0.231565, -0.316277, -0.062652
32.640556, -0.158061, -0.261371, -0.008900
32.660557, -0.088463, -0.214166, 0.044653
32.680557, -0.029695, -0.165562, 0.094632
32.700558, 0.036375, -0.097784, 0.151802
32.720558, 0.107216, -0.017022, 0.207619
32.740559, 0.163210, 0.051355, 0.243816
32.760559, 0.206265, 0.105818, 0.269871
32.780560, 0.246058, 0.158372, 0.294794
32.800560, 0.286516, 0.221201, 0.325044
32.820560, 0.321093, 0.281034, 0.349612
32.840561, 0.352119, 0.334121, 0.369297
32.860561, 0.376665, 0.379417, 0.372071
32.880562, 0.396706, 0.412352, 0.366146
32.900562, 0.407758, 0.442291, 0.357646
32.920563, 0.406759, 0.454253, 0.351121
32.940563, 0.418256, 0.457405, 0.363150
32.960564, 0.426689, 0.448150, 0.359665
32.980564, 0.438673, 0.436543, 0.359399
33.000565, 0.448217, 0.433059, 0.367344
33.020565, 0.447240, 0.432149, 0.354272
33.040565, 0.449948, 0.435855, 0.343708
33.060566, 0.449016, 0.437764, 0.333743
33.080566, 0.437320, 0.435522, 0.314746
33.100567, 0.417013, 0.423538, 0.285628
33.120567, 0.395330, 0.407514, 0.261327
33.140568, 0.374157, 0.385409, 0.234584
33.160568, 0.349456, 0.352497, 0.194857
33.180569, 0.311084, 0.304692, 0.139197
33.200569, 0.263346, 0.252871, 0.080162
33.220570, 0.213145, 0.200761, 0.027165
33.240570, 0.175882, -0.007856, -0.002397
33.260571, 0.107971, -0.357357, 0.071707
33.280571, -0.059323, -0.533017, 0.221356
33.300571, -0.310551, -0.723103, 0.251184
33.320572, -0.414372, -0.976196, 0.272357
33.340572, -0.324467, -1.169433, 0.449127
33.360573, -0.252005, -1.251194, 0.778986
33.380573, -0.183938, -1.308319, 1.106604
33.400574, 0.003973, -1.346359, 1.453486
33.420574, 0.196034, -1.329780, 1.796972
33.440575, 0.333655, -1.323144, 2.045493
33.460575, 0.413062, -1.345626, 2.207504
33.480576, 0.439450, -1.386906, 2.294813
33.500576, 0.431749, -1.428496, 2.313744
33.520576, 0.424936, -1.460277, 2.282096
33.540577, 0.450414, -1.437706, 2.187352
33.560577, 0.439384, -1.408611, 2.053726
33.580578, 0.360486, -1.392632, 1.870831
33.600578, 0.226217, -1.372147, 1.613011
33.620579, 0.097074, -1.340588, 1.342453
33.640579, -0.004927, -1.285260, 1.128176
33.660580, -0.107482, -1.229622, 0.969249
33.680580, -0.208151, -1.181351, 0.829520
33.700581, -0.272379, -1.151235, 0.744120
33.720581, -0.282077, -1.096462, 0.727475
33.740582, -0.116138, -0.856064, 0.869490
33.760582, 0.153866, -0.508471, 1.059110
33.780582, 0.235249, -0.331613, 1.116147
33.800583, -0.099027, -0.557674, 0.337339
33.820583, 0.009366, -0.217206, 0.060122
33.840584, 0.019242, -0.034200, -0.022682
33.860584, -0.009432, 0.012362, -0.013338
33.880585, -0.015114, 0.053663, -0.018243
33.900585, -0.020817, 0.015247, 0.002752
33.920586, -0.024968, -0.059412, 0.027542
33.940586, -0.013494, -0.054640, 0.018509
33.960587, -0.004905, -0.030716, 0.011296
33.980587, -0.006614, -0.034466, 0.009343
34.000587, -0.002752, -0.019552, 0.009299
34.020588, -0.001909, -0.017999, 0.011208
34.040588, -0.004039, -0.014270, 0.004860
34.060589, -0.005615, -0.001798, 0.001043
34.080589, -0.006103, 0.006769, -0.014670
34.100590, -0.004905, 0.006303, -0.009943
34.120590, -0.007457, -0.003684, -0.010830
34.140591, -0.005748, -0.001221, -0.002330
34.160591, -0.008101, -0.006014, -0.007390
34.180592, -0.006702, -0.004416, -0.005282
34.200592, -0.006569, -0.005859, -0.005704
34.220592, -0.005926, -0.005104, -0.005571
34.240593, -0.006192, -0.004749, -0.003884
34.260593, -0.005681, -0.005460, -0.005371
34.280594, -0.005992, -0.003174, -0.004439
34.300594, -0.007435, -0.005260, -0.005282
34.320595, -0.006392, -0.005326, -0.004172
34.340595, -0.006392, -0.006503, -0.005016
34.360596, -0.005903, -0.006170, -0.003950
34.380596, -0.005681, -0.005238, -0.004860
34.400597, -0.006503, -0.004683, -0.005016
34.420597, -0.005215, -0.005792, -0.004927
34.440598, -0.005016, -0.005948, -0.004616
34.460598, -0.006591, -0.004994, -0.004106
34.480598, -0.007457, -0.005104, -0.004084
34.500599, -0.005637, -0.006236, -0.004594
34.520599, -0.006148, -0.004594, -0.004838
34.540600, -0.007279, -0.005726, -0.005282
34.560600, -0.005304, -0.006325, -0.004416
34.580601, -0.005371, -0.004838, -0.005082
34.600601, -0.007168, -0.005304, -0.004261
34.620602, -0.005193, -0.006259, -0.005970
34.640602, -0.006747, -0.003307, -0.005193
34.660603, -0.008456, -0.004394, -0.005038
34.680603, -0.005304, -0.006059, -0.004195
34.700603, -0.007213, -0.003862, -0.004461
34.720604, -0.006614, -0.006725, -0.004705
34.740604, -0.006014, -0.004905, -0.004283
34.760605, -0.006236, -0.005926, -0.005193
34.780605, -0.006347, -0.005171, -0.004838
34.800606, -0.005992, -0.005349, -0.004483
34.820606, -0.006680, -0.004971, -0.005193
34.840607, -0.006303, -0.005792, -0.004416
34.860607, -0.006014, -0.004883, -0.004816
34.880608, -0.006014, -0.005349, -0.004860
34.900608, -0.006680, -0.004994, -0.005171
34.920609, -0.006547, -0.004994, -0.004772
34.940609, -0.006081, -0.005349, -0.004816
34.960609, -0.007302, -0.006259, -0.005193
34.980610, -0.006636, -0.005837, -0.004838
35.000610, -0.006813, -0.005615, -0.004727
35.020611, -0.006214, -0.005304, -0.004883
35.040611, -0.006503, -0.005881, -0.004905
35.060612, -0.006303, -0.005726, -0.004794
35.080612, -0.006503, -0.005748, -0.004749
35.100613, -0.006680, -0.005349, -0.004794
35.120613, -0.006236, -0.005815, -0.004838
35.140614, -0.006547, -0.004350, -0.005349
35.160614, -0.006658, -0.005548, -0.005215
35.180614, -0.005593, -0.005526, -0.004838
35.200615, -0.006902, -0.005926, -0.004017
35.220615, -0.007546, -0.005859, -0.004550
35.240616, -0.005504, -0.004994, -0.003862
35.260616, -0.006236, -0.004816, -0.005038
35.280617, -0.006525, -0.006037, -0.004039
35.300617, -0.006503, -0.004638, -0.005415
35.320618, -0.006636, -0.005548, -0.004594
35.340618, -0.006503, -0.005460, -0.005460
35.360619, -0.005948, -0.004505, -0.004616
35.380619, -0.005859, -0.005304, -0.005060
35.400620, -0.006591, -0.005371, -0.004550
35.420620, -0.006392, -0.004172, -0.004705
35.440620, -0.007035, -0.004749, -0.004838
35.460621, -0.006081, -0.005548, -0.005082
35.480621, -0.006503, -0.005548, -0.004306
35.500622, -0.006836, -0.005770, -0.005304
35.520622, -0.006569, -0.005792, -0.005082
35.540623, -0.006680, -0.004616, -0.004883
35.560623, -0.006658, -0.006125, -0.004616
35.580624, -0.006836, -0.005482, -0.004483
35.600624, -0.006636, -0.005371, -0.005238
