t_g, g1, g2, g3
5.639996, -4.651524, 5.548982, 5.898625
5.659996, -4.071996, 5.797291, 5.834468
5.679996, -4.426178, 5.554291, 5.643363
5.699996, -4.111042, 5.546072, 5.839463
5.719995, -3.812422, 5.401840, 5.762107
5.739995, -4.063797, 5.337146, 5.737520
5.759995, -4.096523, 5.402802, 5.656177
5.779995, -3.756686, 5.601773, 5.820995
5.799995, -3.977086, 5.622346, 5.675490
5.819995, -3.801873, 5.989694, 5.779817
5.839995, -3.456356, 5.454775, 6.138525
5.859995, -3.673986, 5.251334, 5.716257
5.879995, -4.063726, 5.823204, 5.354280
5.899995, -4.255497, 5.570570, 5.381522
5.919995, -4.453343, 5.729911, 5.848655
5.939995, -4.661691, 5.613827, 5.631365
5.959995, -4.172751, 5.873508, 5.630131
5.979995, -4.033322, 5.989314, 5.660916
5.999995, -3.742609, 5.718404, 5.577590
6.019995, -3.599205, 5.727265, 5.875360
6.039995, -3.753158, 5.798424, 6.146254
6.059995, -3.908812, 5.587136, 5.550737
6.079995, -4.311596, 5.700788, 5.593924
6.099995, -3.843905, 5.657085, 5.827940
6.119995, -3.985972, 5.811696, 5.740241
6.139995, -3.707428, 5.584254, 5.870327
6.159995, -3.920105, 5.726827, 5.605948
6.179995, -4.167999, 5.940714, 6.020898
6.199995, -3.831275, 5.820850, 5.915501
6.219995, -4.144640, 5.631644, 6.117688
6.239995, -4.027086, 5.810391, 5.697647
6.259995, -3.959980, 5.494092, 5.374544
6.279995, -3.734211, 5.905647, 5.649460
6.299995, -3.966932, 5.532723, 5.742888
6.319995, -4.185311, 5.631950, 5.877113
6.339995, -3.954725, 5.689624, 5.653965
6.359995, -4.374878, 5.656180, 5.920674
6.379995, -4.218207, 5.664684, 5.531971
6.399995, -4.274778, 5.585532, 5.640263
6.419995, -4.367941, 5.306759, 5.746725
6.439995, -3.757316, 5.862226, 5.741277
6.459995, -3.632769, 5.732071, 5.471519
6.479995, -4.100456, 6.051943, 4.804079
6.499995, -4.176218, 5.508841, 5.185582
6.519995, -4.416957, 5.468286, 5.742078
6.539995, -4.043414, 5.717049, 5.553291
6.559995, -4.114697, 5.959787, 5.888688
6.579995, -4.160427, 5.214871, 5.787391
6.599995, -3.949973, 6.277822, 5.759574
6.619995, -4.049206, 5.348013, 5.483207
6.639995, -3.486614, 5.555872, 5.901836
6.659995, -4.110134, 5.633001, 5.220879
6.679995, -3.835245, 5.515726, 5.725797
6.699995, -4.549614, 5.295676, 5.506590
6.719995, -3.591476, 5.742996, 5.413606
6.739995, -3.749951, 5.755692, 5.788327
6.759995, -3.746871, 5.972185, 5.360790
6.779994, -3.488898, 5.974038, 6.027346
6.799994, -4.184557, 5.595427, 5.978744
6.819994, -4.060095, 5.741136, 5.927977
6.839994, -4.068864, 5.669591, 6.079521
6.859994, -3.867104, 5.867841, 5.738673
6.879994, -4.036289, 5.472886, 5.574966
6.899994, -4.034843, 5.887712, 5.635454
6.919994, -3.957494, 5.716468, 5.538310
6.939994, -3.518224, 5.316437, 5.657857
6.959994, -3.841993, 5.560784, 6.218445
6.979994, -4.044596, 5.717476, 5.868044
6.999994, -3.393540, 5.853834, 5.802877
7.019994, -4.162409, 5.483977, 5.847330
7.039994, -3.949591, 5.574987, 5.745918
7.059994, -4.354680, 5.939565, 6.149083
7.079994, -3.973449, 5.516634, 5.818350
7.099994, -4.087151, 5.708045, 5.702117
7.119994, -4.228300, 5.954188, 6.032321
