t, uk1, uk2, uk3)
9.800035, -0.003728, -0.013205, -0.004106
9.820035, 0.014625, 0.011785, 0.015225
9.840035, 0.030960, 0.037596, 0.033179
9.860036, 0.026543, 0.032935, 0.029939
9.880036, 0.003773, 0.012761, 0.008212
9.900037, -0.005659, 0.003973, -0.001598
9.920037, 0.010320, 0.019375, 0.007679
9.940038, 0.028407, 0.035975, 0.016734
9.960038, 0.027786, 0.035487, 0.008633
9.980039, 0.014870, 0.023636, -0.004550
10.000039, 0.007945, 0.022504, -0.002530
10.020040, 0.003728, 0.025212, 0.004128
10.040040, -0.003085, 0.020884, 0.001243
10.060040, -0.001265, 0.018287, 0.000755
10.080041, 0.008411, 0.024479, 0.007524
10.100041, 0.009454, 0.023148, 0.011740
10.120042, -0.004883, 0.003373, 0.003151
10.140042, -0.013560, -0.006880, 0.000000
10.160043, -0.001665, 0.009565, 0.011097
10.180043, 0.013449, 0.026832, 0.013982
10.200044, 0.014936, 0.023236, 0.001642
10.220044, 0.004971, 0.012539, -0.013715
10.240045, 0.004283, 0.009721, -0.023680
10.260045, 0.005504, 0.009721, -0.031026
10.280046, 0.002796, 0.011252, -0.032025
10.300046, -0.006636, 0.010719, -0.039948
10.320046, -0.020152, 0.003551, -0.051688
10.340047, -0.026721, -0.001221, -0.049225
10.360047, -0.024812, -0.004949, -0.041679
10.380048, -0.019108, -0.004749, -0.031759
10.400048, -0.030982, -0.019153, -0.020684
10.420049, -0.040747, -0.027830, -0.009432
10.440049, -0.036308, -0.021328, 0.007013
10.460050, -0.031093, -0.015890, 0.015158
10.480050, -0.029562, -0.018642, 0.012806
10.500051, -0.035243, -0.020773, 0.005482
10.520051, -0.027431, -0.015336, -0.001509
10.540051, -0.018265, -0.008589, -0.006547
10.560052, -0.009632, -0.006303, -0.017089
10.580052, -0.005837, -0.005704, -0.020884
10.600053, 0.000155, -0.004794, -0.020174
10.620053, 0.004838, -0.000510, -0.021350
10.640054, -0.005881, -0.001997, -0.022793
10.660054, -0.021594, -0.009721, -0.030294
10.680055, -0.027054, -0.014781, -0.026255
10.700055, -0.025389, -0.014603, -0.017422
10.720056, -0.017244, -0.014115, -0.012739
10.740056, -0.015202, -0.020018, -0.012628
10.760056, -0.015202, -0.021106, -0.008056
10.780057, -0.016290, -0.016756, -0.003351
10.800057, -0.012251, -0.007967, -0.004505
10.820058, -0.008323, -0.005615, -0.010209
10.840058, -0.012095, -0.008700, -0.015491
10.860059, -0.018842, -0.016334, -0.020329
10.880059, -0.018132, -0.022859, -0.020729
10.900060, -0.014470, -0.020618, -0.011674
10.920060, -0.003440, -0.010076, 0.000022
10.940061, -0.002042, -0.002885, 0.007457
10.960061, -0.013161, -0.015713, 0.000533
10.980062, -0.030671, -0.033778, -0.006947
11.000062, -0.028097, -0.032535, 0.008900
11.020062, -0.010586, -0.017821, 0.030161
11.040063, -0.003751, -0.009943, 0.037906
11.060063, -0.008367, -0.015091, 0.030294
11.080064, -0.013516, -0.017977, 0.020551
11.100064, -0.008500, -0.014581, 0.016024
11.120065, 0.002552, -0.008700, 0.015247
11.140065, 0.014958, -0.001087, 0.014736
11.160066, 0.014293, -0.004727, 0.002286
11.180066, 0.005926, -0.008855, -0.009765
11.200067, 0.001997, -0.008034, -0.007257
11.220067, 0.009099, 0.000644, 0.004394
11.240067, 0.012828, 0.003773, 0.011141
11.260068, 0.003129, -0.005526, 0.003529
11.280068, -0.007035, -0.014337, 0.001775
11.300069, -0.005193, -0.012628, 0.009343
11.320069, -0.000688, -0.007035, 0.018642
11.340070, 0.003129, -0.007745, 0.015313
11.360070, 0.003285, -0.007790, 0.015402
11.380071, -0.005948, -0.008922, 0.013272
11.400071, -0.010564, -0.009743, 0.013804
11.420072, -0.002486, -0.001243, 0.017044
11.440072, 0.010608, 0.010986, 0.022992
11.460073, 0.017555, 0.020129, 0.023747
11.480073, 0.011008, 0.012739, 0.010786
11.500073, 0.000399, 0.002352, -0.009210
11.520074, -0.000644, 0.000178, -0.018975
11.540074, 0.009588, 0.012273, -0.011851
11.560075, 0.017044, 0.021017, -0.001198
11.580075, 0.007279, 0.010364, -0.002708
11.600076, -0.007923, -0.006125, -0.005593
11.620076, -0.006791, -0.000133, 0.000666
11.640077, 0.002108, 0.012939, 0.013760
11.660077, 0.004616, 0.013094, 0.015624
11.680078, 0.005016, 0.008034, 0.012140
11.700078, 0.000333, 0.002486, 0.002530
11.720078, -0.003995, -0.000333, -0.011185
