t, phi2, phi3
32.820560, 0.001578, -0.003168
32.840561, 0.001512, -0.003323
32.860561, 0.001586, -0.003970
32.880562, 0.001332, -0.003965
32.900562, 0.001161, -0.004384
32.920563, 0.000991, -0.004574
32.940563, 0.000799, -0.004403
32.960564, 0.000784, -0.004508
32.980564, 0.000768, -0.004572
33.000565, 0.000761, -0.004342
33.020565, 0.001019, -0.004576
33.040565, 0.000597, -0.003393
33.060566, 0.000650, -0.002871
33.080566, 0.000814, -0.002801
33.100567, 0.000919, -0.002702
33.120567, 0.000790, -0.002207
33.140568, 0.000348, -0.001396
33.160568, 0.000198, -0.001227
33.180569, 0.000106, -0.001149
33.200569, -0.000035, -0.001187
33.220570, -0.000305, -0.000786
33.240570, -0.000392, -0.000748
33.260571, -0.000553, -0.000863
33.280571, -0.000804, -0.000818
33.300571, -0.001200, -0.000628
33.320572, -0.001216, -0.001193
33.340572, -0.001258, -0.001366
33.360573, -0.001531, -0.000825
33.380573, -0.001580, -0.000694
33.400574, -0.001481, -0.000985
33.420574, -0.001391, -0.001699
33.440575, -0.001330, -0.002586
33.460575, -0.001320, -0.003141
33.480576, -0.001157, -0.003570
33.500576, -0.000948, -0.003814
33.520576, -0.000704, -0.004062
33.540577, -0.000685, -0.003766
33.560577, -0.000332, -0.004011
33.580578, -0.000164, -0.004032
33.600578, -0.000148, -0.003814
33.620579, -0.000495, -0.003035
33.640579, -0.000729, -0.002390
33.660580, -0.000741, -0.002060
33.680580, -0.000698, -0.001719
33.700581, -0.000502, -0.001590
33.720581, -0.000523, -0.001407
33.740582, -0.000563, -0.001465
33.760582, -0.000488, -0.001810
33.780582, -0.000311, -0.002470
33.800583, 0.000062, -0.003848
33.820583, 0.000209, -0.004643
33.840584, 0.000342, -0.005347
33.860584, 0.000420, -0.006209
33.880585, 0.000357, -0.006763
33.900585, 0.000131, -0.006518
33.920586, -0.000234, -0.005723
33.940586, -0.000013, -0.005558
33.960587, 0.000356, -0.005784
33.980587, 0.000685, -0.005917
34.000587, 0.001024, -0.005945
34.020588, 0.001109, -0.005531
34.040588, 0.001540, -0.006070
34.060589, 0.001723, -0.006185
34.080589, 0.001881, -0.006436
34.100590, 0.001921, -0.006641
34.120590, 0.001977, -0.006653
34.140591, 0.001878, -0.006285
34.160591, 0.001804, -0.005987
34.180592, 0.001819, -0.005753
34.200592, 0.001796, -0.005506
34.220592, 0.001889, -0.005433
34.240593, 0.002069, -0.005909
34.260593, 0.002084, -0.006344
34.280594, 0.002252, -0.006963
34.300594, 0.002208, -0.007306
34.320595, 0.002069, -0.007104
34.340595, 0.001962, -0.006815
34.360596, 0.002124, -0.006913
34.380596, 0.002224, -0.006881
34.400597, 0.002422, -0.007114
34.420597, 0.002316, -0.006751
34.440598, 0.002232, -0.006388
34.460598, 0.001964, -0.005575
34.480598, 0.001930, -0.005461
34.500599, 0.001661, -0.005109
34.520599, 0.001780, -0.005389
34.540600, 0.001804, -0.005409
34.560600, 0.001916, -0.005554
34.580601, 0.001921, -0.005348
34.600601, 0.001866, -0.005140
34.620602, 0.001508, -0.004516
34.640602, 0.001413, -0.004503
34.660603, 0.001366, -0.004514
34.680603, 0.001260, -0.004283
34.700603, 0.001283, -0.004243
34.720604, 0.001088, -0.003858
34.740604, 0.001050, -0.004124
34.760605, 0.001028, -0.004599
34.780605, 0.001068, -0.004810
34.800606, 0.001019, -0.004818
34.820606, 0.000941, -0.004709
34.840607, 0.000758, -0.004624
34.860607, 0.000663, -0.004479
34.880608, 0.000546, -0.004326
34.900608, 0.000636, -0.004635
34.920609, 0.000561, -0.004802
34.940609, 0.000636, -0.005065
34.960609, 0.000458, -0.004888
34.980610, 0.000327, -0.005081
35.000610, 0.000397, -0.005412
35.020611, 0.000469, -0.005995
35.040611, 0.000562, -0.006380
35.060612, 0.000591, -0.006373
35.080612, 0.000560, -0.005941
35.100613, 0.000748, -0.005884
35.120613, 0.000957, -0.005850
35.140614, 0.001005, -0.005484
35.160614, 0.000651, -0.004402
35.180614, 0.000422, -0.003720
35.200615, 0.000192, -0.003206
35.220615, 0.000178, -0.003083
35.240616, 0.000508, -0.003855
35.260616, 0.000656, -0.004594
35.280617, 0.000521, -0.004790
35.300617, 0.000493, -0.005245
35.320618, 0.000165, -0.005157
35.340618, 0.000106, -0.005290
35.360619, 0.000063, -0.005111
35.380619, 0.000136, -0.004755
35.400620, -0.000000, -0.004398
35.420620, 0.000098, -0.004403
35.440620, 0.000043, -0.004392
35.460621, -0.000176, -0.003766
35.480621, -0.000038, -0.003930
35.500622, 0.000232, -0.004344
35.520622, 0.000289, -0.004830
35.540623, 0.000427, -0.005244
35.560623, 0.000236, -0.005045
35.580624, 0.000008, -0.004682
35.600624, 0.000051, -0.004846
35.620625, 0.000097, -0.004706
35.640625, 0.000002, -0.004623
35.660625, -0.000063, -0.004534
35.680626, -0.000231, -0.004152
35.700626, -0.000127, -0.004132
35.720627, -0.000469, -0.003512
35.740627, -0.000252, -0.003913
35.760628, -0.000260, -0.004050
35.780628, 0.000101, -0.004721
35.800629, 0.000143, -0.004823
35.820629, 0.000315, -0.005041
35.840630, 0.000088, -0.004823
35.860630, -0.000121, -0.004729
35.880630, 0.000007, -0.005554
35.900631, 0.000205, -0.006389
35.920631, 0.000557, -0.007036
35.940632, 0.000797, -0.006912
35.960632, 0.000903, -0.006781
35.980633, 0.000946, -0.006644
36.000633, 0.000816, -0.006546
36.020634, 0.001003, -0.006713
36.040634, 0.001225, -0.006778
36.060635, 0.001279, -0.006237
36.080635, 0.001154, -0.005456
36.100636, 0.001080, -0.004991
36.120636, 0.000985, -0.004665
36.140636, 0.000949, -0.004620
36.160637, 0.000799, -0.004251
36.180637, 0.000755, -0.004123
36.200638, 0.000612, -0.004077
36.220638, 0.000617, -0.004544
36.240639, 0.000594, -0.005025
36.260639, 0.000389, -0.005162
36.280640, 0.000144, -0.005066
36.300640, -0.000108, -0.004502
36.320641, -0.000163, -0.004112
36.340641, -0.000248, -0.003707
36.360641, -0.000291, -0.003378
36.380642, -0.000230, -0.003176
36.400642, -0.000220, -0.002759
36.420643, -0.000086, -0.002482
36.440643, -0.000196, -0.002225
36.460644, 0.000145, -0.003084
36.480644, 0.000382, -0.003940
36.500645, 0.000289, -0.003787
36.520645, 0.000122, -0.003275
36.540646, 0.000020, -0.003137
36.560646, -0.000005, -0.002920
36.580647, 0.000081, -0.003080
36.600647, -0.000059, -0.002329
36.620647, -0.000327, -0.001208
36.640648, -0.000171, -0.001041
36.660648, -0.000208, -0.000893
36.680649, -0.000117, -0.001103
36.700649, -0.000138, -0.000900
36.720650, -0.000465, -0.000570
36.740650, -0.000407, -0.001203
36.760651, -0.000635, -0.001415
36.780651, -0.000544, -0.002274
36.800652, -0.000458, -0.003211
36.820652, -0.000698, -0.003275
36.840652, -0.000797, -0.003338
36.860653, -0.000781, -0.003428
36.880653, -0.000750, -0.003396
36.900654, -0.000643, -0.003464
36.920654, -0.000612, -0.003076
36.940655, -0.000497, -0.002582
36.960655, -0.000361, -0.002104
36.980656, -0.000149, -0.001779
37.000656, -0.000055, -0.001598
37.020657, -0.000155, -0.001192
37.040657, -0.000184, -0.000933
37.060658, -0.000056, -0.001231
37.080658, 0.000030, -0.001590
37.100658, 0.000054, -0.001903
37.120659, 0.000209, -0.002482
37.140659, 0.000189, -0.002862
37.160660, 0.000221, -0.003437
37.180660, 0.000111, -0.003623
37.200661, 0.000034, -0.003909
37.220661, 0.000025, -0.004165
37.240662, 0.000093, -0.004343
37.260662, 0.000209, -0.004635
37.280663, 0.000079, -0.004213
37.300663, 0.000009, -0.003796
37.320663, -0.000057, -0.003460
37.340664, -0.000088, -0.003070
37.360664, -0.000101, -0.002754
37.380665, -0.000125, -0.002639
37.400665, 0.000029, -0.003046
37.420666, 0.000105, -0.003180
37.440666, 0.000309, -0.003769
37.460667, 0.000368, -0.003939
37.480667, 0.000220, -0.003669
37.500668, 0.000167, -0.003492
37.520668, 0.000387, -0.003809
37.540668, 0.000434, -0.003601
37.560669, 0.000270, -0.003028
37.580669, 0.000544, -0.003456
37.600670, 0.000474, -0.003126
37.620670, 0.000556, -0.003184
37.640671, 0.000497, -0.002946
37.660671, 0.000369, -0.002798
37.680672, 0.000371, -0.002500
37.700672, 0.000521, -0.002687
37.720673, 0.000678, -0.002905
37.740673, 0.000982, -0.003740
37.760674, 0.000862, -0.004352
37.780674, 0.000674, -0.004676
37.800674, 0.000686, -0.005079
37.820675, 0.000626, -0.005254
37.840675, 0.000795, -0.005877
37.860676, 0.001054, -0.006509
37.880676, 0.001257, -0.006743
37.900677, 0.001295, -0.006353
37.920677, 0.001278, -0.005793
37.940678, 0.001103, -0.005025
37.960678, 0.001205, -0.005103
37.980679, 0.001342, -0.005041
38.000679, 0.001632, -0.005086
38.020679, 0.001777, -0.005074
38.040680, 0.001804, -0.005176
38.060680, 0.001649, -0.004980
38.080681, 0.001311, -0.004616
38.100681, 0.001465, -0.005018
38.120682, 0.001497, -0.005012
38.140682, 0.001613, -0.005109
38.160683, 0.001425, -0.004793
38.180683, 0.001248, -0.004692
38.200684, 0.001082, -0.004565
38.220684, 0.001134, -0.004501
38.240685, 0.001142, -0.004511
38.260685, 0.001104, -0.004642
38.280685, 0.001147, -0.004758
38.300686, 0.001199, -0.005282
38.320686, 0.001386, -0.005935
38.340687, 0.001499, -0.006339
38.360687, 0.001371, -0.005997
38.380688, 0.001202, -0.005447
38.400688, 0.001038, -0.005135
38.420689, 0.000944, -0.005026
38.440689, 0.001021, -0.004914
38.460690, 0.000758, -0.004164
38.480690, 0.000876, -0.004176
38.500690, 0.001012, -0.004573
38.520691, 0.001465, -0.005554
38.540691, 0.001681, -0.006335
38.560692, 0.001811, -0.006883
38.580692, 0.001977, -0.007369
38.600693, 0.001804, -0.007095
38.620693, 0.001877, -0.007123
38.640694, 0.002003, -0.006969
38.660694, 0.002261, -0.007005
38.680695, 0.002375, -0.006719
38.700695, 0.002570, -0.006594
38.720695, 0.002636, -0.006354
38.740696, 0.002780, -0.006407
38.760696, 0.002680, -0.005931
38.780697, 0.002768, -0.005996
38.800697, 0.002648, -0.005755
38.820698, 0.002813, -0.006434
38.840698, 0.002656, -0.006984
38.860699, 0.002985, -0.008272
38.880699, 0.002615, -0.007610
38.900700, 0.002290, -0.007354
38.920700, 0.002685, -0.008327
38.940701, 0.002332, -0.008045
38.960701, 0.002381, -0.008403
38.980701, 0.002677, -0.008721
39.000702, 0.002732, -0.008682
39.020702, 0.002730, -0.008368
39.040703, 0.003034, -0.008824
39.060703, 0.003251, -0.008783
39.080704, 0.002714, -0.007552
39.100704, 0.002860, -0.007558
39.120705, 0.002423, -0.006821
39.140705, 0.002647, -0.007297
39.160706, 0.002397, -0.006921
39.180706, 0.002401, -0.006946
39.200706, 0.001923, -0.006417
39.220707, 0.002572, -0.007696
39.240707, 0.003772, -0.010627
39.260708, 0.003474, -0.010297
39.280708, 0.003459, -0.010198
39.300709, 0.003292, -0.009943
39.320709, 0.003186, -0.009651
39.340710, 0.002912, -0.008962
39.360710, 0.002793, -0.008474
39.380711, 0.002791, -0.007846
39.400711, 0.002793, -0.007333
39.420712, 0.002997, -0.007367
39.440712, 0.003032, -0.007408
39.460712, 0.003162, -0.007851
39.480713, 0.003097, -0.007989
39.500713, 0.002734, -0.007358
39.520714, 0.002718, -0.007377
39.540714, 0.002681, -0.007367
39.560715, 0.002629, -0.007613
39.580715, 0.002607, -0.007619
39.600716, 0.002947, -0.008454
39.620716, 0.002925, -0.008798
39.640717, 0.002823, -0.009145
39.660717, 0.002806, -0.009686
39.680717, 0.002779, -0.009847
39.700718, 0.002665, -0.009507
39.720718, 0.002638, -0.008985
39.740719, 0.002837, -0.008844
39.760719, 0.002873, -0.008519
39.780720, 0.002697, -0.007658
39.800720, 0.002305, -0.006467
39.820721, 0.002002, -0.005548
39.840721, 0.002327, -0.006054
39.860722, 0.002671, -0.006786
39.880722, 0.002609, -0.007040
39.900723, 0.002594, -0.007426
39.920723, 0.002421, -0.007588
39.940723, 0.002528, -0.007963
39.960724, 0.002308, -0.007771
39.980724, 0.002063, -0.007360
40.000725, 0.001759, -0.006900
40.020725, 0.001411, -0.006245
40.040726, 0.001187, -0.005662
40.060726, 0.001253, -0.005638
40.080727, 0.001125, -0.005293
40.100727, 0.001068, -0.005222
40.120728, 0.001024, -0.005024
40.140728, 0.000925, -0.005343
40.160728, 0.001286, -0.006501
40.180729, 0.001260, -0.006809
40.200729, 0.001512, -0.008058
40.220730, 0.001575, -0.008713
40.240730, 0.001113, -0.008116
40.260731, 0.001084, -0.007925
40.280731, 0.001076, -0.007582
40.300732, 0.001227, -0.007407
40.320732, 0.001331, -0.006920
40.340733, 0.001579, -0.006975
40.360733, 0.001615, -0.006911
40.380733, 0.001668, -0.007041
40.400734, 0.001520, -0.006950
40.420734, 0.001469, -0.006726
40.440735, 0.001488, -0.006489
40.460735, 0.001288, -0.006014
40.480736, 0.001387, -0.006514
40.500736, 0.001569, -0.007390
40.520737, 0.001483, -0.007787
40.540737, 0.001164, -0.007784
40.560738, 0.001468, -0.008939
40.580738, 0.001708, -0.009657
40.600739, 0.001743, -0.009711
40.620739, 0.001815, -0.009499
40.640739, 0.001870, -0.008926
40.660740, 0.001874, -0.008288
40.680740, 0.001503, -0.007045
40.700741, 0.001402, -0.006355
40.720741, 0.001340, -0.005817
40.740742, 0.001265, -0.005266
40.760742, 0.001294, -0.005026
40.780743, 0.001370, -0.005103
40.800743, 0.001656, -0.006352
40.820744, 0.001150, -0.007034
40.840744, 0.000656, -0.007287
40.860744, 0.000612, -0.008163
40.880745, 0.000210, -0.007965
40.900745, 0.000496, -0.008448
40.920746, 0.000453, -0.008094
40.940746, 0.000403, -0.007582
40.960747, 0.000430, -0.007065
40.980747, 0.000370, -0.006413
41.000748, 0.000469, -0.006619
41.020748, 0.000782, -0.007179
41.040749, 0.001318, -0.008325
41.060749, 0.001183, -0.007648
41.080750, 0.001241, -0.007275
41.100750, 0.001465, -0.007780
41.120750, 0.001565, -0.008155
41.140751, 0.001277, -0.007904
41.160751, 0.001408, -0.007702
41.180752, 0.001426, -0.007138
41.200752, 0.001891, -0.007485
41.220753, 0.002082, -0.007546
41.240753, 0.002004, -0.007317
