t_ur, ur1, ur2, ur3
8.019994, -0.023003, 2.193022, -0.303161
8.039994, -0.022799, -0.872695, 0.207834
8.059995, 0.487541, 0.148909, 0.208051
8.079995, -0.023860, 0.148469, -0.302460
8.099996, 0.998826, 0.148976, -0.814075
8.119996, -0.022700, 0.660385, -0.814160
8.139997, 0.487726, 0.149025, -2.857890
8.159997, 1.510459, 0.149031, 0.208251
8.179997, -0.023328, 0.149537, -0.814079
8.199998, -0.023264, 0.660009, -0.814240
8.219998, 0.487882, -0.872828, 1.740746
8.239999, -0.023304, 0.660547, -1.836308
8.259999, 0.487368, 0.149065, -0.303053
8.280000, -1.045525, 0.149446, -0.813435
8.300000, -0.023373, 0.659894, -1.836292
8.320001, -0.533858, -0.361784, -0.814811
8.340001, -0.533879, 0.149137, 0.207920
8.360002, 0.488230, 0.660436, 0.719309
8.380002, 0.487732, -0.872255, -0.303157
8.400002, -0.534476, -0.361659, 0.207870
8.420003, -0.533905, -0.872785, 1.229691
8.440003, -0.534199, 0.149323, 0.207784
8.460004, 0.998833, -0.361444, -0.813801
8.480004, -0.023225, -0.873541, -0.303969
8.500005, -0.534022, -0.362357, 0.719146
8.520005, -2.066475, -0.361955, 0.207766
8.540006, 0.488088, 0.148935, -1.324917
8.560006, 0.487722, 0.148999, -0.303368
8.580007, -0.022921, -0.361637, 0.718478
8.600007, 0.488347, 0.659896, 0.719080
8.620008, -0.533764, 1.171330, -0.303019
8.640008, -0.022775, 0.659690, 0.208127
8.660008, -0.533792, 1.170734, -0.814717
8.680009, 0.998664, 0.659917, 1.229830
8.700009, 0.487977, -0.873364, -0.303187
8.720010, -1.044680, -0.361664, -0.814670
8.740010, 0.488088, 0.659557, -1.325567
8.760011, -1.556386, 0.148715, 0.718498
8.780011, -0.022731, -0.361656, 0.718691
8.800012, -0.534113, -0.362754, -3.369196
8.820012, -0.022225, 7.302882, -1.835211
8.840013, 0.487886, -0.362102, 1.230173
8.860013, -1.045092, 0.660267, -0.302997
8.880013, -0.533907, 0.148697, 1.740634
8.900014, 0.488045, 0.659842, 0.718644
8.920014, 0.488091, -0.362688, -0.303502
8.940015, 0.487515, 1.171152, 0.718661
8.960015, -0.022920, 1.170927, -0.303414
8.980016, -0.023210, 0.149881, -0.303451
9.000016, 0.488713, -0.361463, 0.207703
9.020017, 0.488314, 0.149213, -0.303587
9.040017, -0.023243, 0.659992, 1.229823
9.060018, -0.022943, -1.383563, -1.836201
9.080018, 0.488070, -0.873410, -0.814077
9.100019, -0.022967, -0.361711, 0.718342
9.120019, 0.487721, 1.170529, -0.303393
9.140019, -0.023148, -0.361452, -0.814508
9.160020, -0.534133, 1.170766, 0.207705
9.180020, -0.023031, 0.659986, -0.814836
9.200021, -0.533635, 0.148849, 1.230093
9.220021, -0.533926, 0.149117, 1.230112
9.240022, -0.022805, -0.361836, -1.324762
9.260022, -0.534106, -0.361754, -0.813800
9.280023, -0.533881, 0.660428, -0.303309
9.300023, -2.067314, -0.872653, 0.718560
9.320024, 0.488067, -0.361912, -0.303227
9.340024, 0.488067, -0.361525, -0.303563
9.360024, -1.045149, 0.149464, -0.303432
