t_uk, uk1, uk2, uk3
3.819997, -0.002187, -0.000804, -0.002352
3.839997, -0.002113, -0.000661, -0.001960
3.859997, -0.001751, -0.000859, -0.001638
3.879997, -0.001773, -0.000753, -0.002492
3.899997, -0.001958, -0.000789, -0.001991
3.919997, -0.001992, -0.000680, -0.001685
3.939997, -0.001676, -0.000863, -0.001701
3.959997, -0.001636, -0.001090, -0.001844
3.979997, -0.001701, -0.001051, -0.001959
3.999997, -0.002135, -0.000981, -0.001639
4.019997, -0.001655, -0.000807, -0.001618
4.039997, -0.002018, -0.001359, -0.001985
4.059997, -0.001795, -0.001049, -0.002143
4.079997, -0.002344, -0.001147, -0.001366
4.099997, -0.002480, -0.000964, -0.001626
4.119997, -0.002280, -0.000565, -0.001869
4.139997, -0.001934, -0.000961, -0.002359
4.159997, -0.001950, -0.000080, -0.002485
4.179997, -0.001908, -0.001539, -0.001829
4.199997, -0.002346, -0.000691, -0.002331
4.219997, -0.002144, -0.001333, -0.002385
4.239997, -0.002118, -0.001241, -0.001685
4.259997, -0.002278, -0.001398, -0.001901
4.279997, -0.002095, -0.001257, -0.001662
4.299997, -0.001810, -0.001169, -0.001916
4.319997, -0.002245, -0.001280, -0.001071
4.339997, -0.002481, -0.001468, -0.001421
4.359997, -0.002206, -0.000979, -0.001618
4.379997, -0.002210, -0.001099, -0.002084
4.399997, -0.001794, -0.001347, -0.001521
4.419997, -0.002243, -0.000686, -0.001338
4.439997, -0.002186, -0.001707, -0.002037
4.459997, -0.002044, -0.000094, -0.001659
4.479997, -0.001935, -0.000866, -0.002260
4.499997, -0.001842, -0.001325, -0.002130
4.519997, -0.002185, -0.000938, -0.002004
4.539997, -0.001863, -0.000702, -0.001859
4.559997, -0.002343, -0.000941, -0.002121
4.579997, -0.001799, -0.000486, -0.001981
4.599997, -0.001706, -0.000811, -0.001751
4.619997, -0.001848, -0.001237, -0.002054
4.639997, -0.002270, -0.000816, -0.001414
4.659997, -0.002011, -0.001233, -0.001940
4.679996, -0.002027, -0.000956, -0.001711
4.699996, -0.002121, -0.001100, -0.002377
4.719996, -0.002228, -0.001818, -0.001766
4.739996, -0.001842, -0.000910, -0.002146
4.759996, -0.002482, -0.001031, -0.001855
4.779996, -0.002072, -0.001047, -0.001666
4.799996, -0.002184, -0.000707, -0.001872
4.819996, -0.001226, -0.000837, -0.002156
4.839996, -0.002111, -0.000740, -0.001392
4.859996, -0.002042, -0.000642, -0.002007
4.879996, -0.001798, -0.001560, -0.001850
4.899996, -0.001883, -0.000892, -0.001989
4.919996, -0.002254, -0.001122, -0.001853
4.939996, -0.002056, -0.001350, -0.001965
4.959996, -0.002238, -0.001185, -0.001920
4.979996, -0.001753, -0.001140, -0.001733
4.999996, -0.001905, -0.001055, -0.002035
5.019996, -0.002024, -0.001372, -0.002129
5.039996, -0.002043, -0.000588, -0.001772
5.059996, -0.002209, -0.000351, -0.001428
