t, x3_estimate, x3_phiobs, x3_fullobs
10.340047, 5.703149, 7.440097, 8.085424
10.360047, 8.764961, 8.001255, 8.859252
10.380048, 9.272397, 9.082073, 9.776510
10.400048, 10.805433, 9.670334, 10.294510
10.420049, 10.295912, 10.420281, 10.841296
10.440049, 12.851043, 10.738461, 11.151691
10.460050, 12.341566, 11.638706, 11.719756
10.480050, 12.853951, 11.912074, 11.886053
10.500051, 12.854971, 12.383484, 12.222260
10.520051, 12.854705, 12.654660, 12.434843
10.540051, 12.342831, 12.882436, 12.647052
10.560052, 11.831689, 12.888894, 12.746326
10.580052, 10.297776, 12.759169, 12.778899
10.600053, 12.339502, 12.301210, 12.677224
10.620053, 9.783860, 12.383559, 12.730963
10.640054, 9.785458, 11.466521, 12.170188
10.660054, 9.786524, 10.901445, 11.806110
10.680055, 9.790518, 10.199967, 11.211069
10.700055, 7.242988, 9.459835, 10.468378
10.720056, 7.247493, 8.201534, 9.470165
10.740056, 8.274326, 7.437305, 8.766676
10.760056, 5.216509, 6.827574, 7.953820
10.780057, 4.711681, 5.533776, 6.824896
10.800057, 4.715565, 4.774040, 6.105348
10.820058, 2.165205, 4.114271, 5.372388
10.840058, 1.655795, 3.042522, 4.506516
10.860059, 2.169000, 2.380559, 3.956141
10.880059, 2.170088, 1.887884, 3.397520
10.900060, -0.380949, 1.453466, 2.829488
10.920060, 3.198962, 0.559823, 2.117831
10.940061, 2.690617, 0.944022, 2.023139
10.960061, -0.372049, 0.742013, 1.501225
10.980062, -0.884523, 0.223111, 1.097526
11.000062, 0.130925, 0.132339, 1.113973
11.020062, -1.409003, 0.286031, 1.207647
11.040063, -0.394842, -0.101843, 1.009410
11.060063, -0.401567, -0.133155, 0.952489
11.080064, -0.914106, -0.542173, 0.515857
11.100064, -1.932040, -1.183547, -0.136404
11.120065, 0.119140, -2.033636, -0.942026
11.140065, -0.387563, -2.243633, -1.531658
11.160066, 0.641678, -2.732398, -2.333683
11.180066, -4.970738, -2.845654, -2.961447
11.200067, -5.477929, -4.151499, -3.951569
11.220067, -5.992400, -4.475995, -4.095673
11.240067, -6.506338, -4.864395, -4.287161
11.260068, -6.508468, -5.246552, -4.466255
11.280068, -5.998126, -5.535064, -4.619356
11.300069, -4.975443, -5.682167, -4.755385
11.320069, -5.486695, -5.618056, -4.850781
11.340070, -5.997593, -5.709692, -5.008578
11.360070, -5.486851, -5.778096, -5.078188
11.380071, -6.507181, -5.634506, -5.019842
11.400071, -4.975310, -5.733857, -5.030172
11.420072, -6.508868, -5.224086, -4.673745
11.440072, -4.469716, -5.264578, -4.561419
11.460073, -4.985208, -4.528626, -3.984046
11.480073, -2.430975, -4.344955, -3.767483
11.500073, -2.941695, -3.532350, -3.268291
11.520074, -3.453281, -3.209765, -3.047710
11.540074, -2.433639, -2.802229, -2.614756
11.560075, -2.945002, -2.148892, -2.026457
11.580075, -3.966376, -1.774742, -1.544207
11.600076, -2.438832, -1.441498, -0.906812
11.620076, -1.421608, -0.568023, 0.078710
11.640077, -0.402721, 0.186117, 0.917134
11.660077, -0.916526, 1.029064, 1.800740
11.680078, 1.633002, 1.613900, 2.620788
11.700078, 5.714268, 2.804278, 3.746612
11.720078, 3.670689, 4.315657, 4.777529
11.740079, 6.225454, 4.699165, 5.226341
11.760079, 6.733511, 6.008014, 6.281165
11.780080, 6.732912, 6.884750, 7.035756
11.800080, 9.796399, 7.665287, 7.829065
11.820081, 10.304634, 9.018011, 8.862219
11.840081, 8.772307, 9.903406, 9.570292
11.860082, 11.323899, 10.353420, 10.205004
11.880082, 11.319948, 11.521511, 11.241254
11.900083, 10.806765, 12.110415, 11.876617
11.920083, 13.358035, 12.536794, 12.506677
11.940084, 12.333021, 13.425612, 13.278074
11.960084, 11.821148, 13.551363, 13.571557
11.980084, 12.330048, 13.639150, 13.909402
12.000085, 12.328628, 13.750234, 14.194044
12.020085, 11.816265, 13.641667, 14.264725
12.040086, 13.349512, 13.317576, 14.167532
12.060086, 12.329670, 13.227352, 14.020535
12.080087, 12.334598, 12.577808, 13.452704
