t, x3_estimate, x3_phiobs, x3_fullobs
12.160089, -58.132523, -59.780357, -60.414997
12.180089, -59.166580, -59.122940, -59.957939
12.200089, -59.167713, -58.871353, -59.648762
12.220090, -57.112503, -59.212452, -59.899120
12.240090, -55.574108, -59.140709, -60.090252
12.260091, -58.651920, -58.206409, -59.615704
12.280091, -55.598789, -57.715229, -58.973351
12.300092, -56.622734, -57.280258, -58.768562
12.320092, -55.591751, -57.252007, -58.744488
12.340093, -56.094948, -57.264572, -58.906631
12.360093, -58.143822, -57.057896, -58.769093
12.380094, -54.578213, -56.967251, -58.415733
12.400094, -58.671295, -56.483784, -58.190342
12.420094, -55.086979, -56.969570, -58.253700
12.440095, -55.586914, -57.137566, -58.616322
12.460095, -55.587357, -56.900093, -58.513336
12.480096, -56.106976, -56.537868, -58.242786
12.500096, -57.134918, -56.414764, -58.077648
12.520097, -57.636673, -56.951519, -58.407764
12.540097, -53.532326, -57.837303, -59.104687
12.560098, -55.572842, -57.405781, -59.220638
12.580098, -58.652878, -56.532986, -58.502701
12.600099, -55.602226, -56.423119, -57.964092
12.620099, -58.667145, -56.363670, -57.929295
12.640100, -57.633457, -57.095650, -58.230652
12.660100, -56.092953, -57.748989, -58.736240
12.680100, -56.608131, -57.499367, -58.666553
12.700101, -55.599697, -57.017639, -58.242641
12.720101, -56.116985, -56.612225, -57.967979
12.740102, -57.642288, -56.681438, -58.025925
12.760102, -55.585182, -57.385101, -58.507561
12.780103, -56.602962, -57.593021, -58.908035
12.800103, -58.145618, -57.368942, -58.747066
12.820104, -57.128838, -57.449284, -58.630035
12.840104, -58.143398, -57.815628, -58.970459
12.860105, -59.151489, -58.481438, -59.517803
12.880105, -57.611019, -59.099545, -59.975010
12.900105, -58.641537, -58.914234, -59.952171
12.920106, -58.144264, -58.405624, -59.419464
12.940106, -57.636051, -58.161552, -59.151119
12.960107, -58.136520, -58.286076, -59.291237
12.980107, -55.063076, -58.550690, -59.515911
13.000108, -57.625423, -57.893314, -59.305851
13.020108, -55.595058, -57.357922, -58.722694
13.040109, -56.109619, -56.907391, -58.444439
13.060109, -55.591484, -56.817532, -58.376133
13.080110, -57.625977, -56.844120, -58.485168
13.100110, -55.071911, -57.095676, -58.522499
13.120111, -54.570179, -56.735397, -58.368591
13.140111, -56.110596, -56.106041, -57.953476
13.160111, -58.145153, -56.271454, -58.004864
13.180112, -59.662167, -57.298634, -58.653564
13.200112, -57.097725, -58.396519, -59.325047
13.220113, -58.635700, -58.450958, -59.511127
13.240113, -58.134323, -58.214638, -59.182892
13.260114, -58.133347, -58.056141, -58.976620
13.280114, -55.059059, -58.109112, -58.961891
13.300115, -55.058308, -57.487038, -58.730480
13.320115, -57.627819, -56.345524, -57.865425
13.340116, -53.553654, -55.813808, -57.054218
13.360116, -53.045132, -55.197113, -56.689659
13.380116, -52.530308, -54.545769, -56.259277
13.400117, -53.035900, -54.055882, -55.956993
13.420117, -52.527397, -53.634335, -55.566959
13.440118, -58.671364, -53.070061, -55.044880
13.460118, -57.142467, -53.872665, -54.912792
