t, phi2, phi3
32.860561, -0.017750, 0.037378
32.880562, -0.016912, 0.036092
32.900562, -0.016072, 0.033882
32.920563, -0.015444, 0.032489
32.940563, -0.014404, 0.030888
32.960564, -0.013645, 0.029281
32.980564, -0.013057, 0.027441
33.000565, -0.012781, 0.025664
33.020565, -0.012751, 0.023965
33.040565, -0.012626, 0.021923
33.060566, -0.012616, 0.019932
33.080566, -0.012486, 0.017348
33.100567, -0.012105, 0.014268
33.120567, -0.011616, 0.011362
33.140568, -0.011447, 0.009090
33.160568, -0.010740, 0.005290
33.180569, -0.010534, 0.002280
33.200569, -0.010022, -0.002179
33.220570, -0.010101, -0.005268
33.240570, -0.010305, -0.005675
33.260571, -0.015830, -0.005807
33.280571, -0.023564, -0.001491
33.300571, -0.030154, 0.013179
33.320572, -0.035485, 0.031956
33.340572, -0.046026, 0.054206
33.360573, -0.060880, 0.083280
33.380573, -0.075875, 0.118169
33.400574, -0.093430, 0.159898
33.420574, -0.114414, 0.206461
33.440575, -0.137423, 0.257380
33.460575, -0.162048, 0.311123
33.480576, -0.187640, 0.366506
33.500576, -0.213910, 0.423163
33.520576, -0.240669, 0.480361
33.540577, -0.268608, 0.535875
33.560577, -0.296439, 0.587712
33.580578, -0.323753, 0.635805
33.600578, -0.349158, 0.679784
33.620579, -0.372354, 0.718472
33.640579, -0.393161, 0.752607
33.660580, -0.411989, 0.783213
33.680580, -0.428350, 0.811271
33.700581, -0.443058, 0.837648
33.720581, -0.457029, 0.862983
33.740582, -0.470889, 0.887837
33.760582, -0.483273, 0.910218
33.780582, -0.492642, 0.929968
33.800583, -0.501821, 0.942995
33.820583, -0.510532, 0.944444
33.840584, -0.514557, 0.940383
33.860584, -0.516899, 0.936392
33.880585, -0.517288, 0.932207
33.900585, -0.516899, 0.928342
33.920586, -0.517697, 0.925934
33.940586, -0.519394, 0.924223
33.960587, -0.520541, 0.921588
33.980587, -0.522208, 0.919080
34.000587, -0.523724, 0.916704
34.020588, -0.525117, 0.914274
34.040588, -0.526708, 0.911877
34.060589, -0.527937, 0.909380
34.080589, -0.528973, 0.906642
34.100590, -0.529517, 0.903524
34.120590, -0.530467, 0.900874
34.140591, -0.531123, 0.898238
34.160591, -0.531981, 0.895665
34.180592, -0.532744, 0.893195
34.200592, -0.533531, 0.890802
34.220592, -0.534377, 0.888550
34.240593, -0.535166, 0.886375
34.260593, -0.536001, 0.884204
34.280594, -0.536741, 0.882046
34.300594, -0.537546, 0.879842
34.320595, -0.538261, 0.877794
34.340595, -0.538998, 0.875735
34.360596, -0.539706, 0.873813
34.380596, -0.540375, 0.871843
34.400597, -0.541018, 0.869931
34.420597, -0.541716, 0.868031
34.440598, -0.542401, 0.866223
34.460598, -0.542997, 0.864423
34.480598, -0.543656, 0.862630
34.500599, -0.544345, 0.860960
34.520599, -0.544924, 0.859248
34.540600, -0.545566, 0.857510
34.560600, -0.546237, 0.855928
34.580601, -0.546762, 0.854296
34.600601, -0.547359, 0.852617
34.620602, -0.547967, 0.851061
34.640602, -0.548401, 0.849484
34.660603, -0.548938, 0.847901
34.680603, -0.549455, 0.846515
34.700603, -0.549878, 0.845043
34.720604, -0.550418, 0.843705
34.740604, -0.550848, 0.842382
34.760605, -0.551394, 0.841036
34.780605, -0.551816, 0.839740
34.800606, -0.552292, 0.838444
34.820606, -0.552723, 0.837219
34.840607, -0.553193, 0.835986
34.860607, -0.553573, 0.834782
34.880608, -0.554019, 0.833620
34.900608, -0.554438, 0.832477
34.920609, -0.554798, 0.831319
34.940609, -0.555223, 0.830157
34.960609, -0.555606, 0.829051
34.980610, -0.555989, 0.827961
35.000610, -0.556391, 0.826906
35.020611, -0.556753, 0.825919
35.040611, -0.557130, 0.824949
35.060612, -0.557467, 0.823985
35.080612, -0.557813, 0.823073
35.100613, -0.558134, 0.822087
35.120613, -0.558506, 0.821088
35.140614, -0.558787, 0.820051
35.160614, -0.559083, 0.819098
35.180614, -0.559454, 0.818311
35.200615, -0.559767, 0.817556
35.220615, -0.560058, 0.816685
35.240616, -0.560314, 0.815786
35.260616, -0.560657, 0.815095
35.280617, -0.560980, 0.814342
35.300617, -0.561226, 0.813415
35.320618, -0.561497, 0.812787
35.340618, -0.561677, 0.811936
35.360619, -0.561954, 0.811228
35.380619, -0.562200, 0.810433
35.400620, -0.562450, 0.809768
35.420620, -0.562649, 0.808994
35.440620, -0.562888, 0.808362
35.460621, -0.563132, 0.807698
35.480621, -0.563350, 0.807066
35.500622, -0.563588, 0.806465
35.520622, -0.563819, 0.805852
35.540623, -0.564022, 0.805191
35.560623, -0.564192, 0.804545
35.580624, -0.564365, 0.803976
35.600624, -0.564560, 0.803389
