t, uk1, uk2, uk3)
24.260365, 0.418389, 0.393621, 0.440227
24.280365, 0.433458, 0.431150, 0.432215
24.300365, 0.457848, 0.466659, 0.432903
24.320366, 0.477046, 0.488342, 0.414927
24.340366, 0.492736, 0.502834, 0.397128
24.360367, 0.490917, 0.500837, 0.366501
24.380367, 0.482794, 0.494312, 0.333677
24.400368, 0.485146, 0.507384, 0.306601
24.420368, 0.484880, 0.513620, 0.276218
24.440369, 0.472474, 0.498041, 0.242151
24.460369, 0.463863, 0.479487, 0.218893
24.480370, 0.438940, 0.451057, 0.192638
24.500370, 0.400967, 0.412996, 0.159637
24.520370, 0.350566, 0.363150, 0.114540
24.540371, 0.291842, 0.298478, 0.053908
24.560371, 0.218405, 0.218915, -0.010364
24.580372, 0.149716, 0.141682, -0.070286
24.600372, 0.076745, 0.057037, -0.132516
24.620373, 0.004283, -0.021106, -0.179877
24.640373, -0.075102, -0.098583, -0.228436
24.660374, -0.155575, -0.178612, -0.275441
24.680374, -0.229302, -0.236714, -0.325598
24.700375, -0.280990, -0.278504, -0.362661
24.720375, -0.329749, -0.312704, -0.388916
24.740376, -0.370540, -0.342931, -0.407958
24.760376, -0.408957, -0.386075, -0.416813
24.780376, -0.453166, -0.434412, -0.428331
24.800377, -0.481973, -0.460401, -0.423027
24.820377, -0.493202, -0.473339, -0.410399
24.840378, -0.501569, -0.485568, -0.395019
24.860378, -0.517970, -0.483326, -0.366811
24.880379, -0.510491, -0.465905, -0.312282
24.900379, -0.481840, -0.465039, -0.249919
24.920380, -0.455674, -0.482439, -0.209594
24.940380, -0.458004, -0.535680, -0.225573
24.960381, -0.439117, -0.522942, -0.222732
24.980381, -0.383412, -0.439761, -0.165962
25.000381, -0.328484, -0.372560, -0.111632
25.020382, -0.269693, -0.326730, -0.062696
25.040382, -0.186135, -0.261016, 0.004039
25.060383, -0.074303, -0.157661, 0.090105
25.080383, 0.045408, -0.049602, 0.163987
25.100384, 0.109058, 0.012917, 0.187978
25.120384, 0.136023, 0.062097, 0.202203
25.140385, 0.175549, 0.114806, 0.226416
25.160385, 0.232875, 0.173130, 0.265787
25.180386, 0.277328, 0.217894, 0.283475
25.200386, 0.293307, 0.247678, 0.275952
25.220387, 0.299810, 0.265410, 0.263391
25.240387, 0.304825, 0.272490, 0.250097
25.260387, 0.314679, 0.290821, 0.247034
25.280388, 0.336162, 0.320050, 0.251450
25.300388, 0.345905, 0.340668, 0.248832
25.320389, 0.349079, 0.358378, 0.240687
25.340389, 0.356869, 0.369763, 0.241219
25.360390, 0.363482, 0.368165, 0.232187
25.380390, 0.352652, 0.349967, 0.204778
25.400391, 0.325909, 0.324578, 0.178834
25.420391, 0.302340, 0.301430, 0.158305
25.440392, 0.272734, 0.277905, 0.131473
25.460392, 0.238578, 0.249497, 0.099426
25.480392, 0.195723, 0.215431, 0.060876
25.500393, 0.153578, 0.173907, 0.019730
25.520393, 0.107793, 0.125636, -0.021084
25.540394, 0.063029, 0.087153, -0.051733
25.560394, 0.016911, 0.044276, -0.085844
25.580395, -0.027719, -0.000977, -0.122063
25.600395, -0.061187, -0.042278, -0.148762
25.620396, -0.089239, -0.077810, -0.173641
25.640396, -0.116959, -0.112809, -0.195545
25.660397, -0.148207, -0.145477, -0.217206
25.680397, -0.177724, -0.171865, -0.238512
25.700397, -0.210393, -0.202092, -0.262725
25.720398, -0.241907, -0.218915, -0.280169
25.740398, -0.258086, -0.229102, -0.280923
25.760399, -0.264101, -0.239377, -0.271535
25.780399, -0.267807, -0.247167, -0.253892
25.800400, -0.275397, -0.251761, -0.238223
25.820400, -0.278970, -0.251473, -0.218405
25.840401, -0.269494, -0.250518, -0.189176
25.860401, -0.275109, -0.266387, -0.169135
25.880402, -0.285606, -0.281944, -0.162011
25.900402, -0.284474, -0.284363, -0.142814
25.920403, -0.271203, -0.277505, -0.115583
25.940403, -0.251362, -0.253403, -0.089883
25.960403, -0.224042, -0.225728, -0.058968
25.980404, -0.194103, -0.200761, -0.028984
26.000404, -0.162677, -0.190508, 0.000444
26.020405, -0.122418, -0.167826, 0.033889
26.040405, -0.072350, -0.122396, 0.073393
26.060406, -0.021860, -0.075413, 0.113941
26.080406, 0.022393, -0.031026, 0.150804
26.100407, 0.065959, 0.003507, 0.182252
26.120407, 0.103532, 0.032957, 0.204623
26.140408, 0.138952, 0.072617, 0.222444
26.160408, 0.175860, 0.121065, 0.245969
26.180408, 0.212412, 0.170134, 0.273400
26.200409, 0.236115, 0.203113, 0.283009
26.220409, 0.257487, 0.233074, 0.278371
26.240410, 0.272778, 0.253093, 0.268894
26.260410, 0.293751, 0.275885, 0.261659
26.280411, 0.317764, 0.307045, 0.262902
26.300411, 0.317365, 0.306201, 0.242129
26.320412, 0.314968, 0.315434, 0.224996
26.340412, 0.301252, 0.314790, 0.197432
26.360413, 0.293352, 0.318985, 0.178013
26.380413, 0.291110, 0.327329, 0.164541
26.400414, 0.289157, 0.329593, 0.145610
26.420414, 0.282699, 0.318519, 0.123950
26.440414, 0.267918, 0.298722, 0.095720
26.460415, 0.240620, 0.264855, 0.054041
26.480415, 0.210859, 0.229435, 0.013338
26.500416, 0.177924, 0.197299, -0.025456
26.520416, 0.140972, 0.160635, -0.069976
26.540417, 0.095232, 0.115183, -0.119156
26.560417, 0.039526, 0.059301, -0.170778
26.580418, -0.015668, -0.001243, -0.220646
26.600418, -0.068711, -0.062141, -0.263879
26.620419, -0.124971, -0.126369, -0.304626
26.640419, -0.192971, -0.187733, -0.346593
26.660419, -0.257465, -0.238512, -0.380438
26.680420, -0.309708, -0.280923, -0.406671
26.700420, -0.350233, -0.315545, -0.416835
26.720421, -0.379861, -0.351321, -0.394265
26.740421, -0.380949, -0.366634, -0.358711
26.760422, -0.353118, -0.340357, -0.317564
26.780422, -0.371117, -0.347836, -0.308399
26.800423, -0.392644, -0.364836, -0.286094
26.820423, -0.416192, -0.387718, -0.248077
26.840424, -0.470454, -0.467103, -0.254247
26.860424, -0.501725, -0.536124, -0.272934
26.880424, -0.491782, -0.545734, -0.228902
26.900425, -0.492270, -0.518237, -0.193925
26.920425, -0.471875, -0.458625, -0.148473
26.940426, -0.407625, -0.404074, -0.076389
26.960426, -0.343331, -0.365191, -0.022637
26.980427, -0.260838, -0.303849, 0.034955
27.000427, -0.156396, -0.209749, 0.117070
27.020428, -0.048515, -0.108548, 0.197343
27.040428, 0.045718, -0.025700, 0.256289
27.060429, 0.135468, 0.039526, 0.303916
27.080429, 0.198209, 0.092391, 0.331457
27.100430, 0.238068, 0.136134, 0.343065
27.120430, 0.288358, 0.189975, 0.349700
27.140430, 0.325487, 0.225751, 0.351032
27.160431, 0.377819, 0.261460, 0.365302
27.180431, 0.447063, 0.324822, 0.396906
27.200432, 0.503167, 0.402498, 0.433680
27.220432, 0.533838, 0.458980, 0.437120
27.240433, 0.530509, 0.469500, 0.394531
27.260433, 0.513177, 0.467591, 0.336540
27.280434, 0.495466, 0.469189, 0.271935
27.300434, 0.477490, 0.455851, 0.214365
27.320435, 0.432504, 0.408557, 0.144812
27.340435, 0.382436, 0.375844, 0.096896
27.360435, 0.364925, 0.379528, 0.097806
27.380436, 0.353429, 0.390447, 0.096252
27.400436, 0.324866, 0.375999, 0.085245
27.420437, 0.283742, 0.340557, 0.062430
27.440437, 0.236625, 0.296525, 0.034599
27.460438, 0.182518, 0.239222, -0.001354
27.480438, 0.115871, 0.170001, -0.043477
27.500439, 0.048115, 0.098206, -0.088685
27.520439, -0.010253, 0.032979, -0.128610
27.540440, -0.063429, -0.032469, -0.159037
27.560440, -0.115006, -0.098583, -0.192039
27.580441, -0.166161, -0.150671, -0.226505
27.600441, -0.215453, -0.199518, -0.266032
27.620441, -0.249941, -0.240110, -0.292575
27.640442, -0.279392, -0.272290, -0.304448
27.660442, -0.313303, -0.314613, -0.313059
27.680443, -0.339270, -0.346571, -0.316100
27.700443, -0.355781, -0.354960, -0.309242
27.720444, -0.361685, -0.349678, -0.293862
27.740444, -0.365791, -0.363105, -0.281123
27.760445, -0.372693, -0.386475, -0.274709
27.780445, -0.373714, -0.401389, -0.245214
27.800446, -0.379062, -0.421008, -0.217983
27.820446, -0.383723, -0.419188, -0.189509
27.840446, -0.377753, -0.395663, -0.156663
27.860447, -0.358644, -0.367965, -0.126613
27.880447, -0.336739, -0.343198, -0.104819
27.900448, -0.300897, -0.312371, -0.076767
27.920448, -0.243572, -0.270404, -0.036242
27.940449, -0.169313, -0.211103, 0.018065
27.960449, -0.083358, -0.136156, 0.079985
27.980450, 0.009366, -0.050579, 0.141216
28.000450, 0.088152, 0.024191, 0.192749
28.020451, 0.157750, 0.093611, 0.229879
28.040451, 0.200694, 0.136667, 0.238245
28.060452, 0.228924, 0.162411, 0.236359
28.080452, 0.260483, 0.196566, 0.249853
28.100452, 0.277173, 0.233785, 0.247433
28.120453, 0.274998, 0.255157, 0.224885
28.140453, 0.266498, 0.257776, 0.200384
28.160454, 0.274065, 0.274332, 0.192749
28.180454, 0.282699, 0.292530, 0.179300
28.200455, 0.282810, 0.297036, 0.154887
28.220455, 0.294039, 0.310840, 0.144323
28.240456, 0.311328, 0.326175, 0.149872
28.260456, 0.318430, 0.326863, 0.149783
28.280457, 0.301852, 0.312815, 0.132317
28.300457, 0.281811, 0.304004, 0.112764
28.320457, 0.258042, 0.293751, 0.089284
28.340458, 0.217095, 0.255667, 0.045874
28.360458, 0.173041, 0.212168, 0.001465
28.380459, 0.133693, 0.169091, -0.037817
28.400459, 0.093123, 0.121176, -0.072949
28.420460, 0.042589, 0.062607, -0.112099
28.440460, -0.015380, -0.003618, -0.158616
28.460461, -0.075879, -0.070353, -0.209372
28.480461, -0.130674, -0.131318, -0.253270
28.500462, -0.175505, -0.177724, -0.278016
28.520462, -0.215098, -0.214831, -0.299166
28.540462, -0.255356, -0.241242, -0.319606
28.560463, -0.293729, -0.283143, -0.338249
28.580463, -0.320272, -0.321337, -0.339469
28.600464, -0.344862, -0.350411, -0.344152
28.620464, -0.373647, -0.362861, -0.327773
28.640465, -0.391268, -0.363039, -0.288513
28.660465, -0.386430, -0.374224, -0.216651
28.680466, -0.403231, -0.400168, -0.170245
28.700466, -0.447861, -0.438274, -0.181297
28.720467, -0.455074, -0.447617, -0.194880
28.740467, -0.410577, -0.413240, -0.147697
28.760468, -0.352696, -0.355804, -0.093079
28.780468, -0.294772, -0.302517, -0.052287
28.800468, -0.237913, -0.262880, -0.013538
28.820469, -0.183561, -0.222999, 0.018021
28.840469, -0.124039, -0.165274, 0.049158
28.860470, -0.045408, -0.090438, 0.094011
28.880470, 0.047250, 0.004727, 0.155842
28.900471, 0.133515, 0.097007, 0.218560
28.920471, 0.188333, 0.148562, 0.248277
28.940472, 0.228436, 0.170312, 0.259595
28.960472, 0.263324, 0.184582, 0.264101
28.980473, 0.296592, 0.208262, 0.276174
29.000473, 0.316588, 0.239044, 0.289512
29.020473, 0.324733, 0.262769, 0.282677
29.040474, 0.330148, 0.290955, 0.281545
29.060474, 0.326908, 0.302340, 0.261105
29.080475, 0.324622, 0.305491, 0.242928
29.100475, 0.324844, 0.314480, 0.230433
29.120476, 0.333189, 0.331125, 0.230300
29.140476, 0.340401, 0.340845, 0.232653
29.160477, 0.336917, 0.332434, 0.218072
29.180477, 0.325510, 0.320605, 0.191018
29.200478, 0.307156, 0.307577, 0.160458
29.220478, 0.287448, 0.289179, 0.137221
29.240479, 0.265987, 0.270359, 0.115428
29.260479, 0.238068, 0.244238, 0.086465
29.280479, 0.201871, 0.212279, 0.053131
29.300480, 0.161634, 0.175483, 0.016712
29.320480, 0.116759, 0.132428, -0.022460
29.340481, 0.071951, 0.087153, -0.061187
29.360481, 0.024923, 0.038816, -0.104908
29.380482, -0.019996, -0.007390, -0.145033
29.400482, -0.065981, -0.051244, -0.185581
29.420483, -0.107482, -0.092235, -0.223021
29.440483, -0.146276, -0.133471, -0.255889
29.460484, -0.190818, -0.171133, -0.291820
29.480484, -0.224086, -0.196100, -0.317853
29.500484, -0.248965, -0.212124, -0.335918
29.520485, -0.267474, -0.229191, -0.349412
29.540485, -0.279325, -0.237291, -0.348591
29.560486, -0.301186, -0.254558, -0.350566
29.580486, -0.326841, -0.274154, -0.352896
29.600487, -0.341888, -0.291865, -0.340978
29.620487, -0.363948, -0.333078, -0.322536
29.640488, -0.413107, -0.389604, -0.319207
29.660488, -0.481529, -0.445576, -0.341999
29.680489, -0.508693, -0.453854, -0.330481
29.700489, -0.500948, -0.439805, -0.294350
29.720490, -0.487721, -0.428775, -0.264922
29.740490, -0.469522, -0.412463, -0.236958
29.760490, -0.442912, -0.398637, -0.201249
29.780491, -0.422850, -0.396706, -0.183605
29.800491, -0.351387, -0.393732, -0.109924
29.820492, -0.267452, -0.381148, -0.024857
29.840492, -0.163432, -0.303805, 0.083070
29.860493, -0.061875, -0.216873, 0.192416
29.880493, 0.002486, -0.163765, 0.252560
29.900494, 0.069487, -0.095320, 0.307866
29.920494, 0.145011, -0.007568, 0.358755
29.940495, 0.217339, 0.084623, 0.399946
29.960495, 0.286272, 0.164697, 0.435478
29.980495, 0.358955, 0.239244, 0.476580
30.000496, 0.437941, 0.332722, 0.515551
30.020496, 0.508516, 0.421718, 0.541451
30.040497, 0.551149, 0.493713, 0.556098
30.060497, 0.577759, 0.541872, 0.555854
30.080498, 0.605079, 0.584550, 0.561802
30.100498, 0.620548, 0.626762, 0.541096
30.120499, 0.628915, 0.651441, 0.530754
30.140499, 0.647491, 0.677918, 0.537656
30.160500, 0.670683, 0.711541, 0.515884
30.180500, 0.719530, 0.791015, 0.532862
30.200500, 0.784889, 0.878190, 0.576095
30.220501, 0.810012, 0.901538, 0.555610
30.240501, 0.815028, 0.867959, 0.491471
30.260502, 0.788307, 0.772528, 0.386808
30.280502, 0.746451, 0.647424, 0.301097
30.300503, 0.680781, 0.522009, 0.199185
30.320503, 0.567839, 0.396440, 0.066269
30.340504, 0.444621, 0.304204, -0.025811
30.360504, 0.313059, 0.228636, -0.109857
30.380505, 0.163321, 0.137332, -0.199474
30.400505, 0.013072, 0.031870, -0.289224
30.420506, -0.123151, -0.079252, -0.370673
30.440506, -0.245369, -0.189198, -0.439894
30.460506, -0.347281, -0.285207, -0.493558
30.480507, -0.441803, -0.381592, -0.533106
30.500507, -0.512932, -0.457760, -0.545889
30.520508, -0.573542, -0.508139, -0.535281
30.540508, -0.650353, -0.577981, -0.548309
30.560509, -0.703773, -0.639856, -0.562068
30.580509, -0.757015, -0.710963, -0.570635
30.600510, -0.856507, -0.816826, -0.649444
30.620510, -0.913833, -0.862433, -0.687239
30.640511, -0.884582, -0.849117, -0.636660
30.660511, -0.895501, -0.861656, -0.635950
30.680511, -0.902425, -0.865207, -0.621014
30.700512, -0.855997, -0.839019, -0.569437
30.720512, -0.807549, -0.793345, -0.537567
30.740513, -0.727564, -0.746140, -0.485923
30.760513, -0.625297, -0.702974, -0.386985
30.780514, -0.497686, -0.609362, -0.304315
30.800514, -0.340113, -0.476979, -0.201271
30.820515, -0.192039, -0.367322, -0.067490
30.840515, -0.064427, -0.267807, 0.059389
30.860516, 0.081427, -0.151625, 0.194702
30.880516, 0.204556, -0.056948, 0.288647
30.900517, 0.280857, -0.000977, 0.328484
30.920517, 0.341822, 0.082293, 0.382103
30.940517, 0.372560, 0.150005, 0.398859
30.960518, 0.375067, 0.170866, 0.390292
30.980518, 0.375223, 0.189598, 0.384788
31.000519, 0.390536, 0.252893, 0.392955
31.020519, 0.393488, 0.312416, 0.383767
31.040520, 0.388295, 0.346926, 0.359443
31.060520, 0.402521, 0.383035, 0.354827
31.080521, 0.415282, 0.416192, 0.356425
31.100521, 0.428931, 0.453077, 0.349567
31.120522, 0.442313, 0.495910, 0.339824
31.140522, 0.459313, 0.509626, 0.329682
31.160522, 0.464196, 0.504965, 0.310773
31.180523, 0.445886, 0.488209, 0.281545
31.200523, 0.434989, 0.468967, 0.253470
31.220524, 0.415814, 0.428420, 0.209905
31.240524, 0.386053, 0.376421, 0.154998
31.260525, 0.359599, 0.341289, 0.120199
31.280525, 0.329172, 0.320782, 0.097229
31.300526, 0.285184, 0.291310, 0.065892
31.320526, 0.232875, 0.239022, 0.023103
31.340527, 0.167804, 0.167471, -0.032735
31.360527, 0.100558, 0.092790, -0.081072
31.380527, 0.034910, 0.028696, -0.116870
31.400528, -0.029029, -0.033468, -0.154399
31.420528, -0.094211, -0.097007, -0.195745
31.440529, -0.148939, -0.144634, -0.229990
31.460529, -0.199341, -0.175505, -0.258153
31.480530, -0.238134, -0.204179, -0.284385
31.500530, -0.264522, -0.229923, -0.306556
31.520531, -0.288580, -0.260261, -0.325487
31.540531, -0.310929, -0.287359, -0.331280
31.560532, -0.328883, -0.314657, -0.329438
31.580532, -0.337405, -0.329993, -0.318807
31.600533, -0.344552, -0.333144, -0.302584
31.620533, -0.346438, -0.320805, -0.280524
31.640533, -0.341666, -0.302695, -0.248832
31.660534, -0.326353, -0.281167, -0.211769
31.680534, -0.310551, -0.272201, -0.181275
31.700535, -0.297191, -0.282410, -0.157195
31.720535, -0.271180, -0.279703, -0.125193
31.740536, -0.237913, -0.261038, -0.087775
31.760536, -0.203579, -0.234406, -0.051444
31.780537, -0.163165, -0.200827, -0.003462
31.800537, -0.139707, -0.190064, 0.024390
31.820538, -0.123794, -0.187645, 0.039859
31.840538, -0.097628, -0.159393, 0.068089
31.860538, -0.052643, -0.109125, 0.103776
31.880539, -0.003151, -0.051955, 0.137177
31.900539, 0.037640, -0.005637, 0.157728
31.920540, 0.062696, 0.023991, 0.162500
31.940540, 0.092613, 0.060055, 0.176193
31.960541, 0.128433, 0.102112, 0.192594
31.980541, 0.167071, 0.148962, 0.205311
32.000542, 0.194591, 0.179788, 0.210415
32.020542, 0.221689, 0.205399, 0.224042
32.040543, 0.234473, 0.214632, 0.216363
32.060543, 0.241353, 0.213389, 0.201382
32.080544, 0.245103, 0.214721, 0.188688
32.100544, 0.245614, 0.218627, 0.176326
32.120544, 0.250075, 0.230966, 0.170534
32.140545, 0.257665, 0.250873, 0.161323
32.160545, 0.259041, 0.267918, 0.142592
32.180546, 0.252405, 0.262702, 0.116737
32.200546, 0.251362, 0.260039, 0.101956
32.220547, 0.237269, 0.246546, 0.077166
32.240547, 0.215120, 0.235915, 0.053464
32.260548, 0.193615, 0.221334, 0.024546
32.280548, 0.160502, 0.195945, -0.006347
32.300549, 0.130386, 0.165984, -0.038772
32.320549, 0.094610, 0.126058, -0.075812
32.340549, 0.044786, 0.072461, -0.114629
32.360550, -0.011807, 0.014936, -0.154488
32.380550, -0.061631, -0.037817, -0.187112
32.400551, -0.108037, -0.086776, -0.218338
32.420551, -0.145122, -0.122507, -0.237469
32.440552, -0.175882, -0.155842, -0.248676
32.460552, -0.201515, -0.185581, -0.255068
32.480553, -0.233718, -0.219026, -0.270626
32.500553, -0.269471, -0.249542, -0.285029
32.520554, -0.291731, -0.276263, -0.279237
32.540554, -0.307289, -0.290045, -0.266364
32.560555, -0.312260, -0.290888, -0.243039
32.580555, -0.320738, -0.293884, -0.225018
32.600555, -0.320516, -0.304803, -0.201072
32.620556, -0.315833, -0.310662, -0.169224
32.640556, -0.323335, -0.329194, -0.141571
32.660557, -0.330481, -0.350144, -0.113807
32.680557, -0.326952, -0.344330, -0.088374
32.700558, -0.308354, -0.305181, -0.060854
32.720558, -0.272068, -0.253736, -0.022482
32.740559, -0.224397, -0.204911, 0.011629
32.760559, -0.162455, -0.155131, 0.051067
32.780560, -0.086399, -0.098538, 0.096830
32.800560, -0.003973, -0.037928, 0.140905
32.820560, 0.093256, 0.026388, 0.191995
32.840561, 0.177280, 0.088929, 0.250252
32.860561, 0.230633, 0.148318, 0.293019
32.880562, 0.253426, 0.192904, 0.299388
32.900562, 0.266941, 0.224530, 0.305247
32.920563, 0.286583, 0.257998, 0.306290
32.940563, 0.305402, 0.285739, 0.299344
32.960564, 0.309442, 0.293263, 0.278282
32.980564, 0.301297, 0.292908, 0.245525
33.000565, 0.283875, 0.288247, 0.211059
33.020565, 0.275752, 0.283431, 0.176592
33.040565, 0.278504, 0.282255, 0.162433
33.060566, 0.279791, 0.273644, 0.151048
33.080566, 0.282765, 0.280302, 0.125104
33.100567, 0.273955, 0.276640, 0.089395
33.120567, 0.257576, 0.257398, 0.055750
33.140568, 0.234295, 0.229856, 0.015713
33.160568, 0.213256, 0.201094, -0.015757
33.180569, 0.190019, 0.170312, -0.046539
33.200569, 0.149827, 0.126125, -0.092014
33.220570, 0.100225, 0.083225, -0.126613
33.240570, 0.039460, 0.037174, -0.159215
33.260571, -0.022016, -0.010497, -0.185891
33.280571, -0.081760, -0.059212, -0.203757
33.300571, -0.136622, -0.107682, -0.223287
33.320572, -0.183339, -0.150515, -0.248210
33.340572, -0.226084, -0.185780, -0.271380
33.360573, -0.257021, -0.218671, -0.286472
33.380573, -0.282521, -0.248698, -0.294861
33.400574, -0.303405, -0.280346, -0.295238
33.420574, -0.321404, -0.298855, -0.288691
33.440575, -0.338182, -0.310574, -0.282765
33.460575, -0.351875, -0.317564, -0.269516
33.480576, -0.348524, -0.307910, -0.243394
33.500576, -0.340867, -0.300187, -0.210903
33.520576, -0.333544, -0.312993, -0.170090
33.540577, -0.332168, -0.337272, -0.139885
33.560577, -0.309442, -0.326641, -0.102666
33.580578, -0.277417, -0.286316, -0.046406
33.600578, -0.245370, -0.263923, -0.008300
33.620579, -0.217650, -0.247145, 0.021394
33.640579, -0.186446, -0.236226, 0.045763
33.660580, -0.144501, -0.204423, 0.083469
33.680580, -0.085555, -0.141394, 0.128189
33.700581, -0.024235, -0.075124, 0.165096
33.720581, 0.035265, -0.015558, 0.192882
33.740582, 0.088507, 0.033778, 0.220646
33.760582, 0.149406, 0.081671, 0.251273
33.780582, 0.204112, 0.129898, 0.274554
33.800583, 0.250230, 0.174883, 0.286205
33.820583, 0.281056, 0.214033, 0.290333
33.840584, 0.307910, 0.252804, 0.288757
33.860584, 0.334942, 0.292530, 0.288380
33.880585, 0.350943, 0.321981, 0.286982
33.900585, 0.356736, 0.337183, 0.270626
33.920586, 0.369519, 0.362284, 0.261615
33.940586, 0.391091, 0.392644, 0.255845
33.960587, 0.407758, 0.422428, 0.252937
33.980587, 0.422938, 0.448838, 0.256466
34.000587, 0.426156, 0.451723, 0.248610
34.020588, 0.416924, 0.435500, 0.232054
34.040588, 0.395530, 0.411464, 0.205710
34.060589, 0.355715, 0.370296, 0.161967
34.080589, 0.308576, 0.319340, 0.108592
34.100590, 0.256155, 0.264189, 0.051688
34.120590, 0.208773, 0.207929, 0.003484
34.140591, 0.150604, 0.143058, -0.054662
34.160591, 0.079585, 0.068600, -0.123861
34.180592, 0.008012, 0.000444, -0.179788
34.200592, -0.058191, -0.054485, -0.229679
34.220592, -0.113208, -0.096763, -0.268384
34.240593, -0.157373, -0.135934, -0.296192
34.260593, -0.208063, -0.184981, -0.331080
34.280594, -0.264766, -0.243217, -0.374157
34.300594, -0.315500, -0.289734, -0.402077
34.320595, -0.351210, -0.316632, -0.412774
34.340595, -0.385077, -0.344108, -0.413706
34.360596, -0.412752, -0.361352, -0.412419
34.380596, -0.429263, -0.374424, -0.395663
34.400597, -0.439317, -0.379262, -0.379395
34.420597, -0.449016, -0.383501, -0.354428
34.440598, -0.470499, -0.390003, -0.334320
34.460598, -0.496776, -0.399547, -0.311217
34.480598, -0.482550, -0.413240, -0.257132
34.500599, -0.412108, -0.411930, -0.156485
34.520599, -0.342288, -0.407070, -0.065271
34.540600, -0.309308, -0.441070, -0.041923
34.560600, -0.254091, -0.443467, 0.015735
34.580601, -0.209594, -0.388095, 0.080074
34.600601, -0.209949, -0.349567, 0.093811
34.620602, -0.204578, -0.323712, 0.107971
34.640602, -0.166827, -0.263080, 0.137332
34.660603, -0.104819, -0.179122, 0.178257
34.680603, -0.035620, -0.101290, 0.216918
34.700603, 0.047183, -0.024413, 0.258996
34.720604, 0.121287, 0.052820, 0.282077
34.740604, 0.170955, 0.124371, 0.275419
34.760605, 0.254447, 0.210504, 0.297102
34.780605, 0.349012, 0.299144, 0.341933
34.800606, 0.430373, 0.378907, 0.373736
34.820606, 0.524961, 0.446774, 0.422517
34.840607, 0.563489, 0.483615, 0.390936
34.860607, 0.538854, 0.506674, 0.324600
34.880608, 0.509714, 0.538299, 0.284274
34.900608, 0.563001, 0.601861, 0.305802
34.920609, 0.592606, 0.586104, 0.283742
34.940609, 0.566507, 0.507983, 0.212279
34.960609, 0.513110, 0.425824, 0.147164
34.980610, 0.435766, 0.368853, 0.086820
35.000610, 0.368520, 0.352297, 0.059345
35.020611, 0.302850, 0.335319, 0.044387
35.040611, 0.241641, 0.301430, 0.023259
35.060612, 0.183250, 0.245547, -0.012362
35.080612, 0.123462, 0.181985, -0.050778
35.100613, 0.056571, 0.113785, -0.089883
35.120613, -0.003196, 0.046961, -0.120599
35.140614, -0.069532, -0.022904, -0.161124
35.160614, -0.144212, -0.089750, -0.214521
35.180614, -0.198453, -0.143147, -0.254092
35.200615, -0.234051, -0.186602, -0.283542
35.220615, -0.256577, -0.221467, -0.299610
35.240616, -0.287160, -0.260994, -0.312637
35.260616, -0.320716, -0.297213, -0.321559
35.280617, -0.351653, -0.330747, -0.323601
35.300617, -0.383390, -0.368676, -0.325155
35.320618, -0.399192, -0.387385, -0.307555
35.340618, -0.401655, -0.380061, -0.273666
35.360619, -0.390003, -0.380483, -0.228924
35.380619, -0.389426, -0.383168, -0.180809
35.400620, -0.390181, -0.387740, -0.140839
35.420620, -0.352652, -0.380571, -0.093567
35.440620, -0.301829, -0.348790, -0.051888
35.460621, -0.265832, -0.317187, -0.030693
35.480621, -0.235782, -0.296281, -0.022637
35.500622, -0.199718, -0.268806, -0.008544
35.520622, -0.144678, -0.217428, 0.016423
35.540623, -0.080762, -0.151070, 0.045896
35.560623, -0.015003, -0.076678, 0.082737
35.580624, 0.048381, -0.001576, 0.100869
35.600624, 0.104686, 0.045629, 0.097251
35.620625, 0.166938, 0.083536, 0.121664
35.640625, 0.204822, 0.124993, 0.146920
35.660625, 0.216474, 0.153533, 0.141172
35.680626, 0.217184, 0.180276, 0.138886
35.700626, 0.214787, 0.187201, 0.127612
35.720627, 0.207064, 0.187822, 0.105773
35.740627, 0.204623, 0.191307, 0.098583
35.760628, 0.204623, 0.196700, 0.093589
35.780628, 0.201538, 0.198475, 0.090083
35.800629, 0.195102, 0.195035, 0.083469
35.820629, 0.181275, 0.184471, 0.074836
35.840630, 0.161479, 0.167160, 0.060299
35.860630, 0.139618, 0.144168, 0.042944
35.880630, 0.116071, 0.119178, 0.023858
35.900631, 0.091370, 0.093789, 0.004150
35.920631, 0.066735, 0.066846, -0.018154
35.940632, 0.037573, 0.037729, -0.043477
35.960632, 0.006103, 0.012761, -0.070486
35.980633, -0.024435, -0.008678, -0.091614
36.000633, -0.049536, -0.028407, -0.110390
36.020634, -0.065160, -0.041524, -0.124682
36.040634, -0.070908, -0.051844, -0.135180
36.060635, -0.080295, -0.063007, -0.150360
36.080635, -0.098072, -0.076389, -0.166761
36.100636, -0.109147, -0.091215, -0.176748
36.120636, -0.122285, -0.102999, -0.181630
36.140636, -0.142703, -0.118113, -0.190352
36.160637, -0.158105, -0.129054, -0.189309
36.180637, -0.169246, -0.141660, -0.174417
36.200638, -0.175416, -0.143413, -0.157129
36.220638, -0.181431, -0.144967, -0.144789
36.240639, -0.185292, -0.154621, -0.126369
36.260639, -0.184205, -0.169513, -0.106528
36.280640, -0.183650, -0.190530, -0.090105
36.300640, -0.184427, -0.203313, -0.057259
36.320641, -0.192105, -0.231277, -0.028385
36.340641, -0.187933, -0.227548, 0.000510
36.360641, -0.175838, -0.192793, 0.023614
36.380642, -0.155176, -0.162433, 0.052754
36.400642, -0.129764, -0.135868, 0.083158
